authors,title,pub_date,source,doi,abstract,rank,url
"Shobha Tyagi,Madhumita Kathuria",Role of Zero-Knowledge Proof in Blockchain Security,2022-05-26 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1109/com-it-con54601.2022.9850714,"Distributed Ledger Technology is also known as blockchain technology. It brings the characteristics like transparency, decentralization, immutability, and the distributed ledger in one package. The user identity of the public blockchain is anonymous on the network and cannot control the confidentiality and privacy of their data. The Anonymity of a user does not mean privacy. The importance of user and data privacy and confidentiality in blockchain technology is realized and is yet to be addressed by blockchain protocols. Zero-Knowledge-Proof can be the best solution to this problem. It is relatively new and is developing very rapidly. Zero-Knowledge-Proof can provide strong privacy if the security model is well understood and used carefully. Zero-Knowledge-Proof makes sure that no one accesses the secured data except the user. Paper discusses the types and the various applications of the Zero-Knowledge-Proof in the blockchain.",10,https://www.semanticscholar.org/paper/a78b33faa16bb5be0007f474dce03051ce14c3f8
"Aayush Gupta,N. Kaashoek,Brice Wang,Jason Zhao",Zero-Knowledge Battleship,None,SupportedSources.SEMANTIC_SCHOLAR,,"The last decade has seen tremendous growth in both the adoption and understanding of public ledger technologies like Bitcoin and Ethereum. As these cryptocurrencies have risen in popularity, other ideas have also seen a rise in prominence due to a perceived relevance to the blockchain. One example of this is Zero Knowledge Proofs. While they were first conceived of in 1989 by Goldwasser, Micali, and Rackoff[1], they have gained more attention recently. However, there seems to be a lack of consensus as to where they are best used. We designed an example application whose backbone runs entirely on the blockchain with the support of zero-knowledge proofs. In doing so, we investigated the usefulness, ease of adoption, and practicality of these proofs. For our sample application, we settled on the classic game of Battleship. We implemented our game in an entirely decentralized manner, using zero-knowledge proofs to validate the moves made by each player, and the blockchain as the only “backend” of the system. We successfully achieved our goal of implementing a proof-of-concept that delivers upon these goals, providing evidence to the usefulness of zkps. Along with our implementation, we developed a strong understanding of the state of zeroknowledge proofs in the modern world, analyzing both their strengths and weaknesses. Our proofof-concept demonstrates that zero-knowledge applications are viable and practical for certain uses, but also exposed particular problems in using the blockchain for real-time applications. However, we feel that this could be addressed with relatively minor modifications, and does very little to diminish the usefulness of the actual zero-knowledge proofs.",11,https://www.semanticscholar.org/paper/a80c00830a5b67af37111680f3e15938b6851674
"Xie, X.,Xue, R.,Wang, M.",Zero Knowledge Proofs from Ring-LWE,2013-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-319-02937-5_4,,12,"http://link.springer.com/content/pdf/10.1007/978-3-319-02937-5_4
http://dx.doi.org/10.1007/978-3-319-02937-5_4"
"Anatoly Konkin,Sergey Zapechnikov",Systematization of knowledge: privacy methods and zero knowledge proofs in corporate blockchains,2023-03-04 00:00:00,SupportedSources.OPENALEX,10.1007/s11416-023-00470-5,,13,"https://openalex.org/W4323033642
https://doi.org/10.1007/s11416-023-00470-5"
Wenshi Wang,"A Vision for Trust, Security and Privacy of Blockchain",2018-12-10 00:00:00,SupportedSources.OPENALEX,10.1007/978-3-030-05764-0_10,,14,"https://openalex.org/W2904370613
https://doi.org/10.1007/978-3-030-05764-0_10"
"A. Choudhuri,Vipul Goyal,Abhishek Jain",Founding Secure Computation on Blockchains,2019-05-19 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1007/978-3-030-17656-3_13,,15,https://www.semanticscholar.org/paper/2e211aa191a9dc60ef9fa26ae2d3a464fca5a491
"Kianieff, M.",Overview of Blockchain and the trust problem,2019-03-27 00:00:00,SupportedSources.CROSSREF,10.4324/9781351039222-2,,16,http://dx.doi.org/10.4324/9781351039222-2
"Alessandra Scafuro,Luisa Siniscalchi,Ivan Visconti",Publicly Verifiable Zero Knowledge from (Collapsing) Blockchains,2020-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,,"Publicly Verifiable Zero-Knowledge proofs are known to exist only from setup assumptions such as a trusted Common Reference String (CRS) or a Random Oracle. Unfortunately, the former requires a trusted party while the latter does not exist. Blockchains are distributed systems that already exist and provide certain security properties (under some honest majority assumption), hence, a natural recent research direction has been to use a blockchain as an alternative setup assumption. In TCC 2017 Goyal and Goyal proposed a construction of a publicly verifiable zero-knowledge (pvZK) proof system for some proof-of-stake blockchains. The zero-knowledge property of their construction however relies on some additional and not fully specified assumptions about the current and future behavior of honest blockchain players. In this paper we provide several contributions. First, we show that when using a blockchain to design a provably secure protocol, it is dangerous to rely on demanding additional requirements on behaviors of the blockchain players. We do so by showing an ""attack of the clones"" whereby a malicious verifier can use a smart contract to slyly (not through bribing) clone capabilities of honest stakeholders and use those to invalidate the zero-knowledge property of the proof system by Goyal and Goyal. Second, we propose a new publicly verifiable zero-knowledge proof system that relies on noninteractive commitments and on an assumption on the min-entropy of some blocks appearing on the blockchain. Third, motivated by the fact that blockchains are a recent innovation and their resilience in the long run is still controversial, we introduce the concept of collapsing blockchain, and we prove that the zero-knowledge property of our scheme holds even if the blockchain eventually becomes insecure and all blockchain players eventually become dishonest.",17,https://web.archive.org/web/20210710182129/https://eprint.iacr.org/2020/1435.pdf
"Patrick Biel,Shiquan Zhang,H. Jacobsen",A zero-knowledge proof system for OpenLibra,2021-12-06 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1145/3491086.3492469,"Zero-knowledge proofs (ZKPs) have garnered much attention recently. They have witnessed applicability in anonymizing tokens (e.g., Tornado Cash) and increasing transaction throughput (e.g., ZK-Rollups) for blockchains backing cryptocurrencies. ZKPs are touted to offer great potential for future blockchain applications that operate in a priori trustless environments across administrative boundaries. This short note discusses the integration of the ZK-STARK-based proof system into the OpenLibra blockchain. We generically describe the interaction of the involved ZKP capabilities with OpenLibra and showcase an open-sourced proof-of-concept implementation.",18,https://www.semanticscholar.org/paper/259c91af5cc227480af99ac249ef6b3167501b2c
"Zheng, H.,You, L.,Hu, G.",A Novel Insurance Claim Blockchain Scheme Based on Zero-Knowledge Proof Technology,2022-01-01 00:00:00,SupportedSources.CROSSREF,10.2139/ssrn.4092906,,19,http://dx.doi.org/10.2139/ssrn.4092906
"Capraz, S.,Ozsoy, A.",Personal Data Protection in Blockchain with Zero-Knowledge Proof,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-981-33-6470-7_7,,20,"http://link.springer.com/content/pdf/10.1007/978-981-33-6470-7_7
http://dx.doi.org/10.1007/978-981-33-6470-7_7"
"van Rijmenam, M.,Ryan, P.",Blockchain and identity,2018-09-03 00:00:00,SupportedSources.CROSSREF,10.4324/9780429457715-3,,21,http://dx.doi.org/10.4324/9780429457715-3
"Mammadzada, K.,Iqbal, M.,Milani, F.,García-Bañuelos, L.,Matulevičius, R.",Blockchain Oracles: A Framework for Blockchain-Based Applications,2020-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-030-58779-6_2,,22,"https://link.springer.com/content/pdf/10.1007/978-3-030-58779-6_2
http://dx.doi.org/10.1007/978-3-030-58779-6_2"
"Xiaoqiang Sun,F. Yu,Peng Zhang,Zhiwei Sun,Weixin Xie,Xiang Peng",A Survey on Zero-Knowledge Proof in Blockchain,2021-07-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1109/MNET.011.2000473,"Blockchain, which is usually regarded as a public, decentralized and distributed ledger, has attracted significant attention recently. In the environment of blockchain, all historical transaction data are recorded and stored. However, because blockchain is open and transparent, a malicious user may illegally access private transaction data, including transaction amount, account address, and account balance. As a cryptographic technique, zero-knowledge proof (ZKP) can be used to verify whether the prover has enough transaction amount in the environment of blockchain without leaking any private transaction data. This article provides a comprehensive survey on ZKP in the environment of blockchain with the aim of highlighting security problems and challenges. It first discusses the framework, models and applications of ZKP. Next, it provides an introduction of blockchain, and proposes a framework of ZKP in the environment of blockchain. Then, it highlights the current state of ZKP in the environment of blockchain. Finally, it identifies some potential problems and future research directions.",23,https://www.semanticscholar.org/paper/65f1e83a53c5ce9dee04042e0dd4191a451df2b8
"Anatoly Konkin,Sergey Zapechnikov",Privacy methods and zero-knowledge poof for corporate blockchain,2021-01-01 00:00:00,SupportedSources.OPENALEX,10.1016/j.procs.2021.06.055,,24,"https://openalex.org/W3184628578
https://doi.org/10.1016/j.procs.2021.06.055
https://doi.org/10.1016/j.procs.2021.06.055"
Andrew H. Miller,Permissioned and Permissionless Blockchains,2019-03-15 00:00:00,SupportedSources.OPENALEX,10.1002/9781119519621.ch9,,25,"https://openalex.org/W2922500345
https://doi.org/10.1002/9781119519621.ch9"
"Berrang, Pascal,Chaliasos, Stefanos,Gao, Lifeng,Gervais, Arthur,Livshits, Ben,Qin, Kaihua,Wang, Zhipeng,Zhou, Liyi","On how zero-knowledge proof blockchain mixers improve, and worsen user privacy",2023-01-25 00:00:00,SupportedSources.CORE,,,26,https://core.ac.uk/download/553762607.pdf
"Liz George,Jubilant J. Kizhakkethottam",Evolution of Zero-Knowledge Proof (ZKP) and its role in blockchain applications for ensuring data privacy,None,SupportedSources.SEMANTIC_SCHOLAR,,"Last decade has witnessed a flourish in blockchain applications on account of the transparency, immutability and data privacy it offers. It allows users to act anonymously and perform transactions with high-end security. Counter measures to prevent various attacks that compromises the privacy of blockchain applications and improvising existing privacy mechanisms is the main concern in this area. Zero Knowledge proof is a cryptographic technique which has the potential to revolutionize the way data is collected, used and transacted with. It allows the user to hide the information that he possess but still able to prove its validity to others, thereby opens far-reaching prospects in the privacy preservation mechanism of blockchain applications. This paper gives an insight about the various Zero Knowledge Proof protocols like NIZKP, ZKRP, zk-SNARK, Bulletproof etc. that have evolved over time, and its role in privacy management in the era of blockchain. keywords blockchain, zero knowledge proof, privacy, cryptography _____________________________________________________________________________________________________",27,https://www.semanticscholar.org/paper/48b4db447aec8b8821ddbbb09d394bbf32d2e385
"Hu, Q.,Dai, Y.,Li, S.,Jiang, T.",Enhancing Account Privacy in Blockchain-based IoT Access Control via Zero Knowledge Proof,2022-01-01 00:00:00,SupportedSources.CROSSREF,10.1109/mnet.126.2200334,,28,"http://xplorestaging.ieee.org/ielx7/65/7593428/09903388.pdf?arnumber=9903388
http://dx.doi.org/10.1109/mnet.126.2200334"
,What Does Blockchain Solve?,2019-07-29 00:00:00,SupportedSources.CROSSREF,10.1002/9781119578048.ch4,,29,"https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119578048.ch4
https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119578048.ch4
http://dx.doi.org/10.1002/9781119578048.ch4"
"Manion, S.,Bizouati-Kennedy, Y.",Blockchain Basics,2020-03-10 00:00:00,SupportedSources.CROSSREF,10.4324/9780429327735-3,,30,http://dx.doi.org/10.4324/9780429327735-3
"Elrom, E.",Blockchain Basics,2019-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-4842-4847-8_1,,31,"http://link.springer.com/content/pdf/10.1007/978-1-4842-4847-8_1
http://dx.doi.org/10.1007/978-1-4842-4847-8_1"
"Gray, G.",Understanding Blockchain,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-030-85716-5_2,,32,"https://link.springer.com/content/pdf/10.1007/978-3-030-85716-5_2
http://dx.doi.org/10.1007/978-3-030-85716-5_2"
"Erik-Oliver Blass,Florian Kerschbaum",Strain: A Secure Auction for Blockchains,2018-09-03 00:00:00,SupportedSources.OPENALEX,10.1007/978-3-319-99073-6_5,,33,"https://openalex.org/W2795048425
https://doi.org/10.1007/978-3-319-99073-6_5"
"Judmayer, A.,Stifter, N.,Schindler, P.,Weippl, E.",Blockchain: Basics,2018-12-31 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-319-99058-3_13,,34,"https://link.springer.com/content/pdf/10.1007/978-3-319-99058-3_13
http://dx.doi.org/10.1007/978-3-319-99058-3_13"
"Ahamed, N.",Blockchain,2020-09-18 00:00:00,SupportedSources.CROSSREF,10.1201/9781003032588-5,,35,http://dx.doi.org/10.1201/9781003032588-5
"Rajmohan, R.,Ananth Kumar, T.,Pavithra, M.,Sandhya, S.",Blockchain,2020-11-09 00:00:00,SupportedSources.CROSSREF,10.1201/9781003004998-11,,36,http://dx.doi.org/10.1201/9781003004998-11
"Swaminarayan, P.,Mehta, A.,Parsania, N.,Solanki, K.",Blockchain,2021-10-13 00:00:00,SupportedSources.CROSSREF,10.1201/9781003129486-3,,37,http://dx.doi.org/10.1201/9781003129486-3
"Upadhyay, N.",Blockchain,2019-11-05 00:00:00,SupportedSources.CROSSREF,10.1108/978-1-83867-299-720191003,,38,"https://www.emerald.com/insight/content/doi/10.1108/978-1-83867-299-720191003/full/xml
https://www.emerald.com/insight/content/doi/10.1108/978-1-83867-299-720191003/full/html
http://dx.doi.org/10.1108/978-1-83867-299-720191003"
"Suganthi, S.,Beena, T.,Sumathi, D.,Poongodi, T.",Blockchain,2021-02-17 00:00:00,SupportedSources.CROSSREF,10.1201/9780429352898-2,,39,http://dx.doi.org/10.1201/9780429352898-2
"Wolfgang Prinz,Thomas Rose,Thomas Osterland,Clemens Putschli",Blockchain,2019-01-01 00:00:00,SupportedSources.OPENALEX,10.1007/978-3-662-58134-6_18,,40,"https://openalex.org/W2945649306
https://doi.org/10.1007/978-3-662-58134-6_18
https://doi.org/10.1007/978-3-662-58134-6_18"
"Ragnedda, M.,Destefanis, G.",Blockchain,2019-07-09 00:00:00,SupportedSources.CROSSREF,10.4324/9780429029530-1,,41,http://dx.doi.org/10.4324/9780429029530-1
"Gomathi, S.,Finney, M.,Pajila, P.",Blockchain,2020-11-09 00:00:00,SupportedSources.CROSSREF,10.1201/9781003004998-2,,42,http://dx.doi.org/10.1201/9781003004998-2
"Sruti, C.,Umamaheswari, S.",Blockchain,2021-10-06 00:00:00,SupportedSources.CROSSREF,10.1201/9781003139737-16,,43,http://dx.doi.org/10.1201/9781003139737-16
"Herian, R.",Blockchain,2018-09-21 00:00:00,SupportedSources.CROSSREF,10.4324/9780429489815-2,,44,http://dx.doi.org/10.4324/9780429489815-2
"Anita, N.,Vijayalakshmi, M.,Mercy Shalinie, S.",Proof-of-Improved-Participation: A New Consensus Protocol for Blockchain Technology,2023-01-01 00:00:00,SupportedSources.CROSSREF,10.32604/csse.2023.025516,,45,"https://www.techscience.com/csse/v44n3/49133/pdf
http://dx.doi.org/10.32604/csse.2023.025516"
"Herian, R.",Blockchain the regulator,2018-09-21 00:00:00,SupportedSources.CROSSREF,10.4324/9780429489815-6,,46,http://dx.doi.org/10.4324/9780429489815-6
"Xiaohui Yang,Wenjie Li",A zero-knowledge-proof-based digital identity management scheme in blockchain,2020-12-01 00:00:00,SupportedSources.OPENALEX,10.1016/j.cose.2020.102050,,47,"https://openalex.org/W3089741453
https://doi.org/10.1016/j.cose.2020.102050"
"Sriman, B.,Ganesh Kumar, S.,Shamili, P.",Blockchain Technology: Consensus Protocol Proof of Work and Proof of Stake,2020-09-30 00:00:00,SupportedSources.CROSSREF,10.1007/978-981-15-5566-4_34,,48,"http://link.springer.com/content/pdf/10.1007/978-981-15-5566-4_34
http://dx.doi.org/10.1007/978-981-15-5566-4_34"
"Chaya Ganesh,Claudio Orlandi,Daniel Tschudi",Proof-of-Stake Protocols for Privacy-Aware Blockchains,2019-05-19 00:00:00,SupportedSources.OPENALEX,10.1007/978-3-030-17653-2_23,,49,"https://openalex.org/W2908310212
https://doi.org/10.1007/978-3-030-17653-2_23"
"De Gregorio, G.",Blockchain and freedom of expression,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.4337/9781839100796.00013,,50,http://dx.doi.org/10.4337/9781839100796.00013
"Miguel A. Prada-Delgado,Iluminada Baturone,Gero Dittmann,Jens Jelitto,Andreas Kind",PUF-derived IoT identities in a zero-knowledge protocol for blockchain,2020-03-01 00:00:00,SupportedSources.OPENALEX,10.1016/j.iot.2019.100057,,51,"https://openalex.org/W2944585002
https://doi.org/10.1016/j.iot.2019.100057"
"Bermejo Higuera, J.,Bermejo Higuer, J.,Sicilia Montalvo, J.,González Crespo, R.",Introduction to Cryptography in Blockchain,2022-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-981-16-3412-3_1,,52,"https://link.springer.com/content/pdf/10.1007/978-981-16-3412-3_1
http://dx.doi.org/10.1007/978-981-16-3412-3_1"
"Stavros Kassaras,Leandros Maglaras",ZKPs: Does This Make The Cut? Recent Advances and Success of Zero-Knowledge Security Protocols,2020-06-17 16:46:47+00:00,SupportedSources.ARXIV,,"How someone can get health insurance without sharing his health information?
How you can get a loan without disclosing your credit score? There is a method
to certify certain attributes of various data, either this is health metrics or
finance information, without revealing the data itself or any other kind of
personal data. This method is known as zero-knowledge proofs. Zero-Knowledge
techniques are mathematical methods used to verify things without sharing or
revealing underlying data. Zero-Knowledge protocols have vast applications from
simple identity schemes and blockchains to defense research programs and
nuclear arms control",53,"http://arxiv.org/pdf/2006.09990v1
http://arxiv.org/abs/2006.09990v1
http://arxiv.org/pdf/2006.09990v1"
"Chowdhury, N.",Immutability of Blockchain,2019-08-16 00:00:00,SupportedSources.CROSSREF,10.1201/9780429325533-2,,54,http://dx.doi.org/10.1201/9780429325533-2
"Biswas, A.,Yadav, R.,Baranwal, G.,Tripathi, A.",Proof of Karma (PoK): A Novel Consensus Mechanism for Consortium Blockchain,2023-01-01 00:00:00,SupportedSources.CROSSREF,10.1109/tsc.2022.3231927,,55,"http://xplorestaging.ieee.org/ielx7/4629386/4629387/09999047.pdf?arnumber=9999047
http://dx.doi.org/10.1109/tsc.2022.3231927"
"D. Capko,S. Vukmirovic,Nemanja Nedic",State of the Art of Zero-Knowledge Proofs in Blockchain,2022-11-15 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1109/TELFOR56187.2022.9983760,"Blockchain technology promises a decentralized ecosystem for building apps with decentralized ownership and high security level. One of the most adopted blockchain ecosystems is based around Ethereum blockchain. Ethereum currently has a huge scaling issue, making its use very expensive. Different scaling solutions are proposed based on Optimistic rollups but they have a very long finality time. Zero-Knowledge (ZK) rollup (based on ZK Proof) is another way and offers high security with very fast final resolution. Problem with ZK rollup is that it is very computationally expensive, but some solutions have significant performance improvements. In this paper we presented different solutions that improve performance of ZK rollup.",56,https://www.semanticscholar.org/paper/249bb3d5c69cc16f75b2c2aecb4203c202a70021
"Ashurst, S.,Tempesta, S.,Kampakis, S.",Blockchain Applied,2021-07-14 00:00:00,SupportedSources.CROSSREF,10.4324/9781003132592,,57,http://dx.doi.org/10.4324/9781003132592
"Jayapriya, J.,Jeyanthi, N.",Proof of Virtue: Nonce-Free Hash Generation in Blockchain,2020-12-30 00:00:00,SupportedSources.CROSSREF,10.1201/9781003034049-4,,58,http://dx.doi.org/10.1201/9781003034049-4
"Soria, J.,Moya, J.,Mohazab, A.",Optimal mining in proof-of-work blockchain protocols,2023-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.frl.2022.103610,,59,"https://api.elsevier.com/content/article/PII:S1544612322007863?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S1544612322007863?httpAccept=text/plain
http://dx.doi.org/10.1016/j.frl.2022.103610"
"Yuqi Bai,Lei Luo",Zero-knowledge Based Proof-chain – A methodology for blockchain-partial system,2021-06-29 00:00:00,SupportedSources.INTERNET_ARCHIVE,,"Intuitively there is a drastic distinction between the pure decentralized block-chain systems like Defis and those that only utilize block-chain as an enhancing technology but remain centralized with real-world business model and conventional technologies like database, application server, etc. Our study explores extensively this distinction from a methodological point of view, classifies them into blockchain-complete and blockchain-partial, analyzes key features of the two types, and reveals the root cause of this distinction. We analyze the function or, in more strong words, the ""ultimate purpose"" of blockchain in the blockchain-partial systems, and present a conceptual model we named proof-chain that quite satisfactorily represented the general paradigm of blockchain in blockchain-partial systems. A universal tension between strength of proof-chain and privacy is then revealed and the zero-knowledge based proof-chain takes shape. Several case studies demonstrate the explaining power of our proof-chain methodology. We then apply proof-chain methodology to the analysis of the ecosystem of a collaborating group of blockchain-partial systems, representing the paradigm of public and private data domain whose border the proof-chain crosses. Finally, some derived guidelines from this methodology speak usefulness of our methodology.",60,https://web.archive.org/web/20210804195902/https://arxiv.org/ftp/arxiv/papers/2107/2107.14142.pdf
"Ren, W.,Hu, J.,Zhu, T.,Ren, Y.,Choo, K.",A flexible method to defend against computationally resourceful miners in blockchain proof of work,2020-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.ins.2019.08.031,,61,"https://api.elsevier.com/content/article/PII:S0020025519307728?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0020025519307728?httpAccept=text/plain
http://dx.doi.org/10.1016/j.ins.2019.08.031"
"R. K. Shyamasundar,Vishwas T. Patil",Blockchain: Revolution in TRUST,2018-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.16943/ptinsa/2018/49340,,62,https://web.archive.org/web/20200827190043/https://insa.nic.in/writereaddata/UpLoadedFiles/PINSA/2018_Art22.pdf
"Lee, K.",Blockchain-based Personal Information Authentication Method using Zero Knowledge Proofs,2021-09-30 00:00:00,SupportedSources.CROSSREF,10.30693/smj.2021.10.3.48,,63,http://dx.doi.org/10.30693/smj.2021.10.3.48
"Xiaojun Wen,Yong-Zhi Chen,Xincan Fan,Wei Zhang,Zhengzhong Yi,Jun Fang",Blockchain consensus mechanism based on quantum zero-knowledge proof,2022-03-01 00:00:00,SupportedSources.OPENALEX,10.1016/j.optlastec.2021.107693,,64,"https://openalex.org/W3215201505
https://doi.org/10.1016/j.optlastec.2021.107693"
"Zhu, F.,Yin, J.,Liu, L.,Feng, J.,Wang, Z.",A Scalable and Secure Consensus Scheme Based on Proof of Stake in Blockchain,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-981-16-7993-3_22,,65,"https://link.springer.com/content/pdf/10.1007/978-981-16-7993-3_22
http://dx.doi.org/10.1007/978-981-16-7993-3_22"
"van Rijmenam, M.,Ryan, P.",Blockchain and Fair Trade,2018-09-03 00:00:00,SupportedSources.CROSSREF,10.4324/9780429457715-7,,66,http://dx.doi.org/10.4324/9780429457715-7
"Shen, M.,Zhu, L.,Xu, K.",Blockchain and Data Sharing,2020-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-981-15-5939-6_2,,67,"http://link.springer.com/content/pdf/10.1007/978-981-15-5939-6_2
http://dx.doi.org/10.1007/978-981-15-5939-6_2"
"Qi Feng,Debiao He,Sherali Zeadally,Muhammad Shahzeb Khan,Neeraj Kumar",A survey on privacy protection in blockchain system,2019-01-15 00:00:00,SupportedSources.OPENALEX,10.1016/j.jnca.2018.10.020,,68,"https://openalex.org/W2900580116
https://doi.org/10.1016/j.jnca.2018.10.020"
"Pass, R.,Venkitasubramaniam, M.",Private Coins versus Public Coins in Zero-Knowledge Proof Systems,2010-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-642-11799-2_35,,69,"http://link.springer.com/content/pdf/10.1007/978-3-642-11799-2_35
http://dx.doi.org/10.1007/978-3-642-11799-2_35"
"Xiaoqin Feng,Jianfeng Ma,Yinbin Miao,Qian Meng,Ximeng Liu,Qi Jiang,Hui Li",Pruneable sharding-based blockchain protocol,2019-07-01 00:00:00,SupportedSources.OPENALEX,10.1007/s12083-018-0685-6,,70,"https://openalex.org/W2902526617
https://doi.org/10.1007/s12083-018-0685-6
https://ink.library.smu.edu.sg/sis_research/5153"
"Summers, A.",Understanding Blockchain and Cryptocurrencies,2022-03-12 00:00:00,SupportedSources.CROSSREF,10.1201/9781003187165,,71,http://dx.doi.org/10.1201/9781003187165
"Subramanian, N.,Chaudhuri, A.,Kayikci, Y.",Basics of Blockchain,2020-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-030-47531-4_2,,72,"http://link.springer.com/content/pdf/10.1007/978-3-030-47531-4_2
http://dx.doi.org/10.1007/978-3-030-47531-4_2"
"Thomas Chen,Abby Lu,Jern Kunpittaya,Alan Luo",A Review of Zero Knowledge Proofs,None,SupportedSources.SEMANTIC_SCHOLAR,,"As a motivating example, zk-SNARKs are useful for blockchain rollups where the prover wants to keep the witness of their computation a secret. Suppose Alice runs some computation off-chain, and in her computation, she obtains some secret witness, such as the details of a z-cash transaction, or the location of a newly-generated planet in the zk-game, Darkforest[2]. Alice would like the chain to commit the state changes her computation made, without revealing her secret witness and without the chain rerunning her entire computation on-chain. To this end, she would like a protocol where she, the prover, can convince the chain, the verifier, that a statement is true, but reveal nothing else.",73,https://www.semanticscholar.org/paper/777c5faae33e77b12545a1e12ca1442b8628b2c0
"Shen, M.,Zhu, L.,Xu, K.",Data Sharing Incentives with Blockchain,2020-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-981-15-5939-6_7,,74,"http://link.springer.com/content/pdf/10.1007/978-981-15-5939-6_7
http://dx.doi.org/10.1007/978-981-15-5939-6_7"
