authors,title,pub_date,source,doi,abstract,rank,url
"ALBUQUERQUE, R.,EICHENBAUM, M.,LUO, V.,REBELO, S.",Valuation Risk and Asset Pricing,2016-11-10 00:00:00,SupportedSources.CROSSREF,10.1111/jofi.12437,,25,"https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fjofi.12437
https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fjofi.12437
http://onlinelibrary.wiley.com/wol1/doi/10.1111/jofi.12437/fullpdf
http://dx.doi.org/10.1111/jofi.12437"
"Gehrig, T.,Sögner, L.,Westerkamp, A.",Extending the Demand System Approach to Asset Pricing,2022-01-01 00:00:00,SupportedSources.CROSSREF,10.2139/ssrn.4292475,,26,http://dx.doi.org/10.2139/ssrn.4292475
"Kariya, T.,Liu, R.",Pricing Models for Financial Assets,2003-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-4419-9230-7_4,,27,"http://link.springer.com/content/pdf/10.1007/978-1-4419-9230-7_4.pdf
http://dx.doi.org/10.1007/978-1-4419-9230-7_4"
"Choi, K.,Kim, D.,Kim, S.",Time-Series and Cross-Sectional Tests of Asset Pricing Models,2012-11-14 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-4614-5360-4_63,,28,"http://link.springer.com/content/pdf/10.1007/978-1-4614-5360-4_63
http://dx.doi.org/10.1007/978-1-4614-5360-4_63"
"Barucci, E.",Risk Premium: Capital Asset Pricing Model and Asset Pricing Theory,2003-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-4471-0089-8_5,,29,"http://link.springer.com/content/pdf/10.1007/978-1-4471-0089-8_5.pdf
http://dx.doi.org/10.1007/978-1-4471-0089-8_5"
Harold L. Cole,Asset Pricing with Growth,2019-07-25 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1093/OSO/9780190941697.003.0004,This chapter extends the risk-neutral asset pricing model to account for long-run growth.,30,https://www.semanticscholar.org/paper/3eca383210dc216149f7048bbb90783d3cbf6331
"Eisler, Z.,Kertész, J.",Multifractal model of asset returns with leverage effect,2004-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.physa.2004.05.061,,31,"https://api.elsevier.com/content/article/PII:S0378437104007307?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0378437104007307?httpAccept=text/plain
http://dx.doi.org/10.1016/j.physa.2004.05.061"
"Chiarella, C.,He, X.",An Asset Pricing Model with Adaptive Heterogeneous Agents and Wealth Effects,2005-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/3-540-27296-8_18,,32,"http://link.springer.com/content/pdf/10.1007/3-540-27296-8_18
http://dx.doi.org/10.1007/3-540-27296-8_18"
"Li, H.",Asset pricing with long-run durable expenditure risk,2020-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.frl.2019.04.032,,33,"https://api.elsevier.com/content/article/PII:S1544612318306597?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S1544612318306597?httpAccept=text/plain
http://dx.doi.org/10.1016/j.frl.2019.04.032"
"Tusset, G.",Asset Pricing Dynamics,2018-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-319-95612-1_6,,34,"http://link.springer.com/content/pdf/10.1007/978-3-319-95612-1_6
http://dx.doi.org/10.1007/978-3-319-95612-1_6"
,Principles of asset pricing,1998-05-26 00:00:00,SupportedSources.CROSSREF,10.4324/9780203017463.pt2,,35,"http://www.crcnetbase.com/doi/pdf/10.4324/9780203017463.pt2
http://dx.doi.org/10.4324/9780203017463.pt2"
"Drobetz, W.",Theory of asset pricing,2000-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-663-08529-4_2,,36,"http://link.springer.com/content/pdf/10.1007/978-3-663-08529-4_2
http://dx.doi.org/10.1007/978-3-663-08529-4_2"
"Kolari, J.,Pynnönen, S.",Investment Valuation and Asset Pricing,2023-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-031-16784-3,,37,"https://link.springer.com/content/pdf/10.1007/978-3-031-16784-3.pdf
https://link.springer.com/content/pdf/10.1007/978-3-031-16784-3
http://dx.doi.org/10.1007/978-3-031-16784-3"
"Lo, K.",Implication of the method of portfolio formation on asset pricing tests,2005-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/b978-075066006-8.50007-0,,38,http://dx.doi.org/10.1016/b978-075066006-8.50007-0
,The capital asset pricing model and multifactor models,2005-03-17 00:00:00,SupportedSources.CROSSREF,10.1017/cbo9781139171335.004,,39,"https://www.cambridge.org/core/services/aop-cambridge-core/content/view/B14814266A735246E761B64CFDD6E223
http://dx.doi.org/10.1017/cbo9781139171335.004"
"M. Khoshnevisan,Sukanto Bhattacharya,Florentin Smarandache",Utility of Choice: An Information Theoretic Approach to Investment Decision-making,2002-12-10 04:51:42+00:00,SupportedSources.ARXIV,,"In this paper we have devised an alternative methodological approach for
quantifying utility in terms of expected information content of the
decision-maker's choice set. We have proposed an extension to the concept of
utility by incorporating extrinsic utility; which we have defined as the
utility derived from the element of choice afforded to the decision-maker by
the availability of an object within his or her object set. We have
subsequently applied this extended utility concept to the case of investor
utility derived from a structured, financial product - an custom-made
investment portfolio incorporating an endogenous capital-guarantee through
inclusion of cash as a risk-free asset, based on the Black-Scholes
derivative-pricing formulation.",40,"http://arxiv.org/pdf/math/0212134v1
http://arxiv.org/abs/math/0212134v1
http://arxiv.org/pdf/math/0212134v1"
"MERCER, Z.",The Adjusted Capital Asset Pricing Model For Developing Capitalization Rates: An Extension Of Previous “Build-Up” Methodologies Based Upon The Capital Asset Pricing Model,1989-01-01 00:00:00,SupportedSources.CROSSREF,10.5791/0882-2875-8.4.147,,41,http://dx.doi.org/10.5791/0882-2875-8.4.147
"Freeman, M.",Asset pricing with jump/diffusion permanent income shocks,2002-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/s0165-1765(02)00116-7,,42,"https://api.elsevier.com/content/article/PII:S0165176502001167?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0165176502001167?httpAccept=text/plain
http://dx.doi.org/10.1016/s0165-1765(02)00116-7"
"Mengjin Zhao,Guangyan Jia",Continuous-Time Risk Contribution of the Terminal Variance and its Related Risk Budgeting Problem,2022-02-20 00:00:00,SupportedSources.INTERNET_ARCHIVE,,"To achieve robustness of risk across different assets, risk parity investing rules, a particular state of risk contributions, have grown in popularity over the previous few decades. To generalize the concept of risk contribution from the simple covariance matrix case to the continuous-time case in which the terminal variance of wealth is used as the risk measure, we characterize risk contributions and marginal risk contributions on various assets as predictable processes using the Gateaux differential and Doleans measure. Meanwhile, the risk contributions we extend here have the aggregation property, namely that total risk can be represented as the aggregation of those among different assets and (t,ω). Subsequently, as an inverse target – allocating risk, the risk budgeting problem of how to obtain policies whose risk contributions coincide with pre-given risk budgets in the continuous-time case is also explored in this paper. These policies are solutions to stochastic convex optimizations parametrized by the pre-given risk budgets. Moreover, single-period risk budgeting policies are explained as the projection of risk budgeting policies in continuous-time cases. On the application side, volatility-managed portfolios in [Moreira and Muir,2017] can be obtained by risk budgeting optimization; similarly to previous findings, continuous-time mean-variance allocation in [Zhou and Li, 2000] appears to be concentrated in terms of risk contribution.",43,https://web.archive.org/web/20210910050405/https://arxiv.org/pdf/2011.10747v3.pdf
Walter Schachermayer,The Fundamental Theorem of Asset Pricing,2013-06-11 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1142/9789814417358_0002,The subsequent theorem is one of the pillars supporting the modern theory of Mathematical Finance. Fundamental Theorem of Asset Pricing:,44,https://web.archive.org/web/20110401114420/http://www.mat.univie.ac.at/~schachermayer/pubs/preprnts/prpr0141a.pdf
,MODEL ESTIMATION APPLICATION: CAPITAL ASSET PRICING MODEL,2011-01-01 00:00:00,SupportedSources.CROSSREF,10.1142/9789814307963_0004,,45,http://dx.doi.org/10.1142/9789814307963_0004
"Nadler, P.,Sancetta, A.",Empirical Asset Pricing with Functional Factors,2022-04-06 00:00:00,SupportedSources.CROSSREF,10.1093/jjfinec/nbac003,,46,"https://academic.oup.com/jfec/advance-article-pdf/doi/10.1093/jjfinec/nbac003/47758589/nbac003.pdf
https://academic.oup.com/jfec/advance-article-pdf/doi/10.1093/jjfinec/nbac003/47758589/nbac003.pdf
http://dx.doi.org/10.1093/jjfinec/nbac003"
"Maris, B.","Expected Return, Realized Return, and Asset Pricing Tests",2000-01-01 00:00:00,SupportedSources.CROSSREF,10.2469/dig.v30.n1.604,,47,http://dx.doi.org/10.2469/dig.v30.n1.604
"Semmler, W.",Asset Pricing Models with Production,2011-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-642-20680-1_11,,48,"http://link.springer.com/content/pdf/10.1007/978-3-642-20680-1_11.pdf
http://dx.doi.org/10.1007/978-3-642-20680-1_11"
"Bathala, C.",A Liquidity-Augmented Capital Asset Pricing Model,2007-01-01 00:00:00,SupportedSources.CROSSREF,10.2469/dig.v37.n2.4603,,49,http://dx.doi.org/10.2469/dig.v37.n2.4603
"Liu, W.",A liquidity-augmented capital asset pricing model,2006-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.jfineco.2005.10.001,,50,"https://api.elsevier.com/content/article/PII:S0304405X0600064X?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0304405X0600064X?httpAccept=text/plain
http://dx.doi.org/10.1016/j.jfineco.2005.10.001"
"Belo, F.",Production-based measures of risk for asset pricing,2010-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.jmoneco.2009.12.001,,51,"https://api.elsevier.com/content/article/PII:S0304393209001822?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0304393209001822?httpAccept=text/plain
http://dx.doi.org/10.1016/j.jmoneco.2009.12.001"
"Belo, F.,Lin, X.,Salomao, J.,Yang, F.",The Asset Pricing Implications of Financial Shocks for the Cross Section of Returns: Theory and Measurement,2022-01-01 00:00:00,SupportedSources.CROSSREF,10.2139/ssrn.4281097,,52,http://dx.doi.org/10.2139/ssrn.4281097
"Poon, S.,Stapleton, R.",MULTI-PERIOD ASSET PRICING,2005-01-13 00:00:00,SupportedSources.CROSSREF,10.1093/0199271445.003.0005,,53,"https://academic.oup.com/book/chapter-pdf/44491321/book_36410_section_320102277.ag.pdf
http://dx.doi.org/10.1093/0199271445.003.0005"
"Shefrin, H.",Asset Pricing and Behavioral Finance,2013-02-04 00:00:00,SupportedSources.CROSSREF,10.1093/acprof:oso/9780199829699.003.0004,,54,"https://academic.oup.com/book/chapter-pdf/45016363/book_3188_section_144096355.ag.pdf
http://dx.doi.org/10.1093/acprof:oso/9780199829699.003.0004"
"An, Y.,Su, Y.,Wang, C.",Flow-Based Asset Pricing,2022-01-01 00:00:00,SupportedSources.CROSSREF,10.2139/ssrn.4098609,,55,http://dx.doi.org/10.2139/ssrn.4098609
"Jensen, B.",Continuous-time asset-pricing models: Selected results,None,SupportedSources.CROSSREF,10.1007/bfb0008882,,56,"http://link.springer.com/content/pdf/10.1007/BFb0008882.pdf
http://dx.doi.org/10.1007/bfb0008882"
"Altermatt, L.,Iwasaki, K.,Wright, R.",Asset pricing in monetary economies,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.jimonfin.2021.102352,,57,"https://api.elsevier.com/content/article/PII:S0261560621000012?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0261560621000012?httpAccept=text/plain
http://dx.doi.org/10.1016/j.jimonfin.2021.102352"
"Mittink, S.,Rachev, S.",Reply to comments on modeling asset returns with alternative stable distributions and some extensions<sup>*</sup>,1993-01-01 00:00:00,SupportedSources.CROSSREF,10.1080/07474939308800270,,58,"http://www.tandfonline.com/doi/pdf/10.1080/07474939308800270
http://dx.doi.org/10.1080/07474939308800270"
"Meyer, B.",Implications of Asset Prices for the Market Pricing Kernel,1999-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-642-58672-9_3,,59,"http://link.springer.com/content/pdf/10.1007/978-3-642-58672-9_3.pdf
http://dx.doi.org/10.1007/978-3-642-58672-9_3"
"Wilhelm, J.",Multiperiod Portfolio Selection and Capital Asset Pricing,1980-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-642-48782-8_33,,60,"http://link.springer.com/content/pdf/10.1007/978-3-642-48782-8_33.pdf
http://dx.doi.org/10.1007/978-3-642-48782-8_33"
"Jeng, J.",Empirical Asset Pricing Models,2018-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-319-74192-5,,61,"http://link.springer.com/content/pdf/10.1007/978-3-319-74192-5.pdf
http://link.springer.com/content/pdf/10.1007/978-3-319-74192-5
http://dx.doi.org/10.1007/978-3-319-74192-5"
"MacLean, L.,Ziemba, B.",Primer on Arbitrage and Asset Pricing,2014-01-01 00:00:00,SupportedSources.CROSSREF,10.1002/wilm.10303,,62,"https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Fwilm.10303
http://onlinelibrary.wiley.com/wol1/doi/10.1002/wilm.10303/fullpdf
http://dx.doi.org/10.1002/wilm.10303"
"Vanden, J.",Equilibrium asset pricing and the cross section of expected returns,2021-03-24 00:00:00,SupportedSources.CROSSREF,10.1007/s10436-021-00383-7,,63,"https://link.springer.com/content/pdf/10.1007/s10436-021-00383-7.pdf
https://link.springer.com/article/10.1007/s10436-021-00383-7/fulltext.html
https://link.springer.com/content/pdf/10.1007/s10436-021-00383-7.pdf
http://dx.doi.org/10.1007/s10436-021-00383-7"
"Kim, S.,Skoulakis, G.",Ex-post risk premia estimation and asset pricing tests using large cross sections: The regression-calibration approach,2018-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.jeconom.2018.01.007,,64,"https://api.elsevier.com/content/article/PII:S0304407618300198?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0304407618300198?httpAccept=text/plain
http://dx.doi.org/10.1016/j.jeconom.2018.01.007"
"Kardaras, C.",Finitely Additive Probabilities and the Fundamental Theorem of Asset Pricing,2010-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-642-03479-4_2,,65,"http://link.springer.com/content/pdf/10.1007/978-3-642-03479-4_2.pdf
http://dx.doi.org/10.1007/978-3-642-03479-4_2"
"Vu, J.",Asset Allocation Effects of Adjusting Alternative Assets for Stale Pricing,2004-01-01 00:00:00,SupportedSources.CROSSREF,10.2469/dig.v34.n3.1503,,66,http://dx.doi.org/10.2469/dig.v34.n3.1503
"Cayirli, O.,Kayalidere, K.,Aktas, H.",Asset pricing in a multifactor setting,2022-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.bir.2022.08.001,,67,"https://api.elsevier.com/content/article/PII:S2214845022000540?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S2214845022000540?httpAccept=text/plain
http://dx.doi.org/10.1016/j.bir.2022.08.001"
"Johnson, T.",The Fundamental Theorem of Asset Pricing,2017-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-319-61039-9_11,,68,"http://link.springer.com/content/pdf/10.1007/978-3-319-61039-9_11
http://dx.doi.org/10.1007/978-3-319-61039-9_11"
"Elliott, R.,Kopp, P.",The Fundamental Theorem of Asset Pricing,1999-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-4757-7146-6_3,,69,"http://link.springer.com/content/pdf/10.1007/978-1-4757-7146-6_3
http://dx.doi.org/10.1007/978-1-4757-7146-6_3"
"Potgieter, P.","Fractal asset returns, arbitrage and option pricing",2009-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.chaos.2009.03.095,,70,"https://api.elsevier.com/content/article/PII:S096007790900215X?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S096007790900215X?httpAccept=text/plain
http://dx.doi.org/10.1016/j.chaos.2009.03.095"
"Balvers, R.,Huang, D.",Productivity-based asset pricing: Theory and evidence,2007-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.jfineco.2006.09.004,,71,"https://api.elsevier.com/content/article/PII:S0304405X07001110?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0304405X07001110?httpAccept=text/plain
http://dx.doi.org/10.1016/j.jfineco.2006.09.004"
"Kolari, J.,Liu, W.,Huang, J.",Asset Pricing Evolution,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-030-65197-8_1,,72,"http://link.springer.com/content/pdf/10.1007/978-3-030-65197-8_1
http://dx.doi.org/10.1007/978-3-030-65197-8_1"
"Gospodinov, N.,Robotti, C.","Asset Pricing Theories, Models, and Tests",2013-02-04 00:00:00,SupportedSources.CROSSREF,10.1093/acprof:oso/9780199829699.003.0003,,73,"https://academic.oup.com/book/chapter-pdf/45016380/book_3188_section_144088956.ag.pdf
http://dx.doi.org/10.1093/acprof:oso/9780199829699.003.0003"
,Multi-Asset Option Pricing,2005-01-01 00:00:00,SupportedSources.CROSSREF,10.1142/9789812703576_0007,,74,http://dx.doi.org/10.1142/9789812703576_0007
"Young, S.,Saadi, S.",Using the Capital Asset Pricing Model and Arbitrage Pricing Theory in Capital Budgeting,2013-05-23 00:00:00,SupportedSources.CROSSREF,10.1002/9781118258422.ch19,,75,"http://onlinelibrary.wiley.com/wol1/doi/10.1002/9781118258422.ch19/fullpdf
http://dx.doi.org/10.1002/9781118258422.ch19"
"Kilic, M.,Yang, L.,Zhang, M.",The cross-section of investment and profitability: Implications for asset pricing,2022-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.jfineco.2022.06.003,,76,"https://api.elsevier.com/content/article/PII:S0304405X22001428?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0304405X22001428?httpAccept=text/plain
http://dx.doi.org/10.1016/j.jfineco.2022.06.003"
"Sakemoto, R.",Multi‐scale inter‐temporal capital asset pricing model,2020-12-07 00:00:00,SupportedSources.CROSSREF,10.1002/ijfe.2372,,77,"https://onlinelibrary.wiley.com/doi/pdf/10.1002/ijfe.2372
https://onlinelibrary.wiley.com/doi/full-xml/10.1002/ijfe.2372
https://onlinelibrary.wiley.com/doi/pdf/10.1002/ijfe.2372
http://dx.doi.org/10.1002/ijfe.2372"
"Munk, C.",Advanced Consumption-Based Asset Pricing,2013-04-11 00:00:00,SupportedSources.CROSSREF,10.1093/acprof:oso/9780199585496.003.0009,,78,http://dx.doi.org/10.1093/acprof:oso/9780199585496.003.0009
"Lim, K.",Theory and Econometrics of Financial Asset Pricing,2022-08-02 00:00:00,SupportedSources.CROSSREF,10.1515/9783110673951,,79,http://dx.doi.org/10.1515/9783110673951
"Cayirli, O.,Kayalidere, K.,Aktas, H.",Asset pricing in a multi-factor setting,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.2139/ssrn.3971815,,80,http://dx.doi.org/10.2139/ssrn.3971815
"Breeden, D.",Intertemporal Portfolio Theory and Asset Pricing,1989-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-349-20213-3_20,,81,"http://link.springer.com/content/pdf/10.1007/978-1-349-20213-3_20
http://dx.doi.org/10.1007/978-1-349-20213-3_20"
"Osteryoung, J.,Roenfeldt, R.,Nast, D.",Capital Asset Pricing Model and Traditional Risk Measures for Capital Budgeting,1977-01-01 00:00:00,SupportedSources.CROSSREF,10.1111/j.1540-6288.1977.tb00951.x,,82,"https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1540-6288.1977.tb00951.x
http://onlinelibrary.wiley.com/wol1/doi/10.1111/j.1540-6288.1977.tb00951.x/fullpdf
http://dx.doi.org/10.1111/j.1540-6288.1977.tb00951.x"
"Schmidt, B.",Capital Asset Pricing Framework,2012-01-01 00:00:00,SupportedSources.CROSSREF,10.2139/ssrn.2155510,,83,http://dx.doi.org/10.2139/ssrn.2155510
"Hsu, D.",A DYNAMIC CAPITAL ASSET PRICING MODEL - THE FRAMEWORK AND ESTIMATION TECHNIQUES,1987-01-01 00:00:00,SupportedSources.CROSSREF,10.1111/j.1540-6288.1987.tb01196.x,,84,"https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1540-6288.1987.tb01196.x
http://onlinelibrary.wiley.com/wol1/doi/10.1111/j.1540-6288.1987.tb01196.x/fullpdf
http://dx.doi.org/10.1111/j.1540-6288.1987.tb01196.x"
"Wang, W.,Zhang, J.,Zhao, S.,Zhang, Y.",Simulation of asset pricing in information networks,2019-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.physa.2018.09.024,,85,"https://api.elsevier.com/content/article/PII:S0378437118311543?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0378437118311543?httpAccept=text/plain
http://dx.doi.org/10.1016/j.physa.2018.09.024"
