authors,title,pub_date,source,doi,abstract,rank,url
"Yao Su,Xin Dai,Lifang He,Xiangnan Kong",ABN: Anti-Blur Neural Networks for Multi-Stage Deformable Image Registration,2022-12-06 19:21:43+00:00,SupportedSources.ARXIV,10.1109/ICDM54844.2022.00057,"Deformable image registration, i.e., the task of aligning multiple images
into one coordinate system by non-linear transformation, serves as an essential
preprocessing step for neuroimaging data. Recent research on deformable image
registration is mainly focused on improving the registration accuracy using
multi-stage alignment methods, where the source image is repeatedly deformed in
stages by a same neural network until it is well-aligned with the target image.
Conventional methods for multi-stage registration can often blur the source
image as the pixel/voxel values are repeatedly interpolated from the image
generated by the previous stage. However, maintaining image quality such as
sharpness during image registration is crucial to medical data analysis. In
this paper, we study the problem of anti-blur deformable image registration and
propose a novel solution, called Anti-Blur Network (ABN), for multi-stage image
registration. Specifically, we use a pair of short-term registration and
long-term memory networks to learn the nonlinear deformations at each stage,
where the short-term registration network learns how to improve the
registration accuracy incrementally and the long-term memory network combines
all the previous deformations to allow an interpolation to perform on the raw
image directly and preserve image sharpness. Extensive experiments on both
natural and medical image datasets demonstrated that ABN can accurately
register images while preserving their sharpness. Our code and data can be
found at https://github.com/anonymous3214/ABN",10,"http://arxiv.org/pdf/2212.03277v1
http://dx.doi.org/10.1109/ICDM54844.2022.00057
http://arxiv.org/abs/2212.03277v1
http://arxiv.org/pdf/2212.03277v1"
"Swarnendu Ghosh,Nibaran Das,Mita Nasipuri",Reshaping inputs for convolutional neural network: Some common and uncommon methods,2019-09-01 00:00:00,SupportedSources.OPENALEX,10.1016/j.patcog.2019.04.009,,11,"https://openalex.org/W2937557681
https://doi.org/10.1016/j.patcog.2019.04.009"
"D. Banarse,A. Duller",Vision Experiments with Neural Deformable Template Matching,1997-04-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1023/A:1009661908220,,12,https://www.semanticscholar.org/paper/d8e75a9c1660780637a5884adae96cec85a61127
"Zhuo Chen,Weisi Lin,Shiqi Wang,Long Xu,Leida Li",Image Quality Assessment Guided Deep Neural Networks Training,2017-08-13 09:51:07+00:00,SupportedSources.ARXIV,,"For many computer vision problems, the deep neural networks are trained and
validated based on the assumption that the input images are pristine (i.e.,
artifact-free). However, digital images are subject to a wide range of
distortions in real application scenarios, while the practical issues regarding
image quality in high level visual information understanding have been largely
ignored. In this paper, in view of the fact that most widely deployed deep
learning models are susceptible to various image distortions, the distorted
images are involved for data augmentation in the deep neural network training
process to learn a reliable model for practical applications. In particular, an
image quality assessment based label smoothing method, which aims at
regularizing the label distribution of training images, is further proposed to
tune the objective functions in learning the neural network. Experimental
results show that the proposed method is effective in dealing with both low and
high quality images in the typical image classification task.",13,"http://arxiv.org/pdf/1708.03880v1
http://arxiv.org/abs/1708.03880v1
http://arxiv.org/pdf/1708.03880v1"
"Deng, Y.,Wang, X.,Chen, L.",Learning visual-based deformable object rearrangement with local graph neural networks,2023-04-12 00:00:00,SupportedSources.CROSSREF,10.1007/s40747-023-01048-w,,14,"https://link.springer.com/content/pdf/10.1007/s40747-023-01048-w.pdf
https://link.springer.com/article/10.1007/s40747-023-01048-w/fulltext.html
https://link.springer.com/content/pdf/10.1007/s40747-023-01048-w.pdf
http://dx.doi.org/10.1007/s40747-023-01048-w"
"Ameneh Sheikhjafari,Michelle Noga,Kumaradevan Punithakumar,Nilanjan Ray",Unsupervised deformable image registration with fully connected generative neural network,2018-04-11 00:00:00,SupportedSources.OPENALEX,,,15,https://openalex.org/W2902335457
"Lei Qu,Wan Wan,Kaixuan Guo,Yu Liu,Jun Tang,Xiaolei Li,Jun Wu",Triple-Input-Unsupervised neural Networks for deformable image registration,2021-11-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1016/j.patrec.2021.08.032,,16,https://www.semanticscholar.org/paper/51bf2cc2e5085ba8e958eddfceffd85a00e3bfb1
Chi Wing Mok,Unsupervised affine and deformable medical image registration with convolutional neural networks,None,SupportedSources.SEMANTIC_SCHOLAR,10.14711/thesis-991013106358203412,,17,https://www.semanticscholar.org/paper/9daae223cd9c1b757b2336a8a1b1428898090d1f
"Ghennam, S.,Benmahammed, K.",Multiresolution Support for Adaptive Image Restoration Using Neural Networks,2002-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/3-540-46084-5_194,,18,"http://link.springer.com/content/pdf/10.1007/3-540-46084-5_194
http://dx.doi.org/10.1007/3-540-46084-5_194"
"Xiaodong Yang,Daping Li,Qiaolin He,Zhu Wang,Ying Fu,Jiliu Zhou,Jinrong Hu",A Novel Keypoints-Based Image Registration Method with Fully Convolutional Neural Network,None,SupportedSources.SEMANTIC_SCHOLAR,10.1007/978-981-15-8083-3_9,,19,https://www.semanticscholar.org/paper/c11a917a3c393fb2c851ce7fcfee19c185eaeda9
"Kulshrestha, S.",What Is A Convolutional Neural Network?,2019-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-4842-5572-8_6,,20,"http://link.springer.com/content/pdf/10.1007/978-1-4842-5572-8_6
http://dx.doi.org/10.1007/978-1-4842-5572-8_6"
"Nicholas J. Tustison,Brian B. Avants,James C. Gee",Learning image-based spatial transformations via convolutional neural networks: A review,2019-06-11 00:00:00,SupportedSources.OPENALEX,10.1016/j.mri.2019.05.037,,21,"https://openalex.org/W2951445562
https://doi.org/10.1016/j.mri.2019.05.037"
"Aoki, H.",Applications of Complex-Valued Neural Networks for Image Processing,2003-01-01 00:00:00,SupportedSources.CROSSREF,10.1142/9789812791184_0009,,22,http://dx.doi.org/10.1142/9789812791184_0009
"Wang, F.,Liu, H.,Cheng, J.",Visualizing deep neural network by alternately image blurring and deblurring,2018-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.neunet.2017.09.007,,23,"https://api.elsevier.com/content/article/PII:S0893608017302095?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0893608017302095?httpAccept=text/plain
http://dx.doi.org/10.1016/j.neunet.2017.09.007"
"Haim Karniely,H. Siegelmann",Sensor registration using neural networks,None,SupportedSources.SEMANTIC_SCHOLAR,10.1109/7.826314,One of the major problems in multiple sensor surveillance systems is inadequate sensor registration. We propose a new approach to sensor registration based on layered neural networks. The nonparametric nature of this approach enables many different kinds of sensor biases to be solved. As part of the implementation we develop some modifications to the common network training algorithm to tackle the inherent randomness in all components of the training set.,24,https://www.semanticscholar.org/paper/a907982a5c5ad6024dbe8cef9e2b1a3a29836350
"Fracastoro, G.,Valsesia, D.",Graph Neural Networks for Image Processing,2021-08-05 00:00:00,SupportedSources.CROSSREF,10.1002/9781119850830.ch10,,25,"https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119850830.ch10
https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119850830.ch10
http://dx.doi.org/10.1002/9781119850830.ch10"
"Axel Wismüller,Florian Vietze,Dominik R. Dersch,Johannes Behrends,Klaus M. Hahn,Helge Ritter",The deformable feature map - a novel neurocomputing algorithm for adaptive plasticity in pattern analysis,2002-10-01 00:00:00,SupportedSources.OPENALEX,10.1016/s0925-2312(01)00641-5,,26,"https://openalex.org/W1997269994
https://doi.org/10.1016/s0925-2312(01)00641-5"
K. Fukushima,Neural network model restoring partly occluded patterns,2003-09-03 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.3233/KES-2004-8202,"Even the identical image is perceived differently by human beings depending on the shape of occluding objects. This paper proposes a neural network model that has an ability to recognize and restore partly occluded patterns in a similar way as our perception. It is a multi-layered hierarchical neural network, in which visual information is processed by interaction of bottom-up and top-down signals. Occluded parts of a pattern are restored mainly by feedback signals from the highest stage of the network, while the unoccluded parts are reproduced mainly by signals from lower stages. The model does not use a simple template matching method. It can recognize and restore even deformed versions of learned patterns.",27,https://www.semanticscholar.org/paper/62306f35068bd0a30f5018df7a314799fc2cb58a
"Vikram, D.,G.H. Raisoni College of Engineering & management, Wagholi, Pune",Convolution Neural Networks by Image Net,2017-09-30 00:00:00,SupportedSources.CROSSREF,10.18535/ijetst/v4i9.30,,28,http://dx.doi.org/10.18535/ijetst/v4i9.30
"S. Phandi,C. Velayutham",Neural Network Based Image Registration Using Synthetic Reference Image Rotation,2018-05-16 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1007/978-3-030-00665-5_88,,29,https://www.semanticscholar.org/paper/dd4935366f229eab3de4a89fbd7e07065f0f8df2
"Onur Keleş,A. Murat Tekalp,Junaid Malik,Serkan Kıranyaz",Self-Organized Residual Blocks for Image Super-Resolution,2021-05-31 12:47:51+00:00,SupportedSources.ARXIV,,"It has become a standard practice to use the convolutional networks (ConvNet)
with RELU non-linearity in image restoration and super-resolution (SR).
Although the universal approximation theorem states that a multi-layer neural
network can approximate any non-linear function with the desired precision, it
does not reveal the best network architecture to do so. Recently, operational
neural networks (ONNs) that choose the best non-linearity from a set of
alternatives, and their ""self-organized"" variants (Self-ONN) that approximate
any non-linearity via Taylor series have been proposed to address the
well-known limitations and drawbacks of conventional ConvNets such as network
homogeneity using only the McCulloch-Pitts neuron model. In this paper, we
propose the concept of self-organized operational residual (SOR) blocks, and
present hybrid network architectures combining regular residual and SOR blocks
to strike a balance between the benefits of stronger non-linearity and the
overall number of parameters. The experimental results demonstrate that
the~proposed architectures yield performance improvements in both PSNR and
perceptual metrics.",30,"http://arxiv.org/pdf/2105.14926v1
http://arxiv.org/abs/2105.14926v1
http://arxiv.org/pdf/2105.14926v1"
"Lei, Y.,Fu, Y.,Harms, J.,Wang, T.,Curran, W.,Liu, T.,Higgins, K.,Yang, X.",4D-CT Deformable Image Registration Using an Unsupervised Deep Convolutional Neural Network,2019-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-030-32486-5_4,,31,"http://link.springer.com/content/pdf/10.1007/978-3-030-32486-5_4
http://dx.doi.org/10.1007/978-3-030-32486-5_4"
"Pekar, V.,Gladilin, E.",Deformable Image Registration by Adaptive Gaussian Forces,2004-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-540-27816-0_27,,32,"http://link.springer.com/content/pdf/10.1007/978-3-540-27816-0_27.pdf
http://dx.doi.org/10.1007/978-3-540-27816-0_27"
"Gadde, P.",AFFINE IMAGE REGISTRATION USING ARTIFICIAL NEURAL NETWORKS,None,SupportedSources.CROSSREF,10.15368/theses.2013.133,,33,http://dx.doi.org/10.15368/theses.2013.133
"Karol Gregor,Ivo Danihelka,Alex Graves,Danilo Jimenez Rezende,Daan Wierstra",DRAW: A Recurrent Neural Network For Image Generation,2015-02-16 16:48:56+00:00,SupportedSources.ARXIV,,"This paper introduces the Deep Recurrent Attentive Writer (DRAW) neural
network architecture for image generation. DRAW networks combine a novel
spatial attention mechanism that mimics the foveation of the human eye, with a
sequential variational auto-encoding framework that allows for the iterative
construction of complex images. The system substantially improves on the state
of the art for generative models on MNIST, and, when trained on the Street View
House Numbers dataset, it generates images that cannot be distinguished from
real data with the naked eye.",34,"http://arxiv.org/pdf/1502.04623v2
http://arxiv.org/abs/1502.04623v2
http://arxiv.org/pdf/1502.04623v2"
"Delibasis, K.,Maglogiannis, I.,Georgakopoulos, S.,Kottari, K.,Plagianakos, V.",Assessing Image Analysis Filters as Augmented Input to Convolutional Neural Networks for Image Classification,2018-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-030-01418-6_19,,35,"http://link.springer.com/content/pdf/10.1007/978-3-030-01418-6_19
http://dx.doi.org/10.1007/978-3-030-01418-6_19"
"Yun Gong,Mengjia Yang",An Improved Indoor Image Registration Algorithm Based on Shallow Convolutional Neural Network Descriptor,2019-08-23 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1007/978-3-030-34110-7_22,,36,https://www.semanticscholar.org/paper/4b065e090ffd179546aa38177656b64767e9cbfb
"Kulshrestha, S.",Developing An Image Classifier Using Convolutional Neural Networks,2019-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-4842-5572-8_7,,37,"http://link.springer.com/content/pdf/10.1007/978-1-4842-5572-8_7
http://dx.doi.org/10.1007/978-1-4842-5572-8_7"
"Andresen, J.,Kepp, T.,Ehrhardt, J.,von der Burchard, C.,Roider, J.,Handels, H.",Unsupervised Non-correspondence Detection in Medical Images Using an Image Registration Convolutional Neural Network,2022-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-031-11203-4_1,,38,"https://link.springer.com/content/pdf/10.1007/978-3-031-11203-4_1
http://dx.doi.org/10.1007/978-3-031-11203-4_1"
"Singh, G.",Think positive: An interpretable neural network for image recognition,2022-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.neunet.2022.03.034,,39,"https://api.elsevier.com/content/article/PII:S0893608022001125?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0893608022001125?httpAccept=text/plain
http://dx.doi.org/10.1016/j.neunet.2022.03.034"
"Cierniak, R.",A Practical Approach To Image Reconstruction From Projections Using Neural Networks Structure,2003-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-7908-1902-1_69,,40,"http://link.springer.com/content/pdf/10.1007/978-3-7908-1902-1_69
http://dx.doi.org/10.1007/978-3-7908-1902-1_69"
"Milosevic, N.",What are Artificial Neural Networks? Part 1,2020-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-4842-5648-0_2,,41,"http://link.springer.com/content/pdf/10.1007/978-1-4842-5648-0_2
http://dx.doi.org/10.1007/978-1-4842-5648-0_2"
"Hessam Sokooti,B. D. Vos,F. Berendsen,B. Lelieveldt,I. Išgum,M. Staring",Nonrigid Image Registration Using Multi-scale 3D Convolutional Neural Networks,2017-09-10 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1007/978-3-319-66182-7_27,,42,https://www.semanticscholar.org/paper/bbee923434518e92ee9c03dcd487e7f0b6042b78
"Fracastoro, G.,Valsesia, D.",Graph Neural Networks,2021-08-05 00:00:00,SupportedSources.CROSSREF,10.1002/9781119850830.ch3,,43,"https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119850830.ch3
https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119850830.ch3
http://dx.doi.org/10.1002/9781119850830.ch3"
"Milosevic, N.",Introduction to Convolutional Neural Networks,2020-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-4842-5648-0,,44,"http://link.springer.com/content/pdf/10.1007/978-1-4842-5648-0.pdf
http://link.springer.com/content/pdf/10.1007/978-1-4842-5648-0
http://dx.doi.org/10.1007/978-1-4842-5648-0"
Joshua Bowren,A Sparse Coding Interpretation of Neural Networks and Theoretical Implications,2021-08-14 21:54:47+00:00,SupportedSources.ARXIV,,"Neural networks, specifically deep convolutional neural networks, have
achieved unprecedented performance in various computer vision tasks, but the
rationale for the computations and structures of successful neural networks is
not fully understood. Theories abound for the aptitude of convolutional neural
networks for image classification, but less is understood about why such models
would be capable of complex visual tasks such as inference and anomaly
identification. Here, we propose a sparse coding interpretation of neural
networks that have ReLU activation and of convolutional neural networks in
particular. In sparse coding, when the model's basis functions are assumed to
be orthogonal, the optimal coefficients are given by the soft-threshold
function of the basis functions projected onto the input image. In a
non-negative variant of sparse coding, the soft-threshold function becomes a
ReLU. Here, we derive these solutions via sparse coding with orthogonal-assumed
basis functions, then we derive the convolutional neural network forward
transformation from a modified non-negative orthogonal sparse coding model with
an exponential prior parameter for each sparse coding coefficient. Next, we
derive a complete convolutional neural network without normalization and
pooling by adding logistic regression to a hierarchical sparse coding model.
Finally we motivate potentially more robust forward transformations by
maintaining sparse priors in convolutional neural networks as well performing a
stronger nonlinear transformation.",45,"http://arxiv.org/pdf/2108.06622v2
http://arxiv.org/abs/2108.06622v2
http://arxiv.org/pdf/2108.06622v2"
朱毅,Convolutional neural network image recognition method based on dynamic adjustment of training targets,2014-09-24 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,,"The invention discloses a convolutional neural network image recognition method based on dynamic adjustment of training targets. The method comprises the three steps of training model building, data registration, and recognition and matching. In the training model building process, training samples are input into a convolutional neural network model, the mean value of output vectors of output layers of the same class of samples is worked out to serve as the target vector of the current round of training, and then the error between the output vector of each sample and the target vector is reversely transmitted to adjust the parameters of a convolutional neural network till the training requirement is met; in the data registration process, sample images needing to be registered are input into the convolutional neural network model, and output results of the output layers serve as feature vectors to be stored; in the recognition and matching process, sample images needing to be recognized and matched are input into the convolutional neural network, output results of the output layers serve as feature vectors, and then matching is carried out on the feature vectors and registered feature vectors so as to provide the judgment result of recognition and matching.",46,https://www.semanticscholar.org/paper/370f998e561a63bb7499906610aa27b7e21e8153
"J. Wolterink,Jesse C. Zwienenberg,C. Brune",Implicit Neural Representations for Deformable Image Registration,None,SupportedSources.SEMANTIC_SCHOLAR,,"Deformable medical image registration has in past years been revolutionized by the use of convolutional neural networks. These methods surpass conventional image registration techniques in speed but not in accuracy. Here, we present an alternative approach to leveraging neural networks for image registration. Instead of using a convolutional neural network to predict the transformation between images, we optimize a multi-layer perceptron to represent this transformation function. Using recent insights from differentiable rendering, we show how such an implicit deformable image registration (idir) model can be naturally combined with regularization terms based on standard automatic differentiation techniques. We demonstrate the effectiveness of this model on 4D chest CT registration in the DIR-LAB data set and find that a three-layer multi-layer perceptron with periodic activation functions outperforms all published deep learning-based results on this problem, without any folding and without the need for training data. The model is implemented using standard deep learning libraries and flexible enough to be extended to include different losses, regularizers, and optimization schemes.",47,https://www.semanticscholar.org/paper/d3857fcd457aa50cec2b198d40800078472ef3ea
"Sanghun Park,Kwanggyoon Seo,Junyong Noh",Neural Crossbreed: Neural Based Image Metamorphosis,2020-09-02 08:56:47+00:00,SupportedSources.ARXIV,,"We propose Neural Crossbreed, a feed-forward neural network that can learn a
semantic change of input images in a latent space to create the morphing
effect. Because the network learns a semantic change, a sequence of meaningful
intermediate images can be generated without requiring the user to specify
explicit correspondences. In addition, the semantic change learning makes it
possible to perform the morphing between the images that contain objects with
significantly different poses or camera views. Furthermore, just as in
conventional morphing techniques, our morphing network can handle shape and
appearance transitions separately by disentangling the content and the style
transfer for rich usability. We prepare a training dataset for morphing using a
pre-trained BigGAN, which generates an intermediate image by interpolating two
latent vectors at an intended morphing value. This is the first attempt to
address image morphing using a pre-trained generative model in order to learn
semantic transformation. The experiments show that Neural Crossbreed produces
high quality morphed images, overcoming various limitations associated with
conventional approaches. In addition, Neural Crossbreed can be further extended
for diverse applications such as multi-image morphing, appearance transfer, and
video frame interpolation.",48,"http://arxiv.org/pdf/2009.00905v1
http://arxiv.org/abs/2009.00905v1
http://arxiv.org/pdf/2009.00905v1"
"Huang, Y.,Ahmad, S.,Fan, J.,Shen, D.,Yap, P.",Difficulty-aware hierarchical convolutional neural networks for deformable registration of brain MR images,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.media.2020.101817,,49,"https://api.elsevier.com/content/article/PII:S136184152030181X?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S136184152030181X?httpAccept=text/plain
http://dx.doi.org/10.1016/j.media.2020.101817"
"Nalin Gupta,M. P. Ross",Disorders of Neural Tube Development,2017-01-01 00:00:00,SupportedSources.OPENALEX,10.1016/b978-0-323-37101-8.00025-4,,50,"https://openalex.org/W2497105953
https://doi.org/10.1016/b978-0-323-37101-8.00025-4"
"Y. Xing,Jing Sun,B. Li",New method for medical image registration based on neural networks,None,SupportedSources.SEMANTIC_SCHOLAR,,,51,https://www.semanticscholar.org/paper/9b64affa58aaf53812d6df883fb2f7081c31e604
"Hang Yang,Xiaotian Wu,Xinglong Sun",Select Good Regions for Deblurring based on Convolutional Neural Networks,2020-08-12 01:58:35+00:00,SupportedSources.ARXIV,,"The goal of blind image deblurring is to recover sharp image from one input
blurred image with an unknown blur kernel. Most of image deblurring approaches
focus on developing image priors, however, there is not enough attention to the
influence of image details and structures on the blur kernel estimation. What
is the useful image structure and how to choose a good deblurring region? In
this work, we propose a deep neural network model method for selecting good
regions to estimate blur kernel. First we construct image patches with labels
and train a deep neural networks, then the learned model is applied to
determine which region of the image is most suitable to deblur. Experimental
results illustrate that the proposed approach is effective, and could be able
to select good regions for image deblurring.",52,"http://arxiv.org/pdf/2008.05065v1
http://arxiv.org/abs/2008.05065v1
http://arxiv.org/pdf/2008.05065v1"
"Matthew C. Humphrey,G. Holmes,S. Cunningham",Improving the image recognition capability of Hopfield neural networks,1993-11-24 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1109/ANNES.1993.323072,"Hopfield neural networks can be used for image recognition when only a partial image is available. However, the image recognition process is very sensitive to the position of the input; shifting the image by only one pixel can cause the network to fail to find a matching exemplar. The authors present a technique for modifying the input image so that an ordinary Hopfield neural network will recognize a shifted image. This technique makes use of the image. The authors run an experiment with random bitmap images to determine how accurately a Hopfield neural network can recognize shifted and blurred images. The results indicate that the neural network can recognize shifted images only if they are modified.<<ETX>>",53,https://www.semanticscholar.org/paper/bb2c2323251bd6e299a56b441c544136eeba8138
"Yang, J.,Liao, X.,Deng, S.,Yu, M.,Zheng, H.",Neural Networks Based Image Recognition: A New Approach,None,SupportedSources.CROSSREF,10.1007/978-3-540-72393-6_86,,54,"http://link.springer.com/content/pdf/10.1007/978-3-540-72393-6_86.pdf
http://dx.doi.org/10.1007/978-3-540-72393-6_86"
"Han, L.,Dou, H.,Huang, Y.,Yap, P.",Deformable Registration of Brain MR Images via a Hybrid Loss,2022-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-030-97281-3_20,,55,"https://link.springer.com/content/pdf/10.1007/978-3-030-97281-3_20
http://dx.doi.org/10.1007/978-3-030-97281-3_20"
"Goltsev, A.,Gritsenko, V.",Investigation of efficient features for image recognition by neural networks,2012-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.neunet.2011.12.002,,56,"https://api.elsevier.com/content/article/PII:S0893608011003170?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0893608011003170?httpAccept=text/plain
http://dx.doi.org/10.1016/j.neunet.2011.12.002"
Han Zhou,Deformable Image Registration Using Attentional Generative Adversarial Networks,2021-01-22 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.11575/PRISM/38593,,57,https://www.semanticscholar.org/paper/b1232074d0dc1b41f0729fab90184daec92edd08
Romuald A. Janik,Aesthetics and neural network image representations,2021-09-16 16:50:22+00:00,SupportedSources.ARXIV,,"We analyze the spaces of images encoded by generative neural networks of the
BigGAN architecture. We find that generic multiplicative perturbations of
neural network parameters away from the photo-realistic point often lead to
networks generating images which appear as ""artistic renditions"" of the
corresponding objects. This demonstrates an emergence of aesthetic properties
directly from the structure of the photo-realistic visual environment as
encoded in its neural network parametrization. Moreover, modifying a deep
semantic part of the neural network leads to the appearance of symbolic visual
representations. None of the considered networks had any access to images of
human-made art.",58,"http://arxiv.org/pdf/2109.08103v2
http://arxiv.org/abs/2109.08103v2
http://arxiv.org/pdf/2109.08103v2"
