authors,title,pub_date,source,doi,abstract,rank,url
"Mguni, David H.",Strategically-Timed Actions in Stochastic Differential Games,2020-08-28 00:00:00,SupportedSources.CORE,,"Financial systems are rich in interactions amenable to description by stochastic control theory. Optimal stochastic control theory is an elegant mathematical framework in which a controller, profitably alters the dynamics of a stochastic system by exercising costly control inputs. If the system includes more than one agent, the appropriate modelling framework is stochastic differential game theory — a multiplayer generalisation of stochastic control theory. There are numerous environments in which financial agents incur fixed minimal costs when adjusting their investment positions; trading environments with transaction costs and real options pricing are important examples. The presence of fixed minimal adjustment costs produces adjustment stickiness as agents now enact their investment adjustments over a sequence of discrete points. Despite the fundamental relevance of adjustment stickiness within economic theory, in stochastic differential game theory, the set of players’ modifications to the system dynamics is mainly restricted to a continuous class of controls. Under this assumption, players modify their positions through infinitesimally fine adjustments over the problem horizon. This renders such models unsuitable for modelling systems with fixed minimal adjustment costs. To this end, we present a detailed study of strategic interactions with fixed minimal adjustment costs. We perform a comprehensive study of a new stochastic differential game of impulse control and stopping on a jump-diffusion process and, conduct a detailed investigation of two-player impulse control stochastic differential games. We establish the existence of a value of the games and show that the value is a unique (viscosity) solution to a double obstacle problem which is characterised in terms of a solution to a non-linear partial differential equation (PDE). The study is contextualised within two new models of investment that tackle a dynamic duopoly investment problem and an optimal liquidity control and lifetime ruin problem. It is then shown that each optimal investment strategy can be recovered from the equilibrium strategies of the corresponding stochastic differential game. Lastly, we introduce a dynamic principal-agent model with a self-interested agent that faces minimally bounded adjustment costs. For this setting, we show for the first time that the principal can sufficiently distort that agent’s preferences so that the agent finds it optimal to execute policies that maximise the principal’s payoff in the presence of fixed minimal costs",27,https://core.ac.uk/download/336580919.pdf
Byounguk Yoon,Backward Stochastic Differential Equations in Economics and Finance,None,SupportedSources.SEMANTIC_SCHOLAR,,,28,https://www.semanticscholar.org/paper/81a159282db0d3edab8417206b083e04700dafef
"Cailing Li,Zaiming Liu,Jinbiao Wu,Xiang Huang",The Stochastic Maximum Principle for a Jump-Diffusion Mean-Field Model Involving Impulse Controls and Applications in Finance,2020-02-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1007/S11424-018-8095-7,,29,https://www.semanticscholar.org/paper/e9fed17b905a1dfce37a7c89e6b5f1547fb410a4
David Nualart,Book Review: Stochastic calculus of variations in mathematical finance,2007-04-10 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1090/s0273-0979-07-01146-9,,30,https://web.archive.org/web/20180723083004/http://www.ams.org/journals/bull/2007-44-03/S0273-0979-07-01146-9/S0273-0979-07-01146-9.pdf
S. Basov,Partial differential equations in economics and finance,None,SupportedSources.SEMANTIC_SCHOLAR,,Preface Partial Differential Equations Elements of the Theory of the Stochastic Processes Partial Differential Equation in the Consumer Theory Partial Differential Equations in the Producer Theory Partial Differential Equations and Pricing of the Financial Derivatives A Theory of Boundedly Rational Behaviour Partial Differential Equations in Game Theory The Multi-dimensional Screening Model Conclusions References.,31,https://www.semanticscholar.org/paper/8c5ee9cd2fbb3e7c3ccc16bf0e3359ebbc61470b
"Nils Christian Framstad,Bernt Øksendal,Agnès Sulem",Sufficient Stochastic Maximum Principle for the Optimal Control of Jump Diffusions and Applications to Finance,2004-04-01 00:00:00,SupportedSources.OPENALEX,10.1023/b:jota.0000026132.62934.96,,32,"https://openalex.org/W2056551289
https://doi.org/10.1023/b:jota.0000026132.62934.96
https://www.duo.uio.no/bitstream/10852/10699/1/pm22-01.pdf"
"Polasek, W.,Shaparova, E.","Numerical Solution of Stochastic Differential Equations with Jumps in Finance by Eckhard Platen, Nicola Bruti-Liberati",2013-01-01 00:00:00,SupportedSources.CROSSREF,10.1111/insr.12020_5,,33,"https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Finsr.12020_5
http://onlinelibrary.wiley.com/wol1/doi/10.1111/insr.12020_5/fullpdf
http://dx.doi.org/10.1111/insr.12020_5"
"Alzughaibi, Imtithal Mohammed",Topics in Stochastic Analysis and Applications to Finance,2018-03-02 00:00:00,SupportedSources.CORE,,"This research is concerned with the existence  a relationship between  Stochastic Differential Equations  (SDEs), Backward Stochastic Differential Equations  (BSDEs)  and Partial Differential Equations  (PDEs). This research includes a major application of stochastic analysis, we study about applications to mathematical finance, and particularly, options as an example of financial derivatives and Black-Scholes method",34,https://core.ac.uk/download/234632256.pdf
"N. Halidias,M. Michta",The Method of Upper and Lower Solutions of Stochastic Differential Equations and Applications,2007-12-31 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1080/07362990701670217,Abstract The purpose of this article is to consider a stochastic integral equation driven by semimartingale with discontinuous and increasing drift part. We discuss the existence of strong solutions using lower and upper solutions method and a fixed point theorem for ordered topological space. Finally we present some applications in finance.,35,https://www.semanticscholar.org/paper/df015b541e6339ff0627ee43a58944326de5f1c0
"Filipovic, Damir,Larsson, Martin",Polynomial Diffusions and Applications in Finance,2016-03-13 00:00:00,SupportedSources.CORE,10.1007/s00780-016-0304-4,"This paper provides the mathematical foundation for polynomial diffusions.
They play an important role in a growing range of applications in finance,
including financial market models for interest rates, credit risk, stochastic
volatility, commodities and electricity. Uniqueness of polynomial diffusions is
established via moment determinacy in combination with pathwise uniqueness.
Existence boils down to a stochastic invariance problem that we solve for
semialgebraic state spaces. Examples include the unit ball, the product of the
unit cube and nonnegative orthant, and the unit simplex.Comment: This article is forthcoming in Finance and Stochastic",36,http://arxiv.org/abs/1404.0989
"Norbert Hilber,O. Reichmann,C. Schwab,Christoph Winter",Notions of Mathematical Finance,None,SupportedSources.SEMANTIC_SCHOLAR,10.1007/978-3-642-35401-4_1,,37,https://www.semanticscholar.org/paper/632db353d00fde47a225c2de99baf69d409c886e
"Goncalves, Fernando",Numerical approximation of partial differential equations arising in financial option pricing,2007-01-01 00:00:00,SupportedSources.CORE,,,38,https://core.ac.uk/download/429717964.pdf
"Edson A. Coayla-Teran,Anatoly Swishchuk",Optimal Control of Stochastic Functional Differential Equations with Application to Finance,2014-04-03 19:45:56+00:00,SupportedSources.ARXIV,,"This work is devoted to the study of optimal control of stochastic functional
differential equations (SFDEs) and its application to mathematical finance. By
using the Dynkin formula and solution of the Dirichlet-Poisson problem, the
Hamilton-Jacobi-Bellman (HJB) equation and the converse HJB equation are
derived. Furthermore, applications are given to an optimal portfolio selection
problem.",39,"http://arxiv.org/pdf/1404.1063v1
http://arxiv.org/abs/1404.1063v1
http://arxiv.org/pdf/1404.1063v1"
"Debrabant, K.,Röβler, A.",Derivative-free weak approximation methods for stochastic differential equations in finance,2012-12-05 00:00:00,SupportedSources.CROSSREF,10.1142/9789814436434_0007,,40,http://dx.doi.org/10.1142/9789814436434_0007
Giammario Zoffoli,Portfolio optimization in continuous time,2017-07-28 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,,Stochastic calculus in finance. Stochastic differential equations. Portfolio optimization theory in continuous time. Continuous time market model.,41,https://www.semanticscholar.org/paper/324e6a439e1530a87b733c5b82e2269fd97acea4
"Peter A. Forsyth,Kenneth R. Vetzal",Numerical Methods for Nonlinear PDEs in Finance,2011-07-10 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1007/978-3-642-17254-0_18,,42,https://web.archive.org/web/20170808073926/https://cs.uwaterloo.ca/~paforsyt/entry.pdf
B. Øksendal,Stochastic differential equations : an introduction with applications,1987-09-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.2307/2288814,Some Mathematical Preliminaries.- Ito Integrals.- The Ito Formula and the Martingale Representation Theorem.- Stochastic Differential Equations.- The Filtering Problem.- Diffusions: Basic Properties.- Other Topics in Diffusion Theory.- Applications to Boundary Value Problems.- Application to Optimal Stopping.- Application to Stochastic Control.- Application to Mathematical Finance.,43,https://www.semanticscholar.org/paper/88cef2e4761e633bc85790a8ce805fe902c66d3d
C. Hackl,Foundations of Mathematical Finance and Stochastic Calculus,None,SupportedSources.SEMANTIC_SCHOLAR,10.1007/978-3-658-04688-0_2,,44,https://www.semanticscholar.org/paper/8f656c710abf5c60c68b9d029caae4de1be75202
"Øksendal, B.",Application to Mathematical Finance,2003-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-642-14394-6_12,,45,"http://link.springer.com/content/pdf/10.1007/978-3-642-14394-6_12
http://dx.doi.org/10.1007/978-3-642-14394-6_12"
J. Lina,"Backward Stochastic Differential Equations and Feynman-Kac Formula for Multidimensional Lévy Processes, with Applications in Finance",None,SupportedSources.SEMANTIC_SCHOLAR,,"In this paper we show the existence and form uniqueness of a solution for multidimensional backward stochastic differential equations driven by a multidimensional Levy process with moments of all orders. The results are important from a pure mathematical point of view as well as in the world of finance: an application to Clark-Ocone and FeynmanKac formulas for multidimensional Levy processes is presented. Moreover, the Feynman-Kac formula and the related partial differential integral equations provide an analogue of the famous Black-Scholes partial differential equation and thus can be used for the purpose of option pricing in a multidimensional Levy market.",46,https://www.semanticscholar.org/paper/6816387f822d43b5ba1e9c65f63f77a0637bb79d
M. Yor,Aspects of mathematical finance,None,SupportedSources.SEMANTIC_SCHOLAR,10.1007/978-3-540-75265-3,,47,https://www.semanticscholar.org/paper/b0abe3c909ae15689be92aa3809b35811133be03
João Nicolau,Modeling financial time series through second-order stochastic differential equations,2008-11-01 00:00:00,SupportedSources.OPENALEX,10.1016/j.spl.2008.03.024,,48,"https://openalex.org/W1980500537
https://doi.org/10.1016/j.spl.2008.03.024"
"Peter K. Friz,Jim Gatheral,Archil Gulisashvili,Antoine Jacquier,Josef Teichmann",Large Deviations and Asymptotic Methods in Finance,2015-01-01 00:00:00,SupportedSources.OPENALEX,10.1007/978-3-319-11605-1,,49,"https://openalex.org/W1122034225
https://doi.org/10.1007/978-3-319-11605-1"
Nicolas Marie,Sensitivitiesviarough paths,2015-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1051/ps/2015001,"Motivated by a problematic coming from mathematical finance, this paper is devoted to existing and additional results of continuity and differentiability of the It\^o map associated to rough differential equations. These regularity results together with Malliavin calculus are applied to sensitivities analysis for stochastic differential equations driven by multidimensional Gaussian processes with continuous paths, especially fractional Brownian motions. Precisely, in that framework, results on computation of greeks for It\^o's stochastic differential equations are extended. An application in mathematical finance, and simulations, are provided.",50,https://web.archive.org/web/20180724134835/https://hal.archives-ouvertes.fr/hal-01519403/document
Łukasz Stettner,Problems of Mathematical Finance by Stochastic Control Methods,2009-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1007/978-3-642-04802-9_6,"The purpose of this paper is to present main ideas of mathematics of finance using the stochastic control methods. There is an interplay between stochastic control and mathematics of finance. On the one hand stochastic control is a powerful tool to study financial problems. On the other hand financial applications have stimulated development in several research subareas of stochastic control in the last two decades. We start with pricing of financial derivatives and modeling of asset prices, studying the conditions for the absence of arbitrage. Then we consider pricing of defaultable contingent claims. Investments in bonds lead us to the term structure modeling problems. Special attention is devoted to historical static portfolio analysis called Markowitz theory. We also briefly sketch dynamic portfolio problems using viscosity solutions to Hamilton-Jacobi-Bellman equation, martingale-convex analysis method or stochastic maximum principle together with backward stochastic differential equation. Finally, long time portfolio analysis for both risk neutral and risk sensitive functionals is introduced.",51,https://web.archive.org/web/20190307073419/http://pdfs.semanticscholar.org/f59c/6c27593d51e3311ef510005a3686e29fdcc1.pdf
"Ximei Li,Reem M. Alotaibi",Application of Nonlinear Dynamic Expectation and Stochastic Differential Equation in Valuation and Financing Risk Measurement of Technology-Based Small and Medium-Sized Enterprises,2021-09-30 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1142/s0218348x22400576,,52,https://www.semanticscholar.org/paper/2cbd544721e685a82507434d1d78307bb1341b8b
,Example in Finance,2013-04-23 00:00:00,SupportedSources.CROSSREF,10.1002/9781118603338.ch12,,53,"http://onlinelibrary.wiley.com/wol1/doi/10.1002/9781118603338.ch12/fullpdf
http://dx.doi.org/10.1002/9781118603338.ch12"
"Ebmeyer, C.,Vogelgesang, J.",Uniqueness for nonlinear parabolic systems in stochastic game theory with application to financial economics,2009-07-01 00:00:00,SupportedSources.CROSSREF,10.57262/die/1356019540,,54,http://dx.doi.org/10.57262/die/1356019540
"Giulia Di Nunno,Bernt Øksendal",Advanced Mathematical Methods for Finance,2011-01-01 00:00:00,SupportedSources.OPENALEX,10.1007/978-3-642-18412-3,,55,"https://openalex.org/W565584636
https://doi.org/10.1007/978-3-642-18412-3
https://biblio.ugent.be/publication/1245641/file/6752826.pdf"
C. Mancini,Uniqueness of the Solution to a Difference-Partial Differential Equation for Finance,2003-07-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1142/S0218202503002775,"In this paper we study a difference partial differential equation, arising from a financial model, whose solution represents the price of a security linked to a dividend-paying stock. The market model consists of a jump-diffusion process modelling the stock evolution and an independent diffusion modelling the stochastic spot interest rate. We establish the desirable property of the uniqueness of solution to the equation and, since the specialized model is complete, we can consistently price any contingent claim.",56,https://www.semanticscholar.org/paper/c86fb522498bd36198c7e464992385bc22116936
"Gyöngy, I.,Wu, S.",On $$L_p$$-solvability of stochastic integro-differential equations,2020-01-22 00:00:00,SupportedSources.CROSSREF,10.1007/s40072-019-00160-8,,57,"https://link.springer.com/content/pdf/10.1007/s40072-019-00160-8.pdf
https://link.springer.com/article/10.1007/s40072-019-00160-8/fulltext.html
https://link.springer.com/content/pdf/10.1007/s40072-019-00160-8.pdf
http://dx.doi.org/10.1007/s40072-019-00160-8"
"Bishwal, J.",Hypothesis Testing for Fractional Stochastic Partial Differential Equations with Applications to Neurophysiology and Finance,2017-01-10 00:00:00,SupportedSources.CROSSREF,10.9734/arjom/2017/33094,,58,"http://www.sciencedomain.org/download/MTg4ODRAQHBm.pdf
http://dx.doi.org/10.9734/arjom/2017/33094"
"Errais, E.",Financial Modeling: A Backward Stochastic Differential Equations Perspective,2015-02-25 00:00:00,SupportedSources.CROSSREF,10.1080/14697688.2014.1003959,,59,"http://www.tandfonline.com/doi/pdf/10.1080/14697688.2014.1003959
http://dx.doi.org/10.1080/14697688.2014.1003959"
"Michele D. Cifarelli,Donato Masciandaro,Lorenzo Peccati,Sandro Salsa,Aldo Tagliani",Success or failure of a firm under different financing policies: A dynamic stochastic model,2002-02-01 00:00:00,SupportedSources.OPENALEX,10.1016/s0377-2217(01)00098-4,,60,"https://openalex.org/W2091881747
https://doi.org/10.1016/s0377-2217(01)00098-4"
"V. Krasin,A. Melnikov",On Comparison Theorem and its Applications to Finance,None,SupportedSources.SEMANTIC_SCHOLAR,10.1007/978-3-642-02608-9_8,,61,https://www.semanticscholar.org/paper/8f4b7aab845e8619f2673f2e4401d436ed4044dc
"P. Foschi,A. Pascucci",Kolmogorov equations arising in finance: direct and inverse problems,None,SupportedSources.SEMANTIC_SCHOLAR,,"Recent results about linear partial differential equations of Kolmogorov type are reviewed. They are examined in the context of financial mathematics: specifically, applications to arbitrage valuation, model calibration and estimation of stochastic processes are discussed.",62,https://www.semanticscholar.org/paper/f3d53e835b428bea08c7a8289f39b51d17549305
"Karel in 't Hout,Jari Toivanen",Application of Operator Splitting Methods in Finance,2015-04-04 16:50:16+00:00,SupportedSources.ARXIV,,"Financial derivatives pricing aims to find the fair value of a financial
contract on an underlying asset. Here we consider option pricing in the partial
differential equations framework. The contemporary models lead to
one-dimensional or multidimensional parabolic problems of the
convection-diffusion type and generalizations thereof. An overview of various
operator splitting methods is presented for the efficient numerical solution of
these problems.
  Splitting schemes of the Alternating Direction Implicit (ADI) type are
discussed for multidimensional problems, e.g. given by stochastic volatility
(SV) models. For jump models Implicit-Explicit (IMEX) methods are considered
which efficiently treat the nonlocal jump operator. For American options an
easy-to-implement operator splitting method is described for the resulting
linear complementarity problems.
  Numerical experiments are presented to illustrate the actual stability and
convergence of the splitting schemes. Here European and American put options
are considered under four asset price models: the classical Black-Scholes
model, the Merton jump-diffusion model, the Heston SV model, and the Bates SV
model with jumps.",63,"http://arxiv.org/pdf/1504.01022v1
http://arxiv.org/abs/1504.01022v1
http://arxiv.org/pdf/1504.01022v1"
Jianzhong Lin,"Backward Stochastic Differential Equations and Feynman-Kac Formula for Multidimensional Lévy Processes, with Applications in Finance",2012-01-31 00:00:00,SupportedSources.INTERNET_ARCHIVE,,"In this paper we show the existence and form uniqueness of a solution for multidimensional backward stochastic differential equations driven by a multidimensional Lévy process with moments of all orders. The results are important from a pure mathematical point of view as well as in the world of finance: an application to Clark-Ocone and Feynman-Kac formulas for multidimensional Lévy processes is presented. Moreover, the Feynman-Kac formula and the related partial differential integral equations provide an analogue of the famous Black-Scholes partial differential equation and thus can be used for the purpose of option pricing in a multidimensional Lévy market.",64,https://archive.org/download/arxiv-1201.6614/1201.6614.pdf
Ludovic Tangpi,Concentration of dynamic risk measures in a Brownian filtration,2018-05-23 08:39:08+00:00,SupportedSources.ARXIV,,"Motivated by liquidity risk in mathematical finance, D. Lacker introduced
concentration inequalities for risk measures, i.e. upper bounds on the
\emph{liquidity risk profile} of a financial loss. We derive these inequalities
in the case of time-consistent dynamic risk measures when the filtration is
assumed to carry a Brownian motion. The theory of backward stochastic
differential equations (BSDEs) and their dual formulation plays a crucial role
in our analysis. Natural by-products of concentration of risk measures are a
description of the tail behavior of the financial loss and transport-type
inequalities in terms of the generator of the BSDE, which in the present case
can grow arbitrarily fast.",65,"http://arxiv.org/pdf/1805.09014v1
http://arxiv.org/abs/1805.09014v1
http://arxiv.org/pdf/1805.09014v1"
N. Nakamura,Optimal risk transfer and investment policies based upon stochastic differential utilities,2007-01-29 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1007/S10690-006-9031-8,,66,https://www.semanticscholar.org/paper/8fbdefed7849104c2e36ea36532fc9e0037f9eee
"Zou Li,Yin Juliang",Euler-Maruyama Numerical Solutions of Highly Sensitive Mean-Reverting Stochastic Differential Equations with Markovian Switching and Applications in Finance,2015-06-25 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,,,67,https://www.semanticscholar.org/paper/bdc655c7e84515d0dc644548a1857fdca9dec25e
"邹立,尹居良",Euler-Maruyama Numerical Solutions of Highly Sensitive Mean-Reverting Stochastic Differential Equations with Markovian Switching and Applications in Finance,None,SupportedSources.SEMANTIC_SCHOLAR,,,68,https://www.semanticscholar.org/paper/08c7e61766d70f90b93a47ec2db90bbdac81471a
"Flôres Junior, Renato Galvão,Huse, Cristian",Exploratory Semiparametric Analysis Of Two-Dimensional Diffusions In Finance,None,SupportedSources.CORE,,,69,https://core.ac.uk/download/pdf/6776819.pdf
,"The optimal control of stochastic differential equations arising in biology, economy and finance",2018-08-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.18699/mm-hpc-bbb-2018-28,,70,"https://www.semanticscholar.org/paper/55026c901be6b129c804d98ebcc63ea523059d55
https://doi.org/10.18699/mm-hpc-bbb-2018-28"
Hui Wang,Monte Carlo Simulation with Applications to Finance,2012-05-22 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1201/b12146,Review of Probability Probability Space Independence and Conditional Probability Random Variables Random Vectors Conditional Distributions Conditional Expectation Classical Limit Theorems Brownian Motion Brownian Motion Running Maximum of Brownian Motion Derivatives and Black-Scholes Prices Multidimensional Brownian Motions Arbitrage Free Pricing Arbitrage Free Principle Asset Pricing with Binomial Trees The Black-Scholes Model Monte Carlo Simulation Basics of Monte Carlo Simulation Standard Error and Confidence Interval Examples of Monte Carlo Simulation Summary Generating Random Variables Inverse Transform Method Acceptance-Rejection Method Sampling from Multivariate Normal Distributions Variance Reduction Techniques Antithetic Sampling Control Variates Stratified Sampling Importance Sampling Basic Ideas of Importance Sampling The Cross-Entropy Method Applications to Risk Analysis Stochastic Calculus Stochastic Integrals Ito Formula Stochastic Differential Equations Risk-Neutral Pricing Black-Scholes Equation Simulation of Diffusions Euler Scheme Eliminating Discretization Error Refinements of Euler Scheme The Lamperti Transform Numerical Examples Sensitivity Analysis Commonly Used Greeks Monte Carlo Simulation of Greeks Appendix A: Multivariate Normal Distributions Appendix B: American Option Pricing Appendix C: Option Pricing Formulas Bibliography Index Exercises appear at the end of each chapter.,71,https://www.semanticscholar.org/paper/030a08b619cf629c4ebe6db8447da60529e225de
