authors,title,pub_date,source,doi,abstract,rank,url
Zhang Hui,Conditional g-expectation and coherent risk measures,None,SupportedSources.SEMANTIC_SCHOLAR,,"Conditional g-expectation is applied to define (dynamic) risk measures, which satisfies the axioms of coherent (dynamic) risk measures. Then, the representation theorems of the given (dynamic) coherent risk measures are provided. At the same time, some important properties of the (dynamic) coherent risk measures are followed.",11,https://www.semanticscholar.org/paper/70c6a45e6e938ac988a05446038d85f86f3c1296
"А. В. Куликов,A. Kulikov",Многомерные когерентные и выпуклые меры риска@@@Multidimensional Coherent and Convex Risk Measures,None,SupportedSources.SEMANTIC_SCHOLAR,10.4213/TVP1529,,12,"https://www.semanticscholar.org/paper/cab80057ea01e4414ab20490a1bb7917b2a38775
http://www.mathnet.ru/php/getFT.phtml?jrnid=tvp&paperid=1529&what=fullt&option_lang=rus"
"Hans Föllmer,Alexander Schied",Coherent and convex risk measures,2010-01-01 00:00:00,SupportedSources.OPENALEX,,,13,https://openalex.org/W2588440186
"Hailiang Yang,T. Siu",Coherent Risk Measures for Derivatives,None,SupportedSources.SEMANTIC_SCHOLAR,,,14,https://www.semanticscholar.org/paper/4bf733645d3a9a3d4a0e92ad4cb12ca6e507623e
M. Righi,Loss-Deviation risk measures,2016-10-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,,"In this paper we present a class of risk measures composed of coherent risk measures with generalized deviation measures. Based on the Limitedness axiom, we prove that this set is a sub-class of coherent risk measures. We present extensions of this result for the case of convex or co-monotone coherent risk measures. Under this perspective, we propose a specific formulation that generates, from any coherent measure, a generalized deviation based on the dispersion of results worse than it, which leads to a very interesting risk measure. Moreover, we present some examples of risk measures that lie in our proposed class.",15,https://www.semanticscholar.org/paper/6213f6add900a71b2ad56f8d1497356efbb3578c
Grazyna Trzpiot,Some properties of risk measures,None,SupportedSources.CORE,,"The widely used risk measures as standard deviations and value at risk do not always reflect risk preferences accurately. To overcome this problem we show coherent risk approach. For making the overview of the problem of risk measure we propose a coherent risk measure approach. We started from the definition of risk (market and other) and we took a close look at construction of risk measures. We present a set of axioms according to this approach and a collection of coherent risk measures. In particular, we describe quantile risk measures, distortion risk measures with detailed presentation of the most frequent distortion functions in use. The next propositions are risk measures based on lower partial moments. We show some properties of these measures and also discuss limitations of such measures in practical applications.risk, VaR, CVaR, coherent risk measures, distortion risk measure",16,https://core.ac.uk/download/pdf/6531075.pdf
"Zhiping Chen,Qianhui Hu,Ruiyue Lin",Performance ratio-based coherent risk measure and its application,2016-05-03 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1080/14697688.2015.1075059,"Utilizing a specific acceptance set, we propose in this paper a general method to construct coherent risk measures called the generalized shortfall risk measure. Besides some existing coherent risk measures, several new types of coherent risk measures can be generated. We investigate the generalized shortfall risk measure’s desirable properties such as consistency with second-order stochastic dominance. By combining the performance evaluation with the risk control, we study in particular the performance ratio-based coherent risk (PRCR) measures, which is a sub-class of generalized shortfall risk measures. The PRCR measures are tractable and have a suitable financial interpretation. Based on the PRCR measure, we establish a portfolio selection model with transaction costs. Empirical results show that the optimal portfolio obtained under the PRCR measure performs much better than the corresponding optimal portfolio obtained under the higher moment coherent risk measure.",17,https://www.semanticscholar.org/paper/e468bb0b44a338b0e624bbae8b08ced8dfba1964
"Zheng Cheng-li,Chen Yan",Coherent Risk Measure Based on Relative Entropy,None,SupportedSources.SEMANTIC_SCHOLAR,,"This article proposes a new coherent risk measure called iso-entropic risk measure, which is based on relative entropy under the theory framework of Artzner et al.(1999). It is pointed that this measure is just the negative expectation of the risk portfolio position under the probability measure through Esscher transformation. This iso-entropic risk measure is not a 0-1 risk measure and very smooth in contrast with another important coherent risk measure AV @R (Average Value at Risk). And it is a little larger than AV @R at the same level, namely it is has more prudence. So it maybe a better coherent risk measure.",18,https://www.semanticscholar.org/paper/bd8ddbf9e787bc53eed3fdaaf420af1a305df401
"Defei Zhang,P. He",Risk Measure via Choquet Integral,2011-04-15 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1109/CSO.2011.229,"In this paper, we obtain the sufficient condition for a risk measure defined by Choquet integral is not only coherent risk measure but also convex risk measure. Some properties about coherent (convex) risk measures are investigated and Jensen's inequality and dominated convergence theorem for generalized risk measure are presented.",19,https://www.semanticscholar.org/paper/c4252e3ac2b9913592816a5dad640274376a9dc9
"Filipovic, Damir",A Note on the Swiss Solvency Test Risk Measure,2010-04-27 00:00:00,SupportedSources.CORE,10.1016/j.insmatheco.2007.10.009,"In this paper we examine whether the Swiss Solvency Test risk measure is a coherent measure of risk as introduced in Artzner et al. [Artzner, P., Delbaen, F., Eber, J.M., Heath, D., 1999. Coherent measures of risk. Math. Finance 9, 203–228; Artzner, P., Delbaen, F., Eber, J.M., Heath, D., Ku, H., 2004. Coherent multiperiod risk adjusted values and Bellman’s principle. Working Paper. ETH Zurich]. We provide a simple example which shows that it does not satisfy the axiom of monotonicity. We then find, as a monotonic alternative, the greatest coherent risk measure which is majorized by the Swiss Solvency Test risk measure",20,https://core.ac.uk/download/147959304.pdf
"He Ying,Huang Rui-hua,Ren Su-hong",A Coherent Risk Measure of the Intellectual Property Risk Based on Entropy,2006-10-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1109/ICMSE.2006.314074,"In this paper, based on the entropy which is used as a measure of the uncertainty, a risk measure of the intellectual property risk is constructed via using the coherent risk measure of finance risk for reference. To construct the intellectual property risk measure, we define the intellectual property risk as a risk composed of three elements, namely uncertainty, variance and loss. The risk measure constructed in this paper is proved to be able to reflect the people's perception of intellectual property risk and is a coherent risk measure",21,https://www.semanticscholar.org/paper/16dc9c308b185d13577904764f0bc0a412944d12
"Yu Feng,Yichuan Dong,Jia-Bao Liu",Set-Valued Haezendonck-Goovaerts Risk Measure and Its Properties,2017-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1155/2017/5320908,"We propose a new set-valued risk measure, which is called set-valued Haezendonck-Goovaerts risk measure. First, we construct the set-valued Haezendonck-Goovaerts risk measure and then provide an equivalent representation. The properties of the set-valued Haezendonck-Goovaerts risk measure are investigated, which show that the set-valued Haezendonck-Goovaerts risk measure is coherent. Finally, an example of set-valued Haezendonck-Goovaerts risk measure is given, which exhibits the fact that the set-valued average value at risk is a particular case of the set-valued Haezendonck-Goovaerts risk measures.",22,https://web.archive.org/web/20190220083158/http://pdfs.semanticscholar.org/20d8/300370fc56c0cf9976de5e5c783f0e8e76d2.pdf
"M. Dempster,G. Pflug,G. Mitra",Higher Moment Coherent Risk Measures,2008-12-22 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1201/9781420081923.ch13,,23,https://www.semanticscholar.org/paper/741403103131c97e96d7977a178df5dee2957bcd
Yuji Yoshida,Risk-Sensitive Decision-Making Under Risk Constraints with Coherent Risk Measures,2019-06-02 00:00:00,SupportedSources.OPENALEX,10.1007/978-981-13-8303-8_19,,24,"https://openalex.org/W2947205161
https://doi.org/10.1007/978-981-13-8303-8_19"
,Risk measures,2003-12-11 00:00:00,SupportedSources.CROSSREF,10.1017/cbo9780511753893.012,,25,"https://www.cambridge.org/core/services/aop-cambridge-core/content/view/75BFE6C8C00EE5D4D625A983A17F40BB
http://dx.doi.org/10.1017/cbo9780511753893.012"
,Measures of Risk,2015-10-17 00:00:00,SupportedSources.CROSSREF,10.1002/9781119197096.app06,,26,"http://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2F9781119197096.app06
https://onlinelibrary.wiley.com/doi/full/10.1002/9781119197096.app06
http://dx.doi.org/10.1002/9781119197096.app06"
,Risk Measures,2015-09-28 00:00:00,SupportedSources.CROSSREF,10.1142/9789814641944_0015,,27,http://dx.doi.org/10.1142/9789814641944_0015
,Measures of risk,2006-03-06 00:00:00,SupportedSources.CROSSREF,10.1002/0470051310.ch3,,28,"https://onlinelibrary.wiley.com/doi/full/10.1002/0470051310.ch3
http://dx.doi.org/10.1002/0470051310.ch3"
"Baird, J.,Bangs, M.,Maguire, J.,Barcus, M.",Epidemiological Measures of Risk of Malaria,None,SupportedSources.CROSSREF,10.1385/1-59259-271-6:13,,29,http://dx.doi.org/10.1385/1-59259-271-6:13
"Bellini, F.,Rosazza Gianin, E.",Haezendonck–Goovaerts risk measures and Orlicz quantiles,2012-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.insmatheco.2012.03.005,,30,"https://api.elsevier.com/content/article/PII:S0167668712000406?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0167668712000406?httpAccept=text/plain
http://dx.doi.org/10.1016/j.insmatheco.2012.03.005"
"Szegö, G.",Measures of risk,2002-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/s0378-4266(02)00262-5,,31,"https://api.elsevier.com/content/article/PII:S0378426602002625?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0378426602002625?httpAccept=text/plain
http://dx.doi.org/10.1016/s0378-4266(02)00262-5"
,The Measures of Risk,2011-10-30 00:00:00,SupportedSources.CROSSREF,10.2307/j.ctvcm4j15.5,,32,http://dx.doi.org/10.2307/j.ctvcm4j15.5
"Streiner, D.,Norman, G.",Measures of risk,2010-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/s1548-5315(11)70388-6,,33,"https://api.elsevier.com/content/article/PII:S1548531511703886?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S1548531511703886?httpAccept=text/plain
http://dx.doi.org/10.1016/s1548-5315(11)70388-6"
,Measures of Risk,None,SupportedSources.CROSSREF,10.1007/0-387-22640-0_11,,34,"http://link.springer.com/content/pdf/10.1007/0-387-22640-0_11.pdf
http://dx.doi.org/10.1007/0-387-22640-0_11"
,Measures of Risk,2012-01-02 00:00:00,SupportedSources.CROSSREF,10.1002/9781118467220.ch2,,35,"https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781118467220.ch2
https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781118467220.ch2
http://dx.doi.org/10.1002/9781118467220.ch2"
OECD,Measures of risk aversion,2015-12-02 00:00:00,SupportedSources.CROSSREF,10.1787/eco_outlook-v2015-2-graph21-en,,36,http://dx.doi.org/10.1787/eco_outlook-v2015-2-graph21-en
"Grable, J.,Archuleta, K.,Nazarinia, R.",Measures of Risk,2010-10-18 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-4419-6908-8_6,,37,"http://link.springer.com/content/pdf/10.1007/978-1-4419-6908-8_6.pdf
http://dx.doi.org/10.1007/978-1-4419-6908-8_6"
"Fabio Bellini,Emanuela Rosazza Gianin",On Haezendonck risk measures,2008-06-01 00:00:00,SupportedSources.OPENALEX,10.1016/j.jbankfin.2007.07.007,,38,"https://openalex.org/W1998687204
https://doi.org/10.1016/j.jbankfin.2007.07.007"
"MacLean, L.,Ziemba, B.",A Primer on Risk Measures,2014-01-01 00:00:00,SupportedSources.CROSSREF,10.1002/wilm.10288,,39,"https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Fwilm.10288
https://onlinelibrary.wiley.com/doi/full/10.1002/wilm.10288
http://dx.doi.org/10.1002/wilm.10288"
Sungbin Cho,Risk Measures for Equity Funds in Korea,2016-01-01 00:00:00,SupportedSources.CROSSREF,10.15820/khjss.2016.42.2.003,,40,http://dx.doi.org/10.15820/khjss.2016.42.2.003
,4 Monetary measures of risk,None,SupportedSources.CROSSREF,10.1515/9783110218053.175,,41,"https://www.degruyter.com/document/doi/10.1515/9783110218053.175/pdf
http://dx.doi.org/10.1515/9783110218053.175"
,Risk measures,2009-09-17 00:00:00,SupportedSources.CROSSREF,10.1017/cbo9780511812156.008,,42,"https://www.cambridge.org/core/services/aop-cambridge-core/content/view/8CD9C7D982AA05A39D01C0B02737E7C1
http://dx.doi.org/10.1017/cbo9780511812156.008"
"Chakravarty, S.,Sarkar, P.",Measures of Risk,2020-08-20 00:00:00,SupportedSources.CROSSREF,10.1108/978-1-78973-893-320201014,,43,"https://www.emerald.com/insight/content/doi/10.1108/978-1-78973-893-320201014/full/xml
https://www.emerald.com/insight/content/doi/10.1108/978-1-78973-893-320201014/full/html
http://dx.doi.org/10.1108/978-1-78973-893-320201014"
"Rahim, A.",Chapter-21 Measures of Risk,2008-01-01 00:00:00,SupportedSources.CROSSREF,10.5005/jp/books/10134_22,,44,http://dx.doi.org/10.5005/jp/books/10134_22
,Risk minimisation measures for fentanyl buccal tablets,2019-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/s40278-019-71275-y,,45,"http://link.springer.com/content/pdf/10.1007/s40278-019-71275-y.pdf
http://link.springer.com/article/10.1007/s40278-019-71275-y/fulltext.html
http://link.springer.com/content/pdf/10.1007/s40278-019-71275-y.pdf
http://dx.doi.org/10.1007/s40278-019-71275-y"
"Bonnans, J.",Risk Measures,2019-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-030-14977-2_4,,46,"http://link.springer.com/content/pdf/10.1007/978-3-030-14977-2_4
http://dx.doi.org/10.1007/978-3-030-14977-2_4"
,Miscellaneous Risk Measures,2021-10-20 00:00:00,SupportedSources.CROSSREF,10.1002/9781119838883.ch10,,47,"https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119838883.ch10
https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119838883.ch10
http://dx.doi.org/10.1002/9781119838883.ch10"
Andreas Krause,Beyond VaR: Expected shortfall and other coherent risk measures,None,SupportedSources.SEMANTIC_SCHOLAR,,,48,https://www.semanticscholar.org/paper/c158154433e2ecd00e126a394121f5be3e9b12aa
"Philippe Artzner,Freddy Delbaen,Jean-Marc Eber,David Heath,Hyejin Ku",COHERENT MULTIPERIOD RISK MEASUREMENT,2002-01-01 00:00:00,SupportedSources.OPENALEX,,,49,https://openalex.org/W1486608244
A. Quaranta,Robust Optimization of a Coherent Risk Measure,None,SupportedSources.SEMANTIC_SCHOLAR,,,50,https://www.semanticscholar.org/paper/61d2b84f4a8adf51c80a030d2e68e2c2ac4e078d
"Kusuoka, S.",On law invariant coherent risk measures,2001-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-4-431-67891-5_4,,51,"http://link.springer.com/content/pdf/10.1007/978-4-431-67891-5_4
http://dx.doi.org/10.1007/978-4-431-67891-5_4"
"H. Körezlioğlu,H. Körezlioğlu,Seval Çevik,A. Kunt,Yeliz Yolcu,Ayşegül İşcanoğlu,S. Zeytun,Uygar Pekerten",Coherent and Convex Measures of Risk Abstract Coherent and Convex Measures of Risk,None,SupportedSources.SEMANTIC_SCHOLAR,,"COHERENT AND CONVEX MEASURES OF RISK İrem Yıldırım M.Sc., Department of Financial Mathematics Supervisor: Prof. Dr. Hayri Körezlioğlu September 2005, 77 pages One of the financial risks an agent has to deal with is market risk. Market risk is caused by the uncertainty attached to asset values. There exit various measures trying to model market risk. The most widely accepted one is Valueat-Risk. However Value-at-Risk does not encourage portfolio diversification in general, whereas a consistent risk measure has to do so. In this work, risk measures satisfying these consistency conditions are examined within theoretical basis. Different types of coherent and convex risk measures are investigated. Moreover the extension of coherent risk measures to multiperiod settings is discussed.",52,https://www.semanticscholar.org/paper/27e8d18c2bfbb52b509e301e747b63560789d09c
"Renato Pelessoni,Paolo Vicig",Coherent Risk Measures and Upper Previsions,2002-01-22 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,,"In this paper coherent risk measures and other currently used risk measures, notably Value-at-Risk (VaR), are studied from the perspective of the theory of coherent imprecise previsions. We introduce the notion of coherent risk measure defined on an arbitrary set of risks, showing that it can be considered a special case of coherent upper prevision. We also prove that our definition generalizes the notion of coherence for risk measures defined on a linear space of random numbers, given in literature. We also show that Value-at-Risk does not necessarily satisfy a weaker notion of coherence called ‘avoiding sure loss’ (ASL), and discuss both sufficient conditions for VaR to avoid sure loss and ways of modifying VaR into a coherent risk measure.",53,https://www.semanticscholar.org/paper/7f52179d38d53ffe2ec0060bcbd58148f0a8e786
"W. Chen,Z. Ye",Coherent Risk Measures Defined on Cash Flows,None,SupportedSources.SEMANTIC_SCHOLAR,,"We discuss in this paper the representation theorem of coherent risk measures defined on cash flows.The representation theorem of coherent risk measures at 0 time is obtained,and the representation theorem of the F_t-coherent risk measures at any time t is also solved explicitly.",54,https://www.semanticscholar.org/paper/2cb4aa1da563d736e7638ebe48ee3a77a9246c9d
Ye Zhong-xing,Dynamic Coherent Risk Measures for a Finite Probability Space,None,SupportedSources.SEMANTIC_SCHOLAR,,"Under the axiomatic definition of a dynamic coherent risk measure and a finite probability space,it has been proven in this paper that a dynamic coherent risk measure satisfies the relevant property andtime-consistent property,if and only if it is defined by a product-type set of probabilitymeasures.",55,https://www.semanticscholar.org/paper/c85dd439b5f75a479ca90dd530dc327cf5a7276b
Michal Lebovič,The use of coherent risk measures in operational risk modeling,2012-06-28 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,,,56,https://www.semanticscholar.org/paper/9b33da5fae7eea2522c33855627a5e35040ebbe3
Andreas Krause,Coherent risk measurement: an introduction,2002-12-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1108/09657960210450736,It is shown that the widely used risk measures standard deviation and value at risk do not always reflect risk preferences accurately. To overcome these problems in risk measurement a class of coherent risk measures has been proposed. We introduce the idea behind these measures and provide an overview of suggested coherent risk measures. Finally it is shown where the limitations of such measures in practical applications are and how regulatory bodies responded to their introduction in the literature. We find that most contributions on coherent risk measurement come from the actuarial sciences and propagate a widening of the discussion among researchers and practitioners in other industries.,57,https://www.semanticscholar.org/paper/712cc1a4d5482d47ce0cebc834778ffc5939e8ef
"Péter Csóka,P. Jean-Jacques Herings,László Á. Kóczy",Coherent measures of risk from a general equilibrium perspective,2007-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1016/j.jbankfin.2006.10.026,"Coherent measures of risk defined by the axioms of monotonicity, subadditivity, positive homogeneity, and translation invariance are recent tools in risk management to assess the amount of risk agents are exposed to. If they also satisfy law invariance and comonotonic additivity, then we get a subclass of them: spectral measures of risk. Expected shortfall is a well-known spectral measure of risk. We investigate the above mentioned six axioms using tools from general equilibrium (GE) theory. Coherent and spectral measures of risk are compared to the natural measure of risk derived from an exchange economy model, which we call the GE measure of risk. We prove that GE measures of risk are coherent measures of risk. We also show that spectral measures of risk are GE measures of risk only under stringent conditions, since spectral measures of risk do not take the regulated entity's relation to the market portfolio into account. To give more insights, we characterize the set of GE measures of risk via the pricing kernel property.",58,https://web.archive.org/web/20170705072006/http://digitalarchive.maastrichtuniversity.nl/fedora/get/guid%3A50b06779-55c4-4b85-a70d-5b744f4e0913/ASSET1/
G. Trzpiot,Application of Coherent Distortion Risk Measures,None,SupportedSources.SEMANTIC_SCHOLAR,,,59,https://www.semanticscholar.org/paper/a3140e6326b7dc8fe832b4d10439b6ff83708b6d
Carlo Acerbi,Spectral measures of risk: A coherent representation of subjective risk aversion,2002-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1016/s0378-4266(02)00281-9,"We study a space of coherent risk measures M / obtained as certain expansions of coherent elementary basis measures. In this space, the concept of ""risk aversion function"" / naturally arises as the spectral representation of each risk measure in a space of functions of confidence level probabilities. We give necessary and sufficient conditions on / for M / to be a coherent measure. We find in this way a simple interpretation of the concept of coherence and a way to map any rational investor's subjective risk aversion onto a coherent measure and vice-versa. We also provide for these measures their discrete versions M ðN Þ / acting on finite sets of N independent realizations of a r.v. which are not only shown to be coherent measures for any fixed N, but also consistent estimators of M / for large N.",60,https://web.archive.org/web/20170808233914/http://epge.fgv.br/we/MFEE/GerenciamentodeRisco/2012?action=AttachFile&do=get&target=Artigo3.pdf
"Moix, P.",Risk and Risk Measures,2001-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-642-56481-9_2,,61,"http://link.springer.com/content/pdf/10.1007/978-3-642-56481-9_2
http://dx.doi.org/10.1007/978-3-642-56481-9_2"
,Risk and Risk Measures,2011-01-01 00:00:00,SupportedSources.CROSSREF,10.1142/9781848166332_0003,,62,http://dx.doi.org/10.1142/9781848166332_0003
"Abaxbank,Corso Monforte",Spectral Measures of Risk : a Coherent Representation of Subjective Risk Aversion,None,SupportedSources.SEMANTIC_SCHOLAR,,"We study a space of coherent risk measuresMφ obtained as certain expansions of coherent elementary basis measures. In this space, the concept of “Risk Aversion Function” φ naturally arises as the spectral representation of each risk measure in a space of functions of confidence level probabilities. We give necessary and sufficient conditions on φ for Mφ to be a coherent measure. We find in this way a simple interpretation of the concept of coherence and a way to map any rational investor’s subjective risk aversion onto a coherent measure and vice—versa. We also provide for these measures their discrete versions M (N) φ acting on finite sets of N independent realizations of a r.v. which are not only shown to be coherent measures for any fixed N , but also consistent estimators of Mφ for large N .",63,https://www.semanticscholar.org/paper/a46ebba295a6ce9bf7a2d779cca89096553a0270
"K. Pilbeam,Rehan Noronha",Risk budgeting and Value-at-Risk,2008-07-03 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1504/IJMEF.2008.019219,"Value-at-Risk (VaR) is a popular risk-metric for reporting financial exposure, for evaluating fund/manager performance and for regulatory disclosures. Yet, VaR is not a coherent risk measure because it is not sub-additive. This paper applies the methodology of risk budgeting to determine if VaR qualifies as a coherent risk measure. We show that the tools of risk budgeting allow VaR to be treated as a coherent risk measure, even though it does not restore sub-additivity. The main finding is that the additional analysis provided by risk budgeting means that VaR is a useful tool even if it is not sub-additive.",64,https://www.semanticscholar.org/paper/93e54bb6d8d34d1b6b65381b548adebc5494310e
"Iftikhar Ahmad,Esther Mohr,Günter Schmidt",Competitive Ratio as Coherent Measure of Risk,2014-01-01 00:00:00,SupportedSources.OPENALEX,10.1007/978-3-319-00795-3_10,,65,"https://openalex.org/W63813864
https://doi.org/10.1007/978-3-319-00795-3_10"
"Zengjing Chen,Kun He,Reg Kulperger",Risk Measures and Nonlinear Expectations,2013-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.4236/jmf.2013.33039,"Coherent and convex risk measures, Choquet expectation and Peng's g-expectation are all generalizations of mathematical expectation. All have been widely used to assess financial riskiness under uncertainty. In this paper, we investigate differences amongst these risk measures and expectations. For this purpose, we constrain our attention of coherent and convex risk measures, and Choquet expectation to the domain of g-expectation. Some differences among coherent and convex risk measures and Choquet expectations are accounted for in the framework of g-expectations. We show that in the family of convex risk measures, only coherent risk measures satisfy Jensen's inequality. In mathematical finance, risk measures and Choquet expectations are typically used in the pricing of contingent claims over families of measures. The different risk measures will typically yield different pricing. In this paper, we show that the coherent pricing is always less than the corresponding Choquet pricing. This property and inequality fails in general when one uses pricing by convex risk measures. We also discuss the relation between static risk measure and dynamic risk measure in the framework of g-expectations. We show that if g-expectations yield coherent (convex) risk measures then the corresponding conditional g-expectations or equivalently the dynamic risk measure is also coherent (convex). To prove these results, we establish a new converse of the comparison theorem of g-expectations.",66,https://web.archive.org/web/20140822024747/http://www.scirp.org/journal/PaperDownload.aspx?paperID=36154
,Coherent Risk Metrics,None,SupportedSources.CROSSREF,10.1057/9781137448200.0031,,67,http://dx.doi.org/10.1057/9781137448200.0031
"Vazsonyi, A.,Chen, P.,Jenkins, D.,Burcu, E.,Torrente, G.,Sheu, C.",Model Risk Measures,2010-01-01 00:00:00,SupportedSources.CROSSREF,10.1037/t09097-000,,68,http://dx.doi.org/10.1037/t09097-000
C. Acerbi,Spectral Measures of Risk,2010-05-15 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1002/9780470061602.EQF15007,"Spectral measures of risk are the subclass of coherent measures of risk characterized by the additional properties of law invariance and comonotonic additivity. We provide a formal definition of spectral measures of risk and their connection with deviation measures known in actuarial mathematics. We discuss why this class is particularly important from the point of view of financial risk management. We finally provide consistent estimators. 
 
 
Keywords: 
 
expected shortfall; 
conditional Value at Risk; 
coherent measures of risk; 
Value at Risk",69,https://www.semanticscholar.org/paper/88d67f4ee5aad6dd7a41758548867ad83b723184
