authors,title,pub_date,source,doi,abstract,rank,url
F. Delbaen,Draft: Coherent Risk Measures,None,SupportedSources.SEMANTIC_SCHOLAR,,"Part of the course was devoted to an analysis of Value at Risk and its relation to quantiles. A detailed discussion of this can be found in two papers by Artzner, Delbaen, Eber and Heath, ADEH1 and ADEH2. It will not be repeated here. We will rather concentrate on the mathematics behind the concept of coherent risk measures. They were introduced in the two mentioned papers and the mathematical theory was further developped in Delbaen (1999), D2. Further use of coherent risk measures can be found in the papers (and their references) by Jaschke, Ja and JaK, Tasche, AT and Föllmer-Schied, FS. The reader should consult the cited web-sites to find several papers dealing with this subject. The paper by Föllmer and Schied introduces a generalisation of coherent risk measures.",16,https://www.semanticscholar.org/paper/7b27edc1900df998fd76bcbe40e816907bb97d41
,Granularity for Risk Measures,2014-10-06 00:00:00,SupportedSources.CROSSREF,10.1017/cbo9781107709393.007,,17,"https://www.cambridge.org/core/services/aop-cambridge-core/content/view/813C1BB6F98737A20F20DCFF10F0FE97
http://dx.doi.org/10.1017/cbo9781107709393.007"
"Kusuoka, S.",On law invariant coherent risk measures,2001-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-4-431-67891-5_4,,18,"http://link.springer.com/content/pdf/10.1007/978-4-431-67891-5_4
http://dx.doi.org/10.1007/978-4-431-67891-5_4"
V. Kirilyuk,Polyhedral Coherent Risk Measures in the Case of Imprecise Scenario Estimates,2018-05-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1007/s10559-018-0043-y,,19,https://www.semanticscholar.org/paper/84da5878cd94bbedf607dabdd044dd9aa12c7b6f
,Risk measures,2009-09-17 00:00:00,SupportedSources.CROSSREF,10.1017/cbo9780511812156.008,,20,"https://www.cambridge.org/core/services/aop-cambridge-core/content/view/8CD9C7D982AA05A39D01C0B02737E7C1
http://dx.doi.org/10.1017/cbo9780511812156.008"
,Risk measures,2003-12-11 00:00:00,SupportedSources.CROSSREF,10.1017/cbo9780511753893.012,,21,"https://www.cambridge.org/core/services/aop-cambridge-core/content/view/75BFE6C8C00EE5D4D625A983A17F40BB
http://dx.doi.org/10.1017/cbo9780511753893.012"
"Yanhong Chen,Yijun Hu",Multivariate coherent risk measures induced by multivariate convex risk measures,2020-07-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1007/s11117-019-00703-2,,22,https://www.semanticscholar.org/paper/a6f0418f5690601d3f20ff5de71bc36d5d2b09c3
G. Trzpiot,Coherent Risk Measures in Multiperiod Models,None,SupportedSources.SEMANTIC_SCHOLAR,,,23,https://www.semanticscholar.org/paper/94033a15a5f7cfc3bb98b3ae484633a2a75a9232
"Elisabet Gulevska,Tomas Westman,westman. tomas","Coherent Risk Measures Financial Risk , fall 2010",None,SupportedSources.SEMANTIC_SCHOLAR,,,24,https://www.semanticscholar.org/paper/4a3e5a92c28e2093984fe07a9b645b20384442eb
G. Meyers,Coherent Measures of Risk-An Exposition for the Lay Actu..,None,SupportedSources.SEMANTIC_SCHOLAR,,,25,https://www.semanticscholar.org/paper/c4e3b66776e464de574f1581aefb2f7a25934226
Andreas Krause,Coherent risk measurement: an introduction,2002-12-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1108/09657960210450736,It is shown that the widely used risk measures standard deviation and value at risk do not always reflect risk preferences accurately. To overcome these problems in risk measurement a class of coherent risk measures has been proposed. We introduce the idea behind these measures and provide an overview of suggested coherent risk measures. Finally it is shown where the limitations of such measures in practical applications are and how regulatory bodies responded to their introduction in the literature. We find that most contributions on coherent risk measurement come from the actuarial sciences and propagate a widening of the discussion among researchers and practitioners in other industries.,26,https://www.semanticscholar.org/paper/712cc1a4d5482d47ce0cebc834778ffc5939e8ef
"G. Coletti,Davide Petturiti,B. Vantaggi",Conditional Submodular Coherent Risk Measures,2018-06-11 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1007/978-3-319-91476-3_20,,27,https://www.semanticscholar.org/paper/8a752e433db157f437f13bd58403549da190ebae
"E. Castagnoli,F. Maccheroni,M. Marinacci",Market risks and coherent measures,None,SupportedSources.SEMANTIC_SCHOLAR,,"Artzner et al. (1999) and Delbaen (2000) introduced and developed the very successful concept of coherent risk measures. An incomplete market and one period of uncertainty (0;T) are considered. A supervisor that has to decide whether the future value of a held position is acceptable or not. The values in T of positions are represented by a.s. bounded random variables on a probability space (-; F;P). A measure of risk is simply a mapping 1⁄2 : L1 ! R. A position is acceptable to the supervisor if 1⁄2 (X) · 0, unacceptable otherwise. Delbaen (2000) gives the following characterization of coherent risk measure (with the Fatou property): A measure of risk 1⁄2 : L1 ! R is coherent i¤ there exists an L1 (P)-closed, convex set P3⁄4 of probability measures, all of them being absolutely continuous with respect to P, such that",28,https://www.semanticscholar.org/paper/c12408fa48acf38d6cd83a4f02525372a13a6826
G. Trzpiot,Application of Coherent Distortion Risk Measures,None,SupportedSources.SEMANTIC_SCHOLAR,,,29,https://www.semanticscholar.org/paper/a3140e6326b7dc8fe832b4d10439b6ff83708b6d
"Renato Pelessoni,Paolo Vicig",Coherent Risk Measures and Upper Previsions,2002-01-22 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,,"In this paper coherent risk measures and other currently used risk measures, notably Value-at-Risk (VaR), are studied from the perspective of the theory of coherent imprecise previsions. We introduce the notion of coherent risk measure defined on an arbitrary set of risks, showing that it can be considered a special case of coherent upper prevision. We also prove that our definition generalizes the notion of coherence for risk measures defined on a linear space of random numbers, given in literature. We also show that Value-at-Risk does not necessarily satisfy a weaker notion of coherence called ‘avoiding sure loss’ (ASL), and discuss both sufficient conditions for VaR to avoid sure loss and ways of modifying VaR into a coherent risk measure.",30,https://www.semanticscholar.org/paper/7f52179d38d53ffe2ec0060bcbd58148f0a8e786
D. Hunter,An adaptive procedure for estimating coherent risk measures based on generalized scenarios,2008-06-18 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,,,31,https://www.semanticscholar.org/paper/18d39903b8278a5ae82f76664a061a3e8cf75708
"Gao, F.,Song, F.,Zhang, L.","Coherent risk measure, equilibrium and equilibrium pricing",2007-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.insmatheco.2006.02.010,,32,"https://api.elsevier.com/content/article/PII:S0167668706000576?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0167668706000576?httpAccept=text/plain
http://dx.doi.org/10.1016/j.insmatheco.2006.02.010"
"A. Cherny,D. Orlov",ON TWO APPROACHES TO COHERENT RISK CONTRIBUTION,2011-07-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1111/j.1467-9965.2010.00441.x,"We compare two approaches to the coherent risk contribution: the directional risk contribution  is defined as where ρ is a coherent risk measure; the linear risk contribution  ρl(X; Y) is defined through a set of axioms, one of which is the linearity in X. The linear risk contribution exists and is unique for any ρ from the Weighted V@R  class. We provide the representation for both risk contributions in the general setting as well as in some examples, including the MINV@R  risk measure defined as where X1, … , XN are independent copies of X.",33,https://www.semanticscholar.org/paper/33be25c63919386983bc6d033fcce7ce5c38f213
"А. В. Куликов,A. Kulikov",Многомерные когерентные и выпуклые меры риска@@@Multidimensional Coherent and Convex Risk Measures,None,SupportedSources.SEMANTIC_SCHOLAR,10.4213/TVP1529,,34,"https://www.semanticscholar.org/paper/cab80057ea01e4414ab20490a1bb7917b2a38775
http://www.mathnet.ru/php/getFT.phtml?jrnid=tvp&paperid=1529&what=fullt&option_lang=rus"
Michal Lebovič,The use of coherent risk measures in operational risk modeling,2012-06-28 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,,,35,https://www.semanticscholar.org/paper/9b33da5fae7eea2522c33855627a5e35040ebbe3
A. Novosyolov,GENERALIZED COHERENT RISK MEASURES IN DECISION-MAKING UNDER RISK,None,SupportedSources.SEMANTIC_SCHOLAR,,"Coherent risk measures have lately become a hot topic in both theoretical research and practical applications. Since they possess a number of disadvantages, some generalizations and modifications have been proposed recently. In the present paper we propose one more generalization which holds a number of attractive properties. A representation theorem for the risk measures class has been obtained, properties of functionals have been established, partial cases and examples are also presented.",36,https://www.semanticscholar.org/paper/dd87b86918af125cf76c0f44ef5a5c242a1d3c57
V. Kirilyuk,Polyhedral Coherent Risk Measures and Robust Optimization,2019-11-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1007/s10559-019-00210-y,,37,https://www.semanticscholar.org/paper/9790c0703249a3602ec7013141a0e8803bf0dd6b
Ren Feng-yin,Coherent risk measure based on f-divergence,None,SupportedSources.SEMANTIC_SCHOLAR,,"The investigation for the coherent risk measures with entropy constraints is conducted,and because it has many good properties,the coherent risk measure with f-divergence constraints is presented.The study obtains a group of flexible risk measures and the methods to control the acceptable set of the coherent risk measure theory.In addition,its advantages used directly in optimization problems and the robustness of method are discussed.The new expression of coherent risk measure is obtained.It is the upper bound of CVaRand more tractable in applications.",38,https://www.semanticscholar.org/paper/377b889ef36997351b1a8409c52fa61fc8dde2dd
E. Lehrer,Coherent risk measures induced by partially specified probabilities,None,SupportedSources.SEMANTIC_SCHOLAR,,"Partially specified probabilities induce coherent risk measures of a special kind. These measures are axiomatized using the four axioms that characterize coherent risk measures and an additional one, which requires that the risk measure be additive on the set of efficient portfolios. Journal of Economic Literature classification numbers: C61, C72, D81, D82, D83",39,https://www.semanticscholar.org/paper/fa7dd0a24f6a292083a034cc73ae55f13efa57a1
"E. Desli,A. Tsanakas","Coherent risk measures and premium calculation principles: Definition, properties and relationship FORTHCOMING",None,SupportedSources.SEMANTIC_SCHOLAR,,,40,https://www.semanticscholar.org/paper/647e6cb54c2714a554bf56bb5344e7bccac05940
"Hailiang Yang,T. Siu",Coherent Risk Measures for Derivatives,None,SupportedSources.SEMANTIC_SCHOLAR,,,41,https://www.semanticscholar.org/paper/4bf733645d3a9a3d4a0e92ad4cb12ca6e507623e
"Linxiao Wei,Yijun Hu",Coherent and convex risk measures for portfolios with applications,2014-07-01 00:00:00,SupportedSources.OPENALEX,10.1016/j.spl.2014.03.005,,42,"https://openalex.org/W2072519903
https://doi.org/10.1016/j.spl.2014.03.005"
,Risk Measures,2015-09-28 00:00:00,SupportedSources.CROSSREF,10.1142/9789814641944_0015,,43,http://dx.doi.org/10.1142/9789814641944_0015
"Bonnans, J.",Risk Measures,2019-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-030-14977-2_4,,44,"http://link.springer.com/content/pdf/10.1007/978-3-030-14977-2_4
http://dx.doi.org/10.1007/978-3-030-14977-2_4"
"Moix, P.",Risk and Risk Measures,2001-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-642-56481-9_2,,45,"http://link.springer.com/content/pdf/10.1007/978-3-642-56481-9_2
http://dx.doi.org/10.1007/978-3-642-56481-9_2"
,Risk and Risk Measures,2011-01-01 00:00:00,SupportedSources.CROSSREF,10.1142/9781848166332_0003,,46,http://dx.doi.org/10.1142/9781848166332_0003
"Vazsonyi, A.,Chen, P.,Jenkins, D.,Burcu, E.,Torrente, G.,Sheu, C.",Model Risk Measures,2010-01-01 00:00:00,SupportedSources.CROSSREF,10.1037/t09097-000,,47,http://dx.doi.org/10.1037/t09097-000
"Abaxbank,Corso Monforte",0 Ju l 2 00 1 Risk Aversion and Coherent Risk Measures : a Spectral Representation Theorem,None,SupportedSources.SEMANTIC_SCHOLAR,,"We study a space of coherent risk measures Mφ obtained as certain expansions of coherent elementary basis measures. In this space, the concept of “Risk Aversion Function” φ naturally arises as the spectral representation of each risk measure in a space of functions of confidence level probabilities. We give necessary and sufficient conditions on φ for Mφ to be a coherent measure. We find in this way a simple interpretation of the concept of coherence and a way to map any rational investor’s subjective risk aversion onto a coherent measure and vice–versa. We also provide for these measures their discrete versions M (N) φ acting on finite sets of N independent realizations of a r.v. which are not only shown to be coherent measures for any fixed N , but also consistent estimators of Mφ for large N . Finally, we find in our results some interesting and not yet fully investigated relationships with certain results known in insurance mathematical literature.",48,https://www.semanticscholar.org/paper/5c34ab9453ce56ee4fc1b3a6ab55817d703f6c02
A. Jacquier,"Convolution Semigroup for Distortion Functions and Spectral Risk Measures , with Numerical Applications",None,SupportedSources.SEMANTIC_SCHOLAR,,"We focus our work here on some very recent results obtained by Cherny and Madan (see [2], [3], [4], [5], [6], [7]). They developed a rigorous mathematical framework for the study of coherent risk measures. The first sections mainly review the existing literature. We present it here for sake of completeness as well as to point out possible extensions. Our main contribution is to provide some numerical and empirical facts concerning Spectral Risk Measures, and in particular study Coherent Acceptability Indices proposed in [4]. One result, for instance, is that this Index is infinite for distributions that are symmetric around 0.",49,https://www.semanticscholar.org/paper/72dc8e7d8cef0dc74628e44f30e83185cee56280
"Mohammed Berkhouch,G. Lakhnati,M. Righi",A new class of spectral risk measures,2018-04-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1109/ICOA.2018.8370533,"The aim of this paper is to introduce a class of spectral risk measures that extends the Gini-type measure of risk and variability, by taking risk aversion into consideration. Our class of risk measures is coherent and catches variability, an important concept for risk management. The analysis is made under the Choquet integral representation framework. We further provide a practical application.",50,https://www.semanticscholar.org/paper/559e1ab67f33bce0c381415e261f0d032b6bdf08
"Mohammed Berkhouch,G. Lakhnati,M. Righi",A new class of spectral risk measures,2018-04-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1109/ICOA.2018.8370533,"The aim of this paper is to introduce a class of spectral risk measures that extends the Gini-type measure of risk and variability, by taking risk aversion into consideration. Our class of risk measures is coherent and catches variability, an important concept for risk management. The analysis is made under the Choquet integral representation framework. We further provide a practical application.",51,https://www.semanticscholar.org/paper/559e1ab67f33bce0c381415e261f0d032b6bdf08
"Szegö, G.",Measures of risk,2002-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/s0378-4266(02)00262-5,,52,"https://api.elsevier.com/content/article/PII:S0378426602002625?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0378426602002625?httpAccept=text/plain
http://dx.doi.org/10.1016/s0378-4266(02)00262-5"
,Measures of risk,2006-03-06 00:00:00,SupportedSources.CROSSREF,10.1002/0470051310.ch3,,53,"https://onlinelibrary.wiley.com/doi/full/10.1002/0470051310.ch3
http://dx.doi.org/10.1002/0470051310.ch3"
"Streiner, D.,Norman, G.",Measures of risk,2010-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/s1548-5315(11)70388-6,,54,"https://api.elsevier.com/content/article/PII:S1548531511703886?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S1548531511703886?httpAccept=text/plain
http://dx.doi.org/10.1016/s1548-5315(11)70388-6"
"Renato Pelessoni,Paolo Vicig",Imprecise Previsions For Risk Measurement,2003-08-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1142/S0218488503002156,"In this paper the theory of coherent imprecise previsions is applied to risk measurement. We introduce the notion of coherent risk measure defined on an arbitrary set of risks, showing that it can be considered a special case of coherent upper prevision. We also prove that our definition generalizes the notion of coherence for risk measures defined on a linear space of random numbers, given in literature. Consistency properties of Value-at-Risk (VaR), currently one of the most used risk measures, are investigated too, showing that it does not necessarily satisfy a weaker notion of consistency called 'avoiding sure loss'. We introduce sufficient conditions for VaR to avoid sure loss and to be coherent. Finally we discuss ways of modifying incoherent risk measures into coherent ones.",55,https://www.semanticscholar.org/paper/7753ff3f092dbc1e85ed0b9ac1b3e52d21613f29
"Rüschendorf, L.",Risk Measures for Real Risks,2012-08-30 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-642-33590-7_7,,56,"https://link.springer.com/content/pdf/10.1007/978-3-642-33590-7_7
http://dx.doi.org/10.1007/978-3-642-33590-7_7"
"Ely�s Jouini,Moncef Meddeb,Nizar Touzi",Vector-valued coherent risk measures,2004-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1007/s00780-004-0127-6,"We define (d, n)−coherent risk measures as set-valued maps from L ∞ d into IR n satisfying some axioms. We show that this definition is a convenient extension of the real-valued risk measures introduced by Artzner, Delbaen, Eber and Heath (1998). We then discuss the aggregation issue, i.e. the passage from IR d −valued random portfolio to IR n −valued measure of risk. Necessary and sufficient conditions of coherent aggregation are provided.",57,https://web.archive.org/web/20050204175605/http://www.crest.fr:80/pageperso/lfa/touzi/jmt02.pdf
,Simple Risk Measures,2012-11-26 00:00:00,SupportedSources.CROSSREF,10.1002/9781118673621.ch3,,58,"https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781118673621.ch3
https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781118673621.ch3
http://dx.doi.org/10.1002/9781118673621.ch3"
G. Pflug,Coherent Risk Measures and Convex Combinations of the Conditional Value at Risk (C V@R),2016-04-03 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.17713/AJS.V31I1.471,"The conditional-value-at-risk (C V@R) has been widely used as a risk measure. It is well known, that C V@R is coherent in the sense of Artzner, Delbaen, Eber, Heath (1999). The class of coherent risk measures is convex. It was conjectured, that all coherent risk measures can be represented as convex combinations of C V@R’s. In this note we show that this conjecture is wrong.",59,"https://www.semanticscholar.org/paper/bbae19d2883f8c6b0fdcfceccf179da30744352b
https://www.ajs.or.at/index.php/ajs/article/download/vol31%2C%20no1%20-%206/415"
"Bénéplanc, G.,Rochet, J.",Statistical Risk Measures,2011-09-08 00:00:00,SupportedSources.CROSSREF,10.1093/acprof:osobl/9780199774081.003.0006,,60,http://dx.doi.org/10.1093/acprof:osobl/9780199774081.003.0006
V. Kirilyuk,Polyhedral coherent risk measures and investment portfolio optimization,2008-03-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1007/S10559-008-0025-6,,61,https://www.semanticscholar.org/paper/3da85d7448300c8d6c205f7be3dc66ee822f5301
"Abaxbank,Corso Monforte",Spectral Measures of Risk : a Coherent Representation of Subjective Risk Aversion,None,SupportedSources.SEMANTIC_SCHOLAR,,"We study a space of coherent risk measuresMφ obtained as certain expansions of coherent elementary basis measures. In this space, the concept of “Risk Aversion Function” φ naturally arises as the spectral representation of each risk measure in a space of functions of confidence level probabilities. We give necessary and sufficient conditions on φ for Mφ to be a coherent measure. We find in this way a simple interpretation of the concept of coherence and a way to map any rational investor’s subjective risk aversion onto a coherent measure and vice—versa. We also provide for these measures their discrete versions M (N) φ acting on finite sets of N independent realizations of a r.v. which are not only shown to be coherent measures for any fixed N , but also consistent estimators of Mφ for large N .",62,https://www.semanticscholar.org/paper/a46ebba295a6ce9bf7a2d779cca89096553a0270
M. Hodge,Modified expected shortfall: a new robust coherent risk measure,2013-09-03 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,,,63,https://www.semanticscholar.org/paper/dbe1754eae9f72685c6777305933177444a6ddff
James Ming Chen,Coherence Versus Elicitability in Measures of Market Risk,2014-07-26 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1007/s11294-014-9480-1,,64,https://web.archive.org/web/20181030100618/https://link.springer.com/content/pdf/10.1007%2Fs11294-014-9480-1.pdf
"W. Chen,Z. Ye",Coherent Risk Measures Defined on Cash Flows,None,SupportedSources.SEMANTIC_SCHOLAR,,"We discuss in this paper the representation theorem of coherent risk measures defined on cash flows.The representation theorem of coherent risk measures at 0 time is obtained,and the representation theorem of the F_t-coherent risk measures at any time t is also solved explicitly.",65,https://www.semanticscholar.org/paper/2cb4aa1da563d736e7638ebe48ee3a77a9246c9d
J. Long,A Class of Coherent Measures of Risk via Generalized g-expectation and its Representation Theorem,None,SupportedSources.SEMANTIC_SCHOLAR,,This paper introduces a new class of risk measures ρg via generalized g-expectation and establishes a representation theorem for ρg when g=-rty-μ|z|,66,https://www.semanticscholar.org/paper/29f56f555b92f97f788a18cca5f0c89f01450b81
Ju Hong Kim,"ON RELATION AMONG COHERENT, DISTORTION AND SPECTRAL RISK MEASURES",None,SupportedSources.SEMANTIC_SCHOLAR,,"In this paper we examine the relation among law-invariant coherent risk measures with the Fatou property, distortion risk measures and spectral risk measures, and give a new proof of the relation among them. It is also shown that the spectral risk measure satisfies the monotonicity with respect to stochastic dominance and the comonotonic additivity.",67,https://www.semanticscholar.org/paper/ad3ba9f1db27d3d573796e7433119a8ef58a1c8f
"Luce, R.",Several possible measures of risk,1980-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/bf00135033,,68,"http://link.springer.com/content/pdf/10.1007/BF00135033.pdf
http://link.springer.com/article/10.1007/BF00135033/fulltext.html
http://link.springer.com/content/pdf/10.1007/BF00135033
http://dx.doi.org/10.1007/bf00135033"
"Guégan, D.,Hassani, B.",Risk Measurement,2019-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-030-02680-6,,69,"http://link.springer.com/content/pdf/10.1007/978-3-030-02680-6.pdf
http://link.springer.com/content/pdf/10.1007/978-3-030-02680-6
http://dx.doi.org/10.1007/978-3-030-02680-6"
"Guégan, D.,Hassani, B.",The Traditional Risk Measures,2019-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-030-02680-6_3,,70,"http://link.springer.com/content/pdf/10.1007/978-3-030-02680-6_3
http://dx.doi.org/10.1007/978-3-030-02680-6_3"
"Proske, D.",Objective Risk Measures,None,SupportedSources.CROSSREF,10.1007/978-3-540-79555-1_3,,71,"http://link.springer.com/content/pdf/10.1007/978-3-540-79555-1_3.pdf
http://dx.doi.org/10.1007/978-3-540-79555-1_3"
C. Acerbi,Spectral Measures of Risk,2010-05-15 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1002/9780470061602.EQF15007,"Spectral measures of risk are the subclass of coherent measures of risk characterized by the additional properties of law invariance and comonotonic additivity. We provide a formal definition of spectral measures of risk and their connection with deviation measures known in actuarial mathematics. We discuss why this class is particularly important from the point of view of financial risk management. We finally provide consistent estimators. 
 
 
Keywords: 
 
expected shortfall; 
conditional Value at Risk; 
coherent measures of risk; 
Value at Risk",72,https://www.semanticscholar.org/paper/88d67f4ee5aad6dd7a41758548867ad83b723184
Serena Doria,Coherent conditional measures of risk defined by the Choquet integral with respect to Hausdorff outer measure and stochastic independence in risk management,2015-01-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1016/j.ijar.2015.07.005,"Let (Ω, d) be a metric space and let B be a partition of Ω. For every set B of B with positive and finite Hausdorff outer measure in its Hausdorff dimension, a coherent conditional measure of risk is defined as the Choquet integral with respect to Hausdorff outer measure. Two risks are defined to be s-independent if the atoms of the classes generated by their weak upper level sets are s-independent. The given notion permits to capture dependence between risks that are stochastically independent according to the axiomatic definition. Two risks which are surjective and injective are proven to be s-dependent and a sufficient condition is given such that s-independent simple risks satisfy the factorization property of their joint coherent measures of risk.",73,https://web.archive.org/web/20170829185909/http://www.sipta.org/isipta15/data/paper/7.pdf
,Miscellaneous Risk Measures,2021-10-20 00:00:00,SupportedSources.CROSSREF,10.1002/9781119838883.ch10,,74,"https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119838883.ch10
https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119838883.ch10
http://dx.doi.org/10.1002/9781119838883.ch10"
