authors,title,pub_date,source,doi,abstract,rank,url
"Keller-Ressel, Martin,Larsson, Martin,Pulido, Sergio",Affine Rough Models,2019-08-08 00:00:00,SupportedSources.CORE,,"The goal of this survey article is to explain and elucidate the affine structure of recent models appearing in the rough volatility literature, and show how it leads to exponential-affine transform formulas",10,https://core.ac.uk/download/226788313.pdf
"Thavaneswaran, A.,Peiris, S.,Appadoo, S.",Random coefficient volatility models,2008-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.spl.2007.09.019,,11,"https://api.elsevier.com/content/article/PII:S0167715207002994?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0167715207002994?httpAccept=text/plain
http://dx.doi.org/10.1016/j.spl.2007.09.019"
"Brandi, G.,Di Matteo, T.",Multiscaling and rough volatility: An empirical investigation,2022-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.irfa.2022.102324,,12,"https://api.elsevier.com/content/article/PII:S1057521922002757?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S1057521922002757?httpAccept=text/plain
http://dx.doi.org/10.1016/j.irfa.2022.102324"
,Volatility Models,2017-01-04 00:00:00,SupportedSources.CROSSREF,10.1002/9781119192190.ch7,,13,"https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2F9781119192190.ch7
https://onlinelibrary.wiley.com/doi/full/10.1002/9781119192190.ch7
http://dx.doi.org/10.1002/9781119192190.ch7"
"Peter K. Friz,Paul Gassiat,Paolo Pigato",Precise asymptotics: robust stochastic volatility models,2020-11-18 00:00:00,SupportedSources.INTERNET_ARCHIVE,,"We present a new methodology to analyze large classes of (classical and rough) stochastic volatility models, with special regard to short-time and small noise formulae for option prices. Our main tool is the theory of regularity structures, which we use in the form of [Bayer et al; A regularity structure for rough volatility, 2017]. In essence, we implement a Laplace method on the space of models (in the sense of Hairer), which generalizes classical works of Azencott and Ben Arous on path space and then Aida, Inahama--Kawabi on rough path space. When applied to rough volatility models, e.g. in the setting of [Forde-Zhang, Asymptotics for rough stochastic volatility models, 2017], one obtains precise asymptotic for European options which refine known large deviation asymptotics.",14,https://web.archive.org/web/20201120060813/https://arxiv.org/pdf/1811.00267v2.pdf
"Friz, Peter K.,Gassiat, Paul,Pigato, Paolo",Short dated smile under Rough Volatility: asymptotics and numerics,2021-01-01 00:00:00,SupportedSources.CORE,10.34657/8105,"In [Precise Asymptotics for Robust Stochastic Volatility Models; Ann. Appl.
Probab. 2021] we introduce a new methodology to analyze large classes of
(classical and rough) stochastic volatility models, with special regard to
short-time and small noise formulae for option prices, using the framework
[Bayer et al; A regularity structure for rough volatility; Math. Fin. 2020]. We
investigate here the fine structure of this expansion in large deviations and
moderate deviations regimes, together with consequences for implied volatility.
We discuss computational aspects relevant for the practical application of
these formulas. We specialize such expansions to prototypical rough volatility
examples and discuss numerical evidence",15,https://core.ac.uk/download/525030377.pdf
"Bayer, Christian,Friz, Peter,Gassiat, Paul,Martin, Jorg,Stemper, Benjamin",A regularity structure for rough volatility,2019-11-19 00:00:00,SupportedSources.CORE,10.1111/mafi.12233,"A new paradigm has emerged recently in financial model-ing: rough (stochastic) volatility. First observed by Gatheralet al. in high-frequency data, subsequently derived withinmarket  microstructure  models,  rough  volatility  capturesparsimoniously  key-stylized  facts  of  the  entire  impliedvolatility  surface,  including  extreme  skews  (as  observedearlier by Alòs et al.) that were thought to be outside thescope of stochastic volatility models. On the mathematicalside, Markovianity and, partially, semimartingality are lost.In this paper, we show that Hairer’s regularity structures, amajor extension of rough path theory, which caused a rev-olution in the field of stochastic partial differential equa-tions, also provide a new and powerful tool to analyze roughvolatility models.DFG
http://dx.doi.org/10.13039/501100001659ERC
http://dx.doi.org/10.13039/501100000781ANR
http://dx.doi.org/10.13039/501100001665Peer Reviewe",16,https://core.ac.uk/download/527932730.pdf
"Parent, L.",The Rough Path-Dependent Volatility Model (Presentation Slides),2023-01-01 00:00:00,SupportedSources.CROSSREF,10.2139/ssrn.4396307,,17,http://dx.doi.org/10.2139/ssrn.4396307
"Masaaki Fukasawa,Tetsuya Takabatake,Rebecca Westphal",Is Volatility Rough ?,2019-05-13 04:04:34+00:00,SupportedSources.ARXIV,,"Rough volatility models are continuous time stochastic volatility models
where the volatility process is driven by a fractional Brownian motion with the
Hurst parameter smaller than half, and have attracted much attention since a
seminal paper titled ""Volatility is rough"" was posted on SSRN in 2014 showing
that the log realized volatility time series of major stock indices have the
same scaling property as such a rough fractional Brownian motion has. We
however find by simulations that the impressive approach tends to suggest the
same roughness irrespectively whether the volatility is actually rough or not;
an overlooked estimation error of latent volatility often results in an
illusive scaling property. Motivated by this preliminary finding, here we
develop a statistical theory for a continuous time fractional stochastic
volatility model to examine whether the Hurst parameter is indeed estimated
smaller than half, that is, whether the volatility is really rough. We
construct a quasi-likelihood estimator and apply it to realized volatility time
series. Our quasi-likelihood is based on the error distribution of the realized
volatility and a Whittle-type approximation to the auto-covariance of the
log-volatility process. We prove the consistency of our estimator under high
frequency asymptotics, and examine by simulations its finite sample
performance. Our empirical study suggests that the volatility is indeed rough;
actually it is even rougher than considered in the literature.",18,"http://arxiv.org/pdf/1905.04852v2
http://arxiv.org/abs/1905.04852v2
http://arxiv.org/pdf/1905.04852v2"
"Shi, Z.,Lyu, P.,Ma, J.",High-order methods for the option pricing under multivariate rough volatility models,2022-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.camwa.2022.05.039,,19,"https://api.elsevier.com/content/article/PII:S0898122122002656?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0898122122002656?httpAccept=text/plain
http://dx.doi.org/10.1016/j.camwa.2022.05.039"
"J. Matas,J. Posp'ivsil",Robustness and sensitivity analyses for rough Volterra stochastic volatility models,2021-07-27 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,,"In this paper we perform robustness and sensitivity analysis of several continuous-time rough Volterra stochastic volatility models with respect to the process of market calibration. Robustness is understood in the sense of sensitivity to changes in the option data structure. The the latter analysis consists of statistical tests to determine whether a given studied model is sensitive to the changes in the option data structure. Empirical study is performed on a data set of Apple Inc. equity options traded in four different days in April and May 2015. In particular, the results for RFSV, rBergomi and aRFSV models are provided.",20,https://www.semanticscholar.org/paper/b4c9f1b0881f309246e48f343d980a517c843c4b
"A. Dandapani,Paul Jusselin,M. Rosenbaum",From quadratic Hawkes processes to super-Heston rough volatility models with Zumbach effect,2019-07-14 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1080/14697688.2020.1841906,Building log-normal-like rough volatility models with proper Zumbach effect using a microstructural approach,21,"https://www.semanticscholar.org/paper/e06b3a29ef1c29bc82f61137b721b93eb3c02d5a
http://arxiv.org/pdf/1907.06151"
"Bayer, Christian,Stemper, Benjamin",Deep calibration of rough stochastic volatility models,2018-01-01 00:00:00,SupportedSources.CORE,10.20347/wias.preprint.2547,"Sparked by Alòs, León und Vives (2007); Fukasawa (2011, 2017); Gatheral, Jaisson und Rosenbaum
(2018), so-called rough stochastic volatility models such as the rough Bergomi model by
Bayer, Friz und Gatheral (2016) constitute the latest evolution in option price modeling. Unlike
standard bivariate diffusion models such as Heston (1993), these non-Markovian models with
fractional volatility drivers allow to parsimoniously recover key stylized facts of market implied
volatility surfaces such as the exploding power-law behaviour of the at-the-money volatility skew
as time to maturity goes to zero. Standard model calibration routines rely on the repetitive evaluation
of the map from model parameters to Black-Scholes implied volatility, rendering calibration
of many (rough) stochastic volatility models prohibitively expensive since there the map can often
only be approximated by costly Monte Carlo (MC) simulations (Bennedsen, Lunde & Pakkanen,
2017; McCrickerd & Pakkanen, 2018; Bayer et al., 2016; Horvath, Jacquier & Muguruza, 2017).
As a remedy, we propose to combine a standard Levenberg-Marquardt calibration routine with
neural network regression, replacing expensive MC simulations with cheap forward runs of a neural
network trained to approximate the implied volatility map. Numerical experiments confirm the
high accuracy and speed of our approach",22,https://core.ac.uk/download/289299836.pdf
"Neusser, K.",Models of Volatility,2016-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-319-32862-1_8,,23,"http://link.springer.com/content/pdf/10.1007/978-3-319-32862-1_8
http://dx.doi.org/10.1007/978-3-319-32862-1_8"
"M. Fukasawa,Shonosuke Nakahara,S. Nakahara",THE EAK R ATE IN THE D ISCRETIZATION OF R OUGH V OLATILITY,None,SupportedSources.SEMANTIC_SCHOLAR,,"A bstract . We study the weak convergence rate in the discretization of rough volatility models. After showing a lower bound 2 H under a general model, where H is the Hurst index of the volatility process, we give a sharper bound H + 1 / 2 under a linear model.",24,https://www.semanticscholar.org/paper/231867543ed04e8f79b874311eb3912fe0d55826
Masaaki Fukasawa,Volatility has to be rough,2020-02-21 10:40:52+00:00,SupportedSources.ARXIV,,"First, we give an asymptotic expansion of short-dated at-the-money implied
volatility that refines the preceding works and proves in particular that
non-rough volatility models are inconsistent to a power law of volatility skew.
Second, we show that given a power law of volatility skew in an option market,
a continuous price dynamics of the underlying asset with non-rough volatility
admits an arbitrage opportunity. The volatility therefore has to be rough in a
viable market of the underlying asset of which the volatility skew obeys a
power law.",25,"http://arxiv.org/pdf/2002.09215v1
http://arxiv.org/abs/2002.09215v1
http://arxiv.org/pdf/2002.09215v1"
Sigurd Emil Rømer,Historical Analysis of Rough Volatility Models to the SPX Market,2020-10-14 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.2139/ssrn.3678235,"We perform a historical analysis of selected rough volatility models to the SPX market. Tailoring the neural network pricing method of [27] to our needs, we train neural networks for the rough Heston model from [14], the rough Bergomi model from [4] as well as an extended version of the latter. As a benchmark we include also the classical Heston model from [24]. Calibrating the models across 15 years of historical SPX options prices we first and foremost document consistently superior results using rough volatility. Comparing rough Heston and rough Bergomi we also find that while the former model calibrates slightly better, the latter model produces more robust predictions. Our calibration results also illuminate a structural problem in that both of these models (on average) produces too little curvature at short expirations, too little skew at long expirations. Using an extended rough Bergomi model where the explosion rates of smile and skew are decoupled, did not resolve this problem.",26,https://www.semanticscholar.org/paper/8bfe87bbeef24bba8aed7618df46460cdffec7c1
"Jean-Loup Dupret,J. Barbarin,Donatien Hainaut",Impact of rough stochastic volatility models on long-term life insurance pricing,2022-06-25 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1007/s13385-022-00317-1,,27,"https://www.semanticscholar.org/paper/499723d169fa5aa823a464d38af8fd183f43b8ab
https://link.springer.com/content/pdf/10.1007/s13385-022-00317-1.pdf"
"Garnier, Josselin,Solna, Knut",Option Pricing under Fast-varying and Rough Stochastic Volatility,2018-04-16 00:00:00,SupportedSources.CORE,10.1007/s10436-018-0325-4,"Recent empirical studies suggest that the volatilities associated with
financial time series exhibit short-range correlations. This entails that the
volatility process is very rough and its autocorrelation exhibits sharp decay
at the origin. Another classic stylistic feature often assumed for the
volatility is that it is mean reverting. In this paper it is shown that the
price impact of a rapidly mean reverting rough volatility model coincides with
that associated with fast mean reverting Markov stochastic volatility models.
This reconciles the empirical observation of rough volatility paths with the
good fit of the implied volatility surface to models of fast mean reverting
Markov volatilities. Moreover, the result conforms with recent numerical
results regarding rough stochastic volatility models. It extends the scope of
models for which the asymptotic results of fast mean reverting Markov
volatilities are valid. The paper concludes with a general discussion of
fractional volatility asymptotics and their interrelation. The regimes
discussed there include fast and slow volatility factors with strong or small
volatility fluctuations and with the limits not commuting in general. The
notion of a characteristic term structure exponent is introduced, this exponent
governs the implied volatility term structure in the various asymptotic
regimes.Comment: arXiv admin note: text overlap with arXiv:1604.0010",28,http://arxiv.org/abs/1707.00610
"Lazar, E.,Zhang, N.",Model Risk of Volatility Models,2022-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.ecosta.2022.06.002,,29,"https://api.elsevier.com/content/article/PII:S2452306222000764?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S2452306222000764?httpAccept=text/plain
http://dx.doi.org/10.1016/j.ecosta.2022.06.002"
"Jim Gatheral,Paul Jusselin,M. Rosenbaum",The Quadratic Rough Heston Model and the Joint S&P 500/VIX Smile Calibration Problem,2020-01-06 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.2139/ssrn.3514894,Fitting simultaneously SPX and VIX smiles is known to be one of the most challenging problems in volatility modeling. A long-standing conjecture due to Julien Guyon is that it may not be possible to calibrate jointly these two quantities with a model with continuous sample-paths. We present the quadratic rough Heston model as a counterexample to this conjecture. The key idea is the combination of rough volatility together with a price-feedback (Zumbach) effect.,30,https://www.semanticscholar.org/paper/125f7d04544c37124d382bdcdf6d9e830718be48
"C. Bayer,M. Fukasawa,S. Nakahara",Short Communication: On the Weak Convergence Rate in the Discretization of Rough Volatility Models,2022-03-06 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1137/22m1482871,"We study the weak convergence rate in the discretization of rough volatility models. After showing a lower bound 2H under a general model, where H is the Hurst index of the volatility process, we give a sharper bound H + 1/2 under a linear model.",31,https://www.semanticscholar.org/paper/800669d346c105e07917bde99fd4b9eae7df89fc
"Livieri, Giulia,Mouti, Saad,Pallavicini, Andrea,Rosenbaum, Mathieu",Rough volatility: Evidence from option prices,2018-01-01 00:00:00,SupportedSources.CORE,10.1080/24725854.2018.1444297,"It has been recently shown that spot volatilities can be closely modeled by rough stochastic volatility-type dynamics. In such models, the log-volatility follows a fractional Brownian motion with Hurst parameter smaller than half. This result has been established using high-frequency volatility estimations from historical price data. We revisit this finding by studying implied volatility-based approximations of the spot volatility. Using at-the-money options on the S&amp;P500 index with short maturity, we are able to confirm that volatility is rough. The Hurst parameter found here, of order 0.3, is slightly larger than that usually obtained from historical data. This is easily explained from a smoothing effect due to the remaining time to maturity of the considered options",32,https://core.ac.uk/download/327085059.pdf
"Resco San José, Iñigo",The rBergomi rough volatility model,2022-10-01 00:00:00,SupportedSources.CORE,,"Mestrado Bolonha em Mathematical FinanceSimulation schemes to estimate volatility from high frequency data lead some authors
to start studying local volatility models, where the local volatility of the stock varies with
the stock price and the stock price is itself stochastic. Hence, in local volatility models,
volatility is stochastic, but only because it is a function of the stochastic stock price. This
typically produces a skew in implied volatility (known as volatility smile), which can also
be obtained by using stochastic volatility models (like, for example, the Heston stochastic
volatility model), where the constant volatility of the Black-Scholes model is replaced by
a stochastic process driven by a random factor correlated with the random factor that
drives the price of the underlying asset.
Recently, Bayer et al. in [1] have gone a step further from local and stochastic
volatility modelling, proposing rough fractional stochastic volatility (RFSV) models
stating that log-volatility behaves as a fractional Brownian motion with Hurst exponent
H less than 0.5, which is essentially a non-Markovian process with stationary but not
independent increments. As a particular case for the RFSV model, these authors proposed
the so-called rough Bergomi (rBergomi) model. In this dissertation, the rBergomi model
is implemented by using the hybrid scheme proposed by Bennedsen et al. in [3], and the
implied volatility smiles over the SPX options are estimated for different maturities.
Finally, as the model depends only on three parameters: H, η (related to increments of
log-volatility) and ρ (correlation factor), these were calibrated to market data.info:eu-repo/semantics/publishedVersio",33,https://core.ac.uk/download/548718885.pdf
,Rough differential equations,2010-02-04 00:00:00,SupportedSources.CROSSREF,10.1017/cbo9780511845079.013,,34,"https://www.cambridge.org/core/services/aop-cambridge-core/content/view/1C739EF50C2504DB92B3A59A0B43A74C
http://dx.doi.org/10.1017/cbo9780511845079.013"
"Benjamin Marco Stemper,Technische Universität Berlin,Technische Universität Berlin,Peter Karl Friz",Rough volatility models,2019-07-31 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.14279/depositonce-8422,"So-called rough stochastic volatility models constitute the latest advancement in option price modeling. In contrast to popular bivariate diffusion models such as Heston, here the driving noise of volatility is modeled by a fractional Brownian motion (fBM) with scaling in the rough regime of Hurst parameter H < 1/2. A major appeal of such models lies in their ability to parsimoniously recover key stylized facts of market IV surfaces such as the exploding power-law behaviour of the ATM volatility skew near zero, a crucial feature Markovian models fail to reproduce. On the flipside, as a consequence of fBM being neither a semimartingale nor a Markov process for H not equal to 1/2, most currently prevalent numerical pricing and calibration routines do not (easily) carry over to the rough setting. This thesis addresses this problem and contributes to the existing literature as follows. In chapter 2, we sharpen the large deviations results of Forde-Zhang (2017) in a way that allows us to zoom-in around the money while maintaining full analytical tractability. More precisely, this amounts to proving higher order moderate deviations (MD) estimates, only recently introduced in the option pricing context. In particular, we derive small-time asymptotic formulae for log call prices and Black-Scholes implied volatility. This in turn allows us to push the applicability range of known ATM skew approximation formulae from CLT type log-moneyness deviations of order t^1/2 to the wider MD regime. In chapter 3, we present a novel Monte Carlo (MC) pricing scheme for rough volatility models based on a Karhunen-Loève-style approximation of White Noise. This complements theoretical results by Bayer et al. (2017). Our numerical experiments confirm a theoretical strong rate of H for a central object of interest and indicate a weak rate of 2H for the option price. In chapter 4, we introduce a novel model calibration routine for (rough) stochastic volatility models dubbed deep calibration. Standard model calibration routines rely on the [...]",35,https://web.archive.org/web/20200731050634/https://depositonce.tu-berlin.de/bitstream/11303/9364/4/stemper_benjamin.pdf
"Chloe Alice Lacombe,Antoine Jacquier",Large deviations for rough and complete stochastic volatility models,2020-09-08 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.25560/82258,"Stochastic volatility models are known to capture features observed in the markets and have been widely used in the financial industry. In particular, rough volatility models, where the instantaneous volatility is driven by a fractional Brownian motion, provide a more accurate fit of the power-law decay observed on volatility smiles close to maturity. This thesis is concerned with deriving the asymptotic behaviour of these two classes of stochastic volatility models using large deviations techniques, in order to understand the behaviour of the implied volatility. Indeed, when pricing options, a closed-form solution to the pricing problem is often not available. Practitioners are using implied volatility as a measure of option prices that is consistent for different options with different maturities and strike prices. As this implied volatility cannot be expressed in closed form either, finding asymptotic formulas is crucial. We therefore focus on ob- taining the asymptotic behaviour of two rough volatility models, namely a generalised version of the Stein-Stein model where the volatility starts from a random distribution and the (multi-factor) rough Bergomi model for realised variance options. We also study a particular complete model with stochas- tic volatility, which can be fitted to market data perfectly via the leverage function. In each case, we obtain the asymptotic behaviour of the stock price process and the implied volatility. We produce numerical schemes to compute the implied volatility smiles.",36,https://web.archive.org/web/20200917191742/https://spiral.imperial.ac.uk:8443/bitstream/10044/1/82258/1/Lacombe-C-2020-PhD-Thesis.pdf
"P. Carr,A. Itkin",Cutting edge: Volatility modelling ADOL: Markovian approximation of a rough lognormal model,None,SupportedSources.SEMANTIC_SCHOLAR,,"G atheral et al (2014) discovered that historical volatility time series exhibit behaviour that is much rougher than that of a Brownian motion for a wide range of assets. These authors also showed the dynamics of log volatility can be well modelled by a fractional Brownian motion with a Hurst parameter of order 0.1. In the literature, there exist various opinions as to whether the Hurst index should be less than 1/2 (short memory) or above 1/2 (long memory), depending on the particular asset class. As mentioned in Funahashi & Kijima (2017), it is well known that (i) the decrease in market volatility smile amplitude is much slower than predicted by the standard stochastic volatility models and (ii) the term structure of the at-the-money volatility skew is well approximated by a powerlaw function with an exponent close to zero. These stylised facts cannot be captured by standard models, and while (i) has been explained using a fractional volatility model with the Hurst index H > 1=2, (ii) is proven to be satisfied by a rough volatility model with H < 1=2 under a risk-neutral measure. For more detail, see Funahashi & Kijima (2017) and the references therein. In Livieri et al (2018), the value of the Hurst exponent obtained via high-frequency volatility estimations from historical price data is revisited by studying implied volatility-based approximations of the spot volatility. Using at-the-money options on the Standard & Poor’s 500 index with short maturity, the authors confirm the volatility is rough and the Hurst parameter is of order 0.3, ie, slightly larger than that usually obtained from historical data. Despite the fact that rough volatility models have already been elaborated on and there exists a rich literature on the subject, due to the non-Markovian nature of the fractional Brownian motion, one can face some technical problems when it comes to derivatives pricing. Pricing variance swaps is evenmore complicated.Therefore, in this article, we attempt to attack the rough volatility problem using some approximation to the fractional Brownian motion, which, however, is a semi-martingale.",37,https://www.semanticscholar.org/paper/1c2b6d4d3d0b3c8aed6a580fdf1c306d74f77992
"M. Keller-Ressel,A. Majid",A comparison principle between rough and non-rough Heston models—with applications to the volatility surface,2019-06-07 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1080/14697688.2020.1714702,"We present a number of related comparison results, which allow one to compare moment explosion times, moment generating functions and critical moments between rough and non-rough Heston models of stochastic volatility. All results are based on a comparison principle for certain non-linear Volterra integral equations. Our upper bound for the moment explosion time is different from the bound introduced by Gerhold, Gerstenecker and Pinter [Moment explosions in the rough Heston model. Decisions in Economics and Finance, 2019, 42, 575–608] and tighter for typical parameter values. The results can be directly transferred to a comparison principle for the asymptotic slope of implied variance between rough and non-rough Heston models. This principle shows that the ratio of implied variance slopes in the rough versus non-rough Heston model increases at least with power-law behavior for small maturities.",38,"https://www.semanticscholar.org/paper/3d5d4f2fd0abfb8fac2089c719795cc2ab707157
http://arxiv.org/pdf/1906.03119"
"Aitor Muguruza Gonzalez,Antoine Jacquier,Blanka Horvath,EPSRC: Doctoral Training Centre Financial Computing And Analytics",Rough Volatility: pushing the boundaries of quantitative modelling past the Markovian era,2022-05-25 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.25560/96984,"Rough volatility models have brought a breeze of fresh air into financial modelling, which historically has been mostly tied to Markovian models. Alas, this novelty comes with a number of challenges and questions that require new techniques to be answered. The present thesis first explores the numerical implementation of rough volatility models, both to provide convergence results and to ensure a competitive implementation. Our findings conclude that fractional calculus and Hölder spaces provide the right framework to set the theoretical grounds of numerical schemes related to rough volatility models and fractional diffusions in general. In addition, we explore the use of deep learning methods to leverage the speed of numerical schemes and provide state-of-the-art calibration techniques that make rough volatility models as simple and efficient to implement as the Black-Scholes formula. The second part of the thesis explores the theoretical properties of rough volatility models regarding volatility products such as VIX and realized variance options. We explore short-time asymptotics using two different techniques: Malliavin Calculus and Large Deviations Principle. Remarkably, we find that both approaches complement each other and provide a very accurate description of the short-time implied volatility smile. Building upon these short-time asymptotics, we further provide approximation formulas for the at-the-money implied volatility and its skew. Finally, in the third part of the thesis we cross the bridge between the physical P and risk-neutral Q measures. We provide sufficient conditions for such change of measure to be well defined and explore the numerical estimation of the market risk premium process in rough volatility models.",39,https://web.archive.org/web/20220526171240/https://spiral.imperial.ac.uk/bitstream/10044/1/96984/3/MuguruzaGonzalez-A-2022-PhD-Thesis.pdf.pdf
