authors,title,pub_date,source,doi,abstract,rank,url
"Jingyi Xi,Lin Luo,Jinlong Li,Yu Zhang,Yong Wang,Dan Jiang",An attention-based residual neural network for deformable image registration,2022-12-15 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1117/12.2653313,"Deformable image registration is a basic image processing task, especially widely used in medical image processing and analysis. Different from rigid registration, its purpose is to find the optimal nonlinear transformation between two images and establish corresponding relationship, so as to achieve image consistency. In recent years, deformable registration methods based on deep learning have been studied a lot. Compared with traditional methods, they show great advantages in registration performance. This paper proposes an attention-based residual neural network for deformable image registration, which utilizes the U-Net encoder-decoder structure to design a convolutional neural network to predict the deformation field, and uses the residual module and attention mechanism enhances the ability of the model to extract features, and finally uses the spatial transformation function to obtain the registered image, and the entire network is trained in an unsupervised manner. We conducted experiments on the MNIST dataset and 2D brain magnetic resonance images (MRI) respectively. The experimental results show that the deformable registration network proposed in this paper has good performance and shows good results in registration accuracy.",10,https://www.semanticscholar.org/paper/c53bd3f4b873e163d27f3083dfe6408a264cc00e
"Sun, L.,Zhang, S.",Deformable MRI-Ultrasound Registration Using 3D Convolutional Neural Network,2018-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-030-01045-4_18,,11,"https://link.springer.com/content/pdf/10.1007/978-3-030-01045-4_18
http://dx.doi.org/10.1007/978-3-030-01045-4_18"
"Shackleford, J.,Kandasamy, N.,Sharp, G.",Deformable Registration Using Optical-Flow Methods,2013-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/b978-0-12-407741-6.00005-0,,12,http://dx.doi.org/10.1016/b978-0-12-407741-6.00005-0
"Cai, J.,Chang, Z.,Czito, B.,Yin, F.",Improving Tumor-to-Tissue CNR of 4D-MRI Using Deformable Image Registration,2013-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.prro.2013.01.027,,13,"https://api.elsevier.com/content/article/PII:S1879850013000301?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S1879850013000301?httpAccept=text/plain
http://dx.doi.org/10.1016/j.prro.2013.01.027"
"Hilts, M.,Batchelar, D.,Rose, J.,Crook, J.",Deformable Image Registration for Defining the Postoperative Seroma in PBSI,2014-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.brachy.2014.02.342,,14,"https://api.elsevier.com/content/article/PII:S1538472114003894?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S1538472114003894?httpAccept=text/plain
http://dx.doi.org/10.1016/j.brachy.2014.02.342"
"Yedekci, F.,Gultekin, M.,Sari, S.,Yildiz, F.",Automatic Contouring Using Deformable Image Registration for Tandem-Ring or Tandem-Ovoid Brachytherapy,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.ijrobp.2021.07.554,,15,"https://api.elsevier.com/content/article/PII:S0360301621014243?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0360301621014243?httpAccept=text/plain
http://dx.doi.org/10.1016/j.ijrobp.2021.07.554"
"Zhang, Y.,Zhang, L.,Court, L.,Balter, P.,Dong, L.,Yang, J.",Tissue-specific deformable image registration using a spatial-contextual filter,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.compmedimag.2020.101849,,16,"https://api.elsevier.com/content/article/PII:S0895611120301440?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0895611120301440?httpAccept=text/plain
http://dx.doi.org/10.1016/j.compmedimag.2020.101849"
"Muenzing, S.,van Ginneken, B.,Pluim, J.",On Combining Algorithms for Deformable Image Registration,2012-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-642-31340-0_27,,17,"http://link.springer.com/content/pdf/10.1007/978-3-642-31340-0_27
http://dx.doi.org/10.1007/978-3-642-31340-0_27"
"W. Nobnop,I. Chitapanarux,S. Wanwilairat,E. Tharavichitkul,V. Lorvidhaya,P. Sripan",Effect of Deformation Methods on the Accuracy of Deformable Image Registration From Kilovoltage CT to Tomotherapy Megavoltage CT,2019-01-07 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1177/1533033818821186,"Introduction: The registration accuracy of megavoltage computed tomography images is limited by low image contrast when compared to that of kilovoltage computed tomography images. Such issues may degrade the deformable image registration accuracy. This study evaluates the deformable image registration from kilovoltage to megavoltage images when using different deformation methods and assessing nasopharyngeal carcinoma patient images. Methods: The kilovoltage and the megavoltage images from the first day and the 20th fractions of the treatment day of 12 patients with nasopharyngeal carcinoma were used to evaluate the deformable image registration application. The deformable image registration image procedures were classified into 3 groups, including kilovoltage to kilovoltage, megavoltage to megavoltage, and kilovoltage to megavoltage. Three deformable image registration methods were employed using the deformable image registration and adaptive radiotherapy software. The validation was compared by volume-based, intensity-based, and deformation field analyses. Results: The use of different deformation methods greatly affected the deformable image registration accuracy from kilovoltage to megavoltage. The asymmetric transformation with the demon method was significantly better than other methods and illustrated satisfactory value for adaptive applications. The deformable image registration accuracy from kilovoltage to megavoltage showed no significant difference from the kilovoltage to kilovoltage images when using the appropriate method of registration. Conclusions: The choice of deformation method should be considered when applying the deformable image registration from kilovoltage to megavoltage images. The deformable image registration accuracy from kilovoltage to megavoltage revealed a good agreement in terms of intensity-based, volume-based, and deformation field analyses and showed clinically useful methods for nasopharyngeal carcinoma adaptive radiotherapy in tomotherapy applications.",18,https://www.semanticscholar.org/paper/7daef8f5108679cc7035b870b847b684938e02bb
"Gu, X.,Jia, X.,Dong, B.,Gautier, Q.,Jiang, S.",A Contour-guided Demons Deformable Image Registration Algorithm For Adaptive Radiotherapy,2011-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.ijrobp.2011.06.1409,,19,"https://api.elsevier.com/content/article/PII:S0360301611022309?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0360301611022309?httpAccept=text/plain
http://dx.doi.org/10.1016/j.ijrobp.2011.06.1409"
"Liu, T.,Shen, D.,Davatzikos, C.",Deformable Registration of Tumor-Diseased Brain Images,2004-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-540-30135-6_88,,20,"http://link.springer.com/content/pdf/10.1007/978-3-540-30135-6_88
http://dx.doi.org/10.1007/978-3-540-30135-6_88"
"Hunt, S.,Thomas, S.,McClelland, J.,Harrison, K.,Rose, C.,Scaife, J.,Sutcliffe, M.,Burnet, N.,Jena, R.",EP-2038 Use of deformable image registration for automatic outlining of the rectum,2019-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/s0167-8140(19)32458-2,,21,"https://api.elsevier.com/content/article/PII:S0167814019324582?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0167814019324582?httpAccept=text/plain
http://dx.doi.org/10.1016/s0167-8140(19)32458-2"
"Robinson, J.,Belshaw, L.,Agnew, C.,Irvine, D.",EVALUATING H&amp;N IMMOBILISATION USING DEFORMABLE IMAGE REGISTRATION,2022-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/s1120-1797(22)02519-4,,22,"https://api.elsevier.com/content/article/PII:S1120179722025194?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S1120179722025194?httpAccept=text/plain
http://dx.doi.org/10.1016/s1120-1797(22)02519-4"
"Chen, Y.,Ye, X.",Inverse Consistent Deformable Image Registration,2010-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-4419-6263-8_26,,23,"http://link.springer.com/content/pdf/10.1007/978-1-4419-6263-8_26
http://dx.doi.org/10.1007/978-1-4419-6263-8_26"
"Foskey, M.,Davis, B.,Goyal, L.,Chang, S.,Rosenman, J.,Joshi, S.",Automatic Contouring via Deformable Image Registration,2005-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.ijrobp.2005.07.885,,24,"https://api.elsevier.com/content/article/PII:S0360301605020729?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0360301605020729?httpAccept=text/plain
http://dx.doi.org/10.1016/j.ijrobp.2005.07.885"
"Balfour, D.,Looney, P.,Turtle, L.,Fenwick, J.,Boukerroui, D.,Sage, J.",PO-1661 Investigation into the impact of AI-enhanced CBCTs on CBCT-CT deformable image registration,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/s0167-8140(21)08112-3,,25,"https://api.elsevier.com/content/article/PII:S0167814021081123?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0167814021081123?httpAccept=text/plain
http://dx.doi.org/10.1016/s0167-8140(21)08112-3"
"Sayan Ghosal,Nilanjan Ray",Deep Deformable Registration: Enhancing Accuracy by Fully Convolutional Neural Net,2016-11-27 06:41:49+00:00,SupportedSources.ARXIV,,"Deformable registration is ubiquitous in medical image analysis. Many
deformable registration methods minimize sum of squared difference (SSD) as the
registration cost with respect to deformable model parameters. In this work, we
construct a tight upper bound of the SSD registration cost by using a fully
convolutional neural network (FCNN) in the registration pipeline. The upper
bound SSD (UB-SSD) enhances the original deformable model parameter space by
adding a heatmap output from FCNN. Next, we minimize this UB-SSD by adjusting
both the parameters of the FCNN and the parameters of the deformable model in
coordinate descent. Our coordinate descent framework is end-to-end and can work
with any deformable registration method that uses SSD. We demonstrate
experimentally that our method enhances the accuracy of deformable registration
algorithms significantly on two publicly available 3D brain MRI data sets.",26,"http://arxiv.org/pdf/1611.08796v1
http://arxiv.org/abs/1611.08796v1
http://arxiv.org/pdf/1611.08796v1"
"Fullarton, R.,Ghirmay, K.,Dom, W.,Crees, L.",PO-1752: Evaluation of the deformable image registration algorithm in Velocity image registration software,2020-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/s0167-8140(21)01770-9,,27,"https://api.elsevier.com/content/article/PII:S0167814021017709?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0167814021017709?httpAccept=text/plain
http://dx.doi.org/10.1016/s0167-8140(21)01770-9"
"Pongnumkul, S.,Sagawa, R.,Echigo, T.,Yagi, Y.",Deformable Registration for Generating Dissection Image of an Intestine from Annular Image Sequence,2005-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/11569541_28,,28,"http://link.springer.com/content/pdf/10.1007/11569541_28.pdf
http://dx.doi.org/10.1007/11569541_28"
"Liu, J.",Deformable Model-Based Image Registration,2007-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-0-387-68413-0_15,,29,"http://link.springer.com/content/pdf/10.1007/978-0-387-68413-0_15.pdf
http://dx.doi.org/10.1007/978-0-387-68413-0_15"
"Aznar, M.,Berthelsen, A.,Loft, A.,Petersen, P.,Specht, L.",473 poster DEFORMABLE IMAGE REGISTRATION OF FDG-PET-POSITIVE CONTOURS IN RADIOTHERAPY OF HODGKIN LYMPHOMA,2011-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/s0167-8140(11)70595-3,,30,"https://api.elsevier.com/content/article/PII:S0167814011705953?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0167814011705953?httpAccept=text/plain
http://dx.doi.org/10.1016/s0167-8140(11)70595-3"
"Nakajima, Y.,Kadoya, N.,Kanai, T.,Saito, M.,Kito, S.,Hashimoto, S.,Karasawa, K.,Jingu, K.",Evaluation of the effect of user-guided deformable image registration of thoracic images on registration accuracy among users,2020-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.meddos.2019.12.004,,31,"https://api.elsevier.com/content/article/PII:S095839471930130X?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S095839471930130X?httpAccept=text/plain
http://dx.doi.org/10.1016/j.meddos.2019.12.004"
"Zukauskaite, R.,Hansen, C.,Johansen, J.,Grau, C.,Overgaard, J.,Brink, C.",PO-110: Analysis of loco-regional failures after IMRT for HNSCC using deformable image registration,2017-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/s0167-8140(17)30244-x,,32,"https://api.elsevier.com/content/article/PII:S016781401730244X?httpAccept=text/plain
https://api.elsevier.com/content/article/PII:S016781401730244X?httpAccept=text/xml
http://dx.doi.org/10.1016/s0167-8140(17)30244-x"
"J. Dowling,L. O’Connor",Deformable image registration in radiation therapy,2020-10-26 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1002/jmrs.446,Deformable image registration is an increasingly important method to account for soft tissue deformation between image acquisitions. This editorial discusses the clinical need and current status of deformable image registration.,33,"https://www.semanticscholar.org/paper/17793803e7e5366cfaab22bf358a9c1e79794d97
https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/jmrs.446"
"Yao Su,Xin Dai,Lifang He,Xiangnan Kong",ABN: Anti-Blur Neural Networks for Multi-Stage Deformable Image Registration,2022-12-06 19:21:43+00:00,SupportedSources.ARXIV,10.1109/ICDM54844.2022.00057,"Deformable image registration, i.e., the task of aligning multiple images
into one coordinate system by non-linear transformation, serves as an essential
preprocessing step for neuroimaging data. Recent research on deformable image
registration is mainly focused on improving the registration accuracy using
multi-stage alignment methods, where the source image is repeatedly deformed in
stages by a same neural network until it is well-aligned with the target image.
Conventional methods for multi-stage registration can often blur the source
image as the pixel/voxel values are repeatedly interpolated from the image
generated by the previous stage. However, maintaining image quality such as
sharpness during image registration is crucial to medical data analysis. In
this paper, we study the problem of anti-blur deformable image registration and
propose a novel solution, called Anti-Blur Network (ABN), for multi-stage image
registration. Specifically, we use a pair of short-term registration and
long-term memory networks to learn the nonlinear deformations at each stage,
where the short-term registration network learns how to improve the
registration accuracy incrementally and the long-term memory network combines
all the previous deformations to allow an interpolation to perform on the raw
image directly and preserve image sharpness. Extensive experiments on both
natural and medical image datasets demonstrated that ABN can accurately
register images while preserving their sharpness. Our code and data can be
found at https://github.com/anonymous3214/ABN",34,"http://arxiv.org/pdf/2212.03277v1
http://dx.doi.org/10.1109/ICDM54844.2022.00057
http://arxiv.org/abs/2212.03277v1
http://arxiv.org/pdf/2212.03277v1"
"Park, P.,Koay, E.,Yang, J.,Suh, Y.,Das, P.,Crane, C.,Beddar, S.",EP-1901: Patient-specific deformable image registration quality assurance based on feature points,2016-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/s0167-8140(16)33152-8,,35,"https://api.elsevier.com/content/article/PII:S0167814016331528?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0167814016331528?httpAccept=text/plain
http://dx.doi.org/10.1016/s0167-8140(16)33152-8"
"Shah, K.",Improving Precision of Deformable Image Registration,None,SupportedSources.CROSSREF,10.17918/00001347,,36,http://dx.doi.org/10.17918/00001347
"Phatak, N.,Sun, Q.,Kim, S.,Parker, D.,Sanders, R.,Veress, A.,Weiss, J.",Noninvasive measurement of ligament strain using deformable image registration,2006-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/s0021-9290(06)84825-6,,37,"https://api.elsevier.com/content/article/PII:S0021929006848256?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0021929006848256?httpAccept=text/plain
http://dx.doi.org/10.1016/s0021-9290(06)84825-6"
"Weiss, J.,Veress, A.,Gullberg, G.,Phatak, N.,Sun, Q.,Parker, D.,Rabbitt, R.",Strain Measurement Using Deformable Image Registration,None,SupportedSources.CROSSREF,10.1007/3-540-31184-x_35,,38,"http://link.springer.com/content/pdf/10.1007/3-540-31184-X_35.pdf
http://dx.doi.org/10.1007/3-540-31184-x_35"
"Huang, Y.,Wu, H.,Wang, W.,Zhang, Y.",PO-1629: A quantitative evaluation of deformable image registration based on Halcyon MVCBCT images,2020-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/s0167-8140(21)01647-9,,39,"https://api.elsevier.com/content/article/PII:S0167814021016479?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0167814021016479?httpAccept=text/plain
http://dx.doi.org/10.1016/s0167-8140(21)01647-9"
"Sotiras, A.,Ou, Y.,Paragios, N.,Davatzikos, C.",Graph-based Deformable Image Registration,2015-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-0-387-09749-7_18,,40,"https://link.springer.com/content/pdf/10.1007/978-0-387-09749-7_18
http://dx.doi.org/10.1007/978-0-387-09749-7_18"
"Yang Lei,Yabo Fu,Joseph Harms,Tonghe Wang,Walter J. Curran,Tian Liu,Kristin Higgins,Xiaofeng Yang",4D-CT Deformable Image Registration Using an Unsupervised Deep Convolutional Neural Network,2019-10-17 00:00:00,SupportedSources.OPENALEX,10.1007/978-3-030-32486-5_4,,41,"https://openalex.org/W2979484108
https://doi.org/10.1007/978-3-030-32486-5_4"
"Sarudis, S.,Hauer, A.,Bibac, D.,Bäck, A.",EP-1888: Accuracy and limitations of deformable image registration with SmartAdapt® in the thorax region,2016-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/s0167-8140(16)33139-5,,42,"https://api.elsevier.com/content/article/PII:S0167814016331395?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0167814016331395?httpAccept=text/plain
http://dx.doi.org/10.1016/s0167-8140(16)33139-5"
"Bruno, A.,Gasperi, C.,Rampini, A.,Belli, G.",Validation of a deformable image registration algorithm for radiotherapy applications,2016-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.ejmp.2016.01.026,,43,"https://api.elsevier.com/content/article/PII:S1120179716000284?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S1120179716000284?httpAccept=text/plain
http://dx.doi.org/10.1016/j.ejmp.2016.01.026"
"Tang, L.,Hamarneh, G.,Abugharbieh, R.","Reliability-Driven, Spatially-Adaptive Regularization for Deformable Registration",2010-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-642-14366-3_16,,44,"http://link.springer.com/content/pdf/10.1007/978-3-642-14366-3_16.pdf
http://dx.doi.org/10.1007/978-3-642-14366-3_16"
"Callie, C.,Dinsdale, G.,Deshpande, S.,Jameson, M.",PO-1128 Clinical implementation of deformable image registration (DIR),2019-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/s0167-8140(19)31548-8,,45,"https://api.elsevier.com/content/article/PII:S0167814019315488?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0167814019315488?httpAccept=text/plain
http://dx.doi.org/10.1016/s0167-8140(19)31548-8"
"Sheng Lan,Zhenhua Guo",A Joint Super-Resolution and Deformable Registration Network for 3D Brain Images,2021-01-10 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1109/ICPR48806.2021.9412553,"In this paper, we propose a joint network for 3D brain images registration with super-resolution to reduce deformable image registration errors caused by low resolution. Basically, the task of deformable image registration is to find the displacement field between the reference image and the moving image. Many research works have been done for deformable image registration, under the assumption that the image resolution is high enough. However, due to the limited level of current acquisition instruments, the resolution of images is not high enough usually. As low resolution images might cause large registration errors, this paper presents a new approach that performs joint super-resolution and deformable image registration. Experiments with 3D brain images show that the joint network does help to reduce the registration errors significantly.",46,https://www.semanticscholar.org/paper/6944fc5b67eed16233e8c9dea92d8c3dcf10e7ab
"Abidi, A.,Singh, S.",Deformable Registration Techniques for Thoracic CT Images,2020-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-981-10-5837-0,,47,"http://link.springer.com/content/pdf/10.1007/978-981-10-5837-0.pdf
http://link.springer.com/content/pdf/10.1007/978-981-10-5837-0
http://dx.doi.org/10.1007/978-981-10-5837-0"
"Zhang, Y.,Peroni, M.,Weber, D.,Lomax, A.",[P238] Dosimetric evaluation of deformable image registration error using 4DCT-MRI datasets,2018-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.ejmp.2018.06.522,,48,"https://api.elsevier.com/content/article/PII:S1120179718310044?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S1120179718310044?httpAccept=text/plain
http://dx.doi.org/10.1016/j.ejmp.2018.06.522"
"K. Eppenhof,Maxime W. Lafarge,J. Pluim",Training deep convolutional neural networks for deformable image registration of pulmonary CT images,2018-06-28 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,,,49,https://www.semanticscholar.org/paper/f7ae1373e9ae21b258ca97e58bc069623b0a3c49
"De La Casa, M.,Zucca, D.,García, J.,Martí, J.,Fernández-Letón, P.",PO-1004: Assessment Of A Commercially Available Algorithm For Deformable Image Registration,2018-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/s0167-8140(18)31314-8,,50,"https://api.elsevier.com/content/article/PII:S0167814018313148?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0167814018313148?httpAccept=text/plain
http://dx.doi.org/10.1016/s0167-8140(18)31314-8"
"Stenzel, L.,Flynn, R.,Moore, M.",PO-1625: Deformable image registration (DIR) and radiobiological recalculation for retreat plan evaluation,2020-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/s0167-8140(21)01643-1,,51,"https://api.elsevier.com/content/article/PII:S0167814021016431?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S0167814021016431?httpAccept=text/plain
http://dx.doi.org/10.1016/s0167-8140(21)01643-1"
"Stenzel, L.,Flynn, R.,Moore, M.",Deformable image registration (DIR) and radiobiological recalculation for retreat plan evaluation,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.ejmp.2021.01.032,,52,"https://api.elsevier.com/content/article/PII:S112017972100034X?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S112017972100034X?httpAccept=text/plain
http://dx.doi.org/10.1016/j.ejmp.2021.01.032"
"Veress, A.,Phatak, N.,Weiss, J.",Deformable Image Registration with Hyperelastic Warping,None,SupportedSources.CROSSREF,10.1007/0-306-48608-3_12,,53,"http://link.springer.com/content/pdf/10.1007/0-306-48608-3_12.pdf
http://dx.doi.org/10.1007/0-306-48608-3_12"
"Han, R.,Jones, C.,Lee, J.,Wu, P.,Vagdargi, P.,Uneri, A.,Helm, P.,Luciano, M.,Anderson, W.,Siewerdsen, J.","Deformable MR-CT image registration using an unsupervised, dual-channel network for neurosurgical guidance",2022-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.media.2021.102292,,54,"https://api.elsevier.com/content/article/PII:S1361841521003376?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S1361841521003376?httpAccept=text/plain
http://dx.doi.org/10.1016/j.media.2021.102292"
"Yechong Huang,Tao Song,Jiahang Xu,Yinan Chen,Xiahai Zhuang",KLDivNet: An unsupervised neural network for multi-modality image registration,2020-02-05 00:00:00,SupportedSources.INTERNET_ARCHIVE,,"Multi-modality image registration is one of the most underlined processes in medical image analysis. Recently, convolutional neural networks (CNNs) have shown significant potential in deformable registration. However, the lack of voxel-wise ground truth challenges the training of CNNs for an accurate registration. In this work, we propose a cross-modality similarity metric, based on the KL-divergence of image variables, and implement an efficient estimation method using a CNN. This estimation network, referred to as KLDivNet, can be trained unsupervisedly. We then embed the KLDivNet into a registration network to achieve the unsupervised deformable registration for multi-modality images. We employed three datasets, i.e., AAL Brain, LiTS Liver and Hospital Liver, with both the intra- and inter-modality image registration tasks for validation. Results showed that our similarity metric was effective, and the proposed registration network delivered superior performance compared to the state-of-the-art methods.",55,https://web.archive.org/web/20200321143448/https://arxiv.org/pdf/1908.08767v2.pdf
"Huszar, I.,Pallebage-Gamarallage, M.,Bangerter-Christensen, S.,Brooks, H.,Fitzgibbon, S.,Foxley, S.,Hiemstra, M.,Howard, A.,Jbabdi, S.,Kor, D.,Leonte, A.,Mollink, J.,Smart, A.,Tendler, B.,Turner, M.,Ansorge, O.,Miller, K.,Jenkinson, M.",Tensor image registration library: Deformable registration of stand‐alone histology images to whole‐brain post‐mortem MRI data,2023-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/j.neuroimage.2022.119792,,56,"https://api.elsevier.com/content/article/PII:S1053811922009132?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:S1053811922009132?httpAccept=text/plain
http://dx.doi.org/10.1016/j.neuroimage.2022.119792"
"Phatak, N.,Sun, Q.,Kim, S.,Parker, D.,Kent Sanders, R.,Veress, A.,Ellis, B.,Weiss, J.",Noninvasive Determination of Ligament Strain with Deformable Image Registration,2007-03-30 00:00:00,SupportedSources.CROSSREF,10.1007/s10439-007-9287-9,,57,"http://link.springer.com/content/pdf/10.1007/s10439-007-9287-9.pdf
http://link.springer.com/article/10.1007/s10439-007-9287-9/fulltext.html
http://link.springer.com/content/pdf/10.1007/s10439-007-9287-9
http://dx.doi.org/10.1007/s10439-007-9287-9"
