authors,title,pub_date,source,doi,abstract,rank,url
"David, B.,Gaži, P.,Kiayias, A.,Russell, A.","Ouroboros Praos: An Adaptively-Secure, Semi-synchronous Proof-of-Stake Blockchain",2018-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-319-78375-8_3,,10,"https://link.springer.com/content/pdf/10.1007/978-3-319-78375-8_3
http://dx.doi.org/10.1007/978-3-319-78375-8_3"
"Drescher, D.",Reinventing the Blockchain,2017-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-4842-2604-9_23,,11,"https://link.springer.com/content/pdf/10.1007/978-1-4842-2604-9_23
http://dx.doi.org/10.1007/978-1-4842-2604-9_23"
,Collusion on blockchain,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.4337/9781800885530.00015,,12,http://dx.doi.org/10.4337/9781800885530.00015
"Herian, R.",The psycho-politics of blockchain,2018-09-21 00:00:00,SupportedSources.CROSSREF,10.4324/9780429489815-11,,13,http://dx.doi.org/10.4324/9780429489815-11
United Nations Conference on Trade and Development,Blockchain glossary,2021-11-16 00:00:00,SupportedSources.CROSSREF,10.18356/9789214030430c009,,14,http://dx.doi.org/10.18356/9789214030430c009
"Meinel, C.,Gayvoronskaya, T.",Was verbirgt sich hinter dem Begriff Blockchain?,2020-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-662-61916-2_2,,15,"http://link.springer.com/content/pdf/10.1007/978-3-662-61916-2_2
http://dx.doi.org/10.1007/978-3-662-61916-2_2"
"Kleinrock, L.,Ostrovsky, R.,Zikas, V.",Proof-of-Reputation Blockchain with Nakamoto Fallback,2020-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-030-65277-7_2,,16,"http://link.springer.com/content/pdf/10.1007/978-3-030-65277-7_2
http://dx.doi.org/10.1007/978-3-030-65277-7_2"
"Ming He,Haodi Wang,Yunchuan Sun,Rongfang Bie,Tian Lan,Qi Song,Xi Zeng,Matevz̆ Pustisĕk,Zhenyu Qiu",T2L: A traceable and trustable consortium blockchain for logistics,2022-07-01 00:00:00,SupportedSources.OPENALEX,10.1016/j.dcan.2022.06.015,,17,"https://openalex.org/W4284959768
https://doi.org/10.1016/j.dcan.2022.06.015
https://doi.org/10.1016/j.dcan.2022.06.015"
"de Caria, R.",Blockchain and sovereignty,2021-07-06 00:00:00,SupportedSources.CROSSREF,10.4337/9781839100796.00008,,18,"https://china.elgaronline.com/view/edcoll/9781839100789/9781839100789.00008.xml
https://china.elgaronline.com/view/edcoll/9781839100789/9781839100789.xml
http://dx.doi.org/10.4337/9781839100796.00008"
"van Rijmenam, M.,Ryan, P.",Blockchain and censorship,2018-09-03 00:00:00,SupportedSources.CROSSREF,10.4324/9780429457715-9,,19,http://dx.doi.org/10.4324/9780429457715-9
"Wu, B.,Wu, B.",Blockchain for Teens,2023-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-4842-8808-5,,20,"https://link.springer.com/content/pdf/10.1007/978-1-4842-8808-5.pdf
https://link.springer.com/content/pdf/10.1007/978-1-4842-8808-5
http://dx.doi.org/10.1007/978-1-4842-8808-5"
,Blockchain Marketplace Outlook,2020-01-21 00:00:00,SupportedSources.CROSSREF,10.1002/9781119557722.ch12,,21,"https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2F9781119557722.ch12
https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119557722.ch12
https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119557722.ch12
http://dx.doi.org/10.1002/9781119557722.ch12"
"Wolfgang Prinz,Thomas Rose,Thomas Osterland,Clemens Putschli",Blockchain,2019-01-01 00:00:00,SupportedSources.OPENALEX,10.1007/978-3-662-58134-6_18,,22,"https://openalex.org/W2945649306
https://doi.org/10.1007/978-3-662-58134-6_18
https://doi.org/10.1007/978-3-662-58134-6_18"
"Ragnedda, M.,Destefanis, G.",Blockchain,2019-07-09 00:00:00,SupportedSources.CROSSREF,10.4324/9780429029530-1,,23,http://dx.doi.org/10.4324/9780429029530-1
"Herian, R.",Blockchain,2018-09-21 00:00:00,SupportedSources.CROSSREF,10.4324/9780429489815-2,,24,http://dx.doi.org/10.4324/9780429489815-2
,Retail Blockchain Consortium,2019-07-29 00:00:00,SupportedSources.CROSSREF,10.1002/9781119578048.app1,,25,"https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119578048.app1
https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119578048.app1
http://dx.doi.org/10.1002/9781119578048.app1"
"Chowdhury, N.",Immutability of Blockchain,2019-08-16 00:00:00,SupportedSources.CROSSREF,10.1201/9780429325533-2,,26,http://dx.doi.org/10.1201/9780429325533-2
,Blockchain Governance,2018-01-01 00:00:00,SupportedSources.CROSSREF,10.7551/mitpress/11449.003.0012,,27,http://dx.doi.org/10.7551/mitpress/11449.003.0012
"Dhillon, V.,Metcalf, D.,Hooper, M.",Lean Blockchain,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-4842-6534-5_10,,28,"http://link.springer.com/content/pdf/10.1007/978-1-4842-6534-5_10
http://dx.doi.org/10.1007/978-1-4842-6534-5_10"
"Roth, M.,Eitelwein, M.",Funktionsweise Blockchain,2017-12-21 00:00:00,SupportedSources.CROSSREF,10.1007/s42354-018-0014-5,,29,"http://link.springer.com/content/pdf/10.1007/s42354-018-0014-5.pdf
http://link.springer.com/article/10.1007/s42354-018-0014-5/fulltext.html
http://link.springer.com/content/pdf/10.1007/s42354-018-0014-5.pdf
http://dx.doi.org/10.1007/s42354-018-0014-5"
"Mika, B.,Goudz, A.",Konzept für den P2P-Stromhandel mittels Blockchain,2019-11-27 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-662-60568-4_7,,30,"http://link.springer.com/content/pdf/10.1007/978-3-662-60568-4_7
http://dx.doi.org/10.1007/978-3-662-60568-4_7"
"Oskar Josef Gstrein,Dimitry Kochenov",Blockchain and citizenship: Uneasy bedfellows,2021-07-06 00:00:00,SupportedSources.OPENALEX,10.4337/9781839100796.00009,,31,"https://openalex.org/W3183952475
https://doi.org/10.4337/9781839100796.00009"
"Van Hijfte, S.",Blockchain and Cryptocurrencies,2020-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-4842-6137-8_5,,32,"https://link.springer.com/content/pdf/10.1007/978-1-4842-6137-8_5
http://dx.doi.org/10.1007/978-1-4842-6137-8_5"
"Rajmohan, R.,Ananth Kumar, T.,Pavithra, M.,Sandhya, S.",Blockchain,2020-11-09 00:00:00,SupportedSources.CROSSREF,10.1201/9781003004998-11,,33,http://dx.doi.org/10.1201/9781003004998-11
,Blockchain and monopolization,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.4337/9781800885530.00018,,34,http://dx.doi.org/10.4337/9781800885530.00018
"Polinpapilinho F. Katina,Charles B. Keating,Joseph A. Sisti,Adrian V. Gheorghe",Blockchain governance,2019-01-01 00:00:00,SupportedSources.OPENALEX,10.1504/ijcis.2019.098835,,35,"https://openalex.org/W4244373285
https://doi.org/10.1504/ijcis.2019.098835"
,What are blockchain and cryptocurrency?,2019-01-01 00:00:00,SupportedSources.CROSSREF,10.5040/9781526508409.chapter-002,,36,http://dx.doi.org/10.5040/9781526508409.chapter-002
"Gopalan, R.",Blockchain and Cybersecurity,2021-09-30 00:00:00,SupportedSources.CROSSREF,10.1201/9781003175872-9,,37,http://dx.doi.org/10.1201/9781003175872-9
"Kumar, R.",Blockchain in EHR,2021-02-17 00:00:00,SupportedSources.CROSSREF,10.1201/9781003133391-13,,38,http://dx.doi.org/10.1201/9781003133391-13
"Ahamed, N.",Blockchain,2020-09-18 00:00:00,SupportedSources.CROSSREF,10.1201/9781003032588-5,,39,http://dx.doi.org/10.1201/9781003032588-5
"Million, C.",3 Die Blockchain – ein rechtsfreier Raum?,2019-01-01 00:00:00,SupportedSources.CROSSREF,10.34157/9783648123478-99,,40,http://dx.doi.org/10.34157/9783648123478-99
,Cryptocurrency and Blockchain,2021-05-19 00:00:00,SupportedSources.CROSSREF,10.1002/9781119682127.ch8,,41,"https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119682127.ch8
https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119682127.ch8
http://dx.doi.org/10.1002/9781119682127.ch8"
"Kumar, M.,Dubey, H.,Kumar, K.",Blockchain in Administration,2021-11-05 00:00:00,SupportedSources.CROSSREF,10.1201/9781003107507-4,,42,http://dx.doi.org/10.1201/9781003107507-4
"Gray, G.",Why Blockchain?,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-030-85716-5_1,,43,"https://link.springer.com/content/pdf/10.1007/978-3-030-85716-5_1
http://dx.doi.org/10.1007/978-3-030-85716-5_1"
"Adam Hayes,Paolo Tasca",Blockchain and Crypto-currencies,2016-03-18 00:00:00,SupportedSources.OPENALEX,10.1002/9781119218906.ch57,,44,"https://openalex.org/W2476195289
https://doi.org/10.1002/9781119218906.ch57
https://mdpi-res.com/bookfiles/book/3303/Blockchain_and_Cryptocurrencies.pdf"
"Docherty, M.,British Parliament",A Blockchain Roadmap,2021-10-20 00:00:00,SupportedSources.CROSSREF,10.47330/cbc.2021.ovmc1650,,45,http://dx.doi.org/10.47330/cbc.2021.ovmc1650
"van Rijmenam, M.,Ryan, P.",What is the Blockchain?,2018-09-03 00:00:00,SupportedSources.CROSSREF,10.4324/9780429457715-2,,46,http://dx.doi.org/10.4324/9780429457715-2
"Sruti, C.,Umamaheswari, S.",Blockchain,2021-10-06 00:00:00,SupportedSources.CROSSREF,10.1201/9781003139737-16,,47,http://dx.doi.org/10.1201/9781003139737-16
"Suganthi, S.,Beena, T.,Sumathi, D.,Poongodi, T.",Blockchain,2021-02-17 00:00:00,SupportedSources.CROSSREF,10.1201/9780429352898-2,,48,http://dx.doi.org/10.1201/9780429352898-2
"Swaminarayan, P.,Mehta, A.,Parsania, N.,Solanki, K.",Blockchain,2021-10-13 00:00:00,SupportedSources.CROSSREF,10.1201/9781003129486-3,,49,http://dx.doi.org/10.1201/9781003129486-3
,Blockchain and Darwin,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.4337/9781800885530.00009,,50,http://dx.doi.org/10.4337/9781800885530.00009
"Glaser, S.",4.01 Blockchain,2020-04-25 00:00:00,SupportedSources.CROSSREF,10.26226/morressier.5edf654debbedaa1b0a6e867,,51,http://dx.doi.org/10.26226/morressier.5edf654debbedaa1b0a6e867
"Upadhyay, N.",Blockchain,2019-11-05 00:00:00,SupportedSources.CROSSREF,10.1108/978-1-83867-299-720191003,,52,"https://www.emerald.com/insight/content/doi/10.1108/978-1-83867-299-720191003/full/xml
https://www.emerald.com/insight/content/doi/10.1108/978-1-83867-299-720191003/full/html
http://dx.doi.org/10.1108/978-1-83867-299-720191003"
"Greenwood, D.",BIM and Blockchain Keynote,2022-10-30 00:00:00,SupportedSources.CROSSREF,10.47330/cbc.2022.nzwp2618,,53,http://dx.doi.org/10.47330/cbc.2022.nzwp2618
"Wittenberg, S.",6 Blockchain Use-Cases,2020-01-01 00:00:00,SupportedSources.CROSSREF,10.34156/9783791046082-189,,54,http://dx.doi.org/10.34156/9783791046082-189
"Rosenberger, P.",Die Blockchain kann die Welt verändern,2018-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-662-56088-4_8,,55,"http://link.springer.com/content/pdf/10.1007/978-3-662-56088-4_8
http://dx.doi.org/10.1007/978-3-662-56088-4_8"
"Murtazashvili, I.,Murtazashvili, J.,Weiss, M.,Madison, M.",Blockchain Networks as Knowledge Commons,2022-01-01 00:00:00,SupportedSources.CROSSREF,10.5334/ijc.1146,,56,"https://doi.org/10.5334/ijc.1146
http://dx.doi.org/10.5334/ijc.1146"
"Setiya, R.,Pandey, S.,Singh, A.,Sharma, D.",Citizen e-governance using blockchain,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/b978-0-12-824446-3.00010-7,,57,"https://api.elsevier.com/content/article/PII:B9780128244463000107?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:B9780128244463000107?httpAccept=text/plain
http://dx.doi.org/10.1016/b978-0-12-824446-3.00010-7"
,Collusion using blockchain,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.4337/9781800885530.00016,,58,http://dx.doi.org/10.4337/9781800885530.00016
"Haibin Zheng,Qianhong Wu,Jan Xie,Zhenyu Guan,Bo Qin,Zhiqiang Gu",An organization-friendly blockchain system,2020-01-01 00:00:00,SupportedSources.OPENALEX,10.1016/j.cose.2019.101598,,59,"https://openalex.org/W2969591183
https://doi.org/10.1016/j.cose.2019.101598"
"Yadav, J.,Jangirala, S.,Verma, D.,Srivastava, S.,Chaudhry, S.",Blockchain for Fool-Proof E-Voting Systems,2022-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-981-16-5655-2_44,,60,"https://link.springer.com/content/pdf/10.1007/978-981-16-5655-2_44
http://dx.doi.org/10.1007/978-981-16-5655-2_44"
"Mohameden Dieye,Pierre Valiorgue,Jean-Patrick Gelas,El-Hacen Diallo,Parisa Ghodous,Frédérique Biennier,Éric Peyrol",A Self-Sovereign Identity based on Zero-Knowledge Proof and blockchain,2023-01-01 00:00:00,SupportedSources.OPENALEX,10.1109/access.2023.3268768,,61,"https://openalex.org/W4366504362
https://doi.org/10.1109/access.2023.3268768"
"van Rijmenam, M.,Ryan, P.",Blockchain and Wicked Problems,2018-09-03 00:00:00,SupportedSources.CROSSREF,10.4324/9780429457715-1,,62,http://dx.doi.org/10.4324/9780429457715-1
"Singhal, B.,Dhameja, G.,Panda, P.",How Blockchain Works,2018-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-4842-3444-0_2,,63,"http://link.springer.com/content/pdf/10.1007/978-1-4842-3444-0_2
http://dx.doi.org/10.1007/978-1-4842-3444-0_2"
"White, M.",How to use blockchain,2022-10-30 00:00:00,SupportedSources.CROSSREF,10.47330/cbc.2022.ofxs7060,,64,http://dx.doi.org/10.47330/cbc.2022.ofxs7060
"Chowdhury, N.",Applications of Blockchain,2019-08-16 00:00:00,SupportedSources.CROSSREF,10.1201/9780429325533-11,,65,http://dx.doi.org/10.1201/9780429325533-11
,Blockchain Applications,2021-05-19 00:00:00,SupportedSources.CROSSREF,10.1002/9781119682127.ch10,,66,"https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119682127.ch10
https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119682127.ch10
http://dx.doi.org/10.1002/9781119682127.ch10"
"Ahmad Firdaus,Mohd Abbas Abdul Razak,Ali Feizollah,Ibrahim Abaker Targio Hashem,Mohamad Hazim,Nor Badrul Anuar",The rise of “blockchain”: bibliometric analysis of blockchain study,2019-07-05 00:00:00,SupportedSources.OPENALEX,10.1007/s11192-019-03170-4,,67,"https://openalex.org/W2955437544
https://doi.org/10.1007/s11192-019-03170-4"
,Blockchain entrepreneurs’ survey: Blockchain architecture,2021-02-03 00:00:00,SupportedSources.CROSSREF,10.1787/774c9163-en,,68,http://dx.doi.org/10.1787/774c9163-en
"Mukherjee, P.,Pradhan, C.",Blockchain 1.0 to Blockchain 4.0—The Evolutionary Transformation of Blockchain Technology,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-030-69395-4_3,,69,"https://link.springer.com/content/pdf/10.1007/978-3-030-69395-4_3
http://dx.doi.org/10.1007/978-3-030-69395-4_3"
"Dhillon, V.,Metcalf, D.,Hooper, M.",Blockchain Simulation,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-1-4842-6534-5_18,,70,"http://link.springer.com/content/pdf/10.1007/978-1-4842-6534-5_18
http://dx.doi.org/10.1007/978-1-4842-6534-5_18"
"Indrakumari, R.,Singh, K.,Kumar Srivastava, R.,Ilavendhan, A.",Blockchain Performance,2021-05-01 00:00:00,SupportedSources.CROSSREF,10.1201/9781003097990-3,,71,http://dx.doi.org/10.1201/9781003097990-3
"Yue Liu,Qinghua Lu,Guangsheng Yu,Hye-Young Paik,Harsha Perera,Liming Zhu",A Pattern Language for Blockchain Governance,2022-03-01 07:08:12+00:00,SupportedSources.ARXIV,,"Blockchain technology has been used to build next-generation applications
taking advantage of its decentralised nature. Nevertheless, there are some
serious concerns about the trustworthiness of blockchain due to the
vulnerabilities in on-chain algorithmic mechanisms, and tedious disputes and
debates in off-chain communities. Accordingly, blockchain governance has
received great attention for improving the trustworthiness of all decisions
that direct a blockchain platform. However, there is a lack of systematic
knowledge to guide practitioners to perform blockchain governance. We have
performed a systematic literature review to understand the state-of-the-art of
blockchain governance. We identify the lifecycle stages of a blockchain
platform, and present 14 architectural patterns for blockchain governance in
this study. This pattern language can provide guidance for the effective use of
patterns for blockchain governance in practice, and support the architecture
design of governance-driven blockchain systems.",72,"http://arxiv.org/pdf/2203.00268v3
http://arxiv.org/abs/2203.00268v3
http://arxiv.org/pdf/2203.00268v3"
,Types of Blockchain,2019-07-29 00:00:00,SupportedSources.CROSSREF,10.1002/9781119578048.ch2,,73,"https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119578048.ch2
https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119578048.ch2
http://dx.doi.org/10.1002/9781119578048.ch2"
,Blockchain Powering the New Marketplace Model,2019-07-29 00:00:00,SupportedSources.CROSSREF,10.1002/9781119578048.ch5,,74,"https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119578048.ch5
https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119578048.ch5
http://dx.doi.org/10.1002/9781119578048.ch5"
"Labazova, Olga",Blockchain Application in Information Systems Research,2020-12-22 00:00:00,SupportedSources.CORE,,"Blockchain is a radical innovation with a core value proposition of shifting trust from institutions towards algorithms. Still, the potential of Blockchains remains vague due to the knowledge gap between computer science and socio-economic activities. Ninety percent of current Blockchain projects did not move from ideas to production-ready prototypes. Researchers and practitioners are searching for the meaningful leveraging of Blockchains for value creation. 

This dissertation aims to bridge the gap between technical and managerial knowledge of Blockchain that allows successful Blockchain system design and implementation. Therefore, the objective of the project is to identify the scope of Blockchain applications and introduce guidelines to make purposeful decisions of Blockchain implementations. 

The dissertation project covers four research questions. First, I consolidated knowledge of Blockchain technical configurations through the development of a taxonomy. Second, I considered the design patterns of smart contracts that represent the application logic of Blockchain systems. Third, I offered guidance for transforming initial conceptions of Blockchain ideas into working system prototypes by introducing a Blockchain configuration process model. Fourth, I investigated the common factors of Blockchain decisions to evaluate Blockchain implementations in the form of the framework.

I employed a Design Science Research approach to developing four artefacts. The first three artefacts consider technical, application, and organizational aspects of Blockchain. The synergy reflects in the fourth, combinational artefact, which employs the high-level factors of Blockchain decisions. During the project, I have investigated the scientific and business studies, run Blockchain-based applications, conduct interviews, and evaluate the findings on Blockchain projects.

The dissertation project contributes to research by bridging knowledge gaps between computer science and socio-economic research on a Blockchain that provides a fruitful ground for future conceptual and empirical studies. For practitioners, the developed artefacts are useful to identify and guide Blockchain projects that facilitate purposeful Blockchain adoption",75,https://core.ac.uk/download/395100247.pdf
"Chatzigiannis, P.,Chalkias, K.",Proof of Assets in the Diem Blockchain,2021-01-01 00:00:00,SupportedSources.CROSSREF,10.1007/978-3-030-81645-2_3,,76,"https://link.springer.com/content/pdf/10.1007/978-3-030-81645-2_3
http://dx.doi.org/10.1007/978-3-030-81645-2_3"
"Tatsuo Mitani,Akira Otsuka",Traceability in Permissioned Blockchain,2020-01-27 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1109/ACCESS.2020.2969454,"In this paper, we have achieved privacy protection and high transparency in a permissioned blockchain. There is a sidechain that connects the permissionless blockchain and the permissioned blockchain. The behavior in the permissioned blockchain is almost a black box from the perspective of the permissionless blockchain. While this fact is useful for privacy protection, there is room for improvement in terms of transparency. To improve the transparency of the permissioned blockchain under privacy protection, we consider traceability in the permissioned blockchain consisting of the following three properties: trade privacy (who trades with whom and at what asset amount), preservation (the total amount inside the permissioned blockchain, including deposits and withdrawals to the permissionless blockchain, is immutable), and noninvolvement (some members in the permissioned blockchain are not involved in some trades, and it is possible to prove that specified members performed the transaction). To the best of our knowledge, we are the first to achieve both preservation and noninvolvement while protecting the privacy of transactions. Our approach is as follows. We model traceability based on the hidden Markov model. Because the proof of traceability requires the calculation of more than quadratic degrees, we encrypt this model by homomorphic encryption. The number of participants in the permissioned blockchain corresponds to the number of additions in the model. Then, we can construct the encrypted model by employing somewhat homomorphic encryption. The establishment of the original model is verifiable by applying the noninteractive zero-knowledge proof of the knowledge that the plaintext is equal to zero. This is an adaptation of Benhamouda et al. (Asiacrypt 2014).",77,"https://www.semanticscholar.org/paper/b23000ee5c698b608d5f4e189e987d5034d57e8a
https://ieeexplore.ieee.org/ielx7/6287639/8948470/08970301.pdf"
"Fusco, F.,Lunesu, M.,Pani, F.,Pinna, A.","Crypto-voting, a Blockchain based e-Voting System",2018-01-01 00:00:00,SupportedSources.CROSSREF,10.5220/0006962102230227,,78,http://dx.doi.org/10.5220/0006962102230227
"Ashurst, S.,Tempesta, S.,Kampakis, S.",Blockchain Applied,2021-07-14 00:00:00,SupportedSources.CROSSREF,10.4324/9781003132592,,79,http://dx.doi.org/10.4324/9781003132592
"Krishnamohan, T.",Proof of identity - a blockchain consensus algorithm to create a dynamically permissioned blockchain,2022-01-01 00:00:00,SupportedSources.CROSSREF,10.1504/ijbc.2022.128888,,80,"http://www.inderscienceonline.com/doi/full/10.1504/IJBC.2022.128888
http://dx.doi.org/10.1504/ijbc.2022.128888"
"Sewpersadh, Natisha",Knowledge-mapping of blockchain technology applications for a banking institution,2019-01-01 00:00:00,SupportedSources.CORE,,"Abstract : Blockchain technology is a relatively new technology which provides many opportunities for knowledge-mapping. Blockchain technology is best described as a decentralised ledger system that stores information about transactions and uses digital currencies such as Bitcoin. The best possible utilisation of a new technology usually depends on how quickly people can develop and apply new knowledge of the technology. Knowledge is a key component to leverage the most useful features of any new technology. Moreover, it is crucial to know how to avoid the pitfalls of a new technology in order to develop solutions. This study’s unit of analysis is knowledge of blockchain technology, that is, the knowledge possessed by people operating in the banking industry. The banking industry is sternly regulated in all jurisdictions and employee know-how is a valuable resource. The recent wide dissemination of blockchain technology, the popularity of cryptocurrencies, and the Initial Coin Offering have contributed to the fact that financial institutions’ management underline the vast potential of blockchain technology in the financial industry. For example, large banks are conducting tests of decentralised asset technology and implementing decentralised ledger systems in business processes. Banks are investing in projects and start-ups that are developing blockchain-based solutions. Therefore, bank employees with know-how and prior experience with blockchain are essential to create blockchain solutions. The objective of this study is to map the existing know-how and identify knowledge gaps of blockchain technology know-how and its possible application in a South African Banking Institution (SABI). This is done through an analysis of knowledge of how the utilisation of blockchain technology changes the existing operations models of financial institutions. The research methodology consists of an inductive knowledge-mapping strategy and mixed-method approach. The quantitative data collection method involved gathering data via an online questionnaire sent to a purposive sample, namely, SABI’s clients, investors, experts, and individuals with the common denominator: Blockchain technology knowledge interest who had attended the Blockchain Africa Conference. The qualitative data collection method was an interview with individuals who had a specific technical knowledge of blockchain technology, with the common denominator: SABI blockchain knowledge group. iv The data analysis was sequential; the quantitative data analysis was followed by qualitative data analysis. The findings identify categories of knowledge that are needed to inform and build new blockchain technology-based operations models. Knowledge gaps were identified in the SABI. Based on the findings, the study conceptualises a knowledge map and develops a theory, namely: If the blockchain knowledge maps of financial institutions integrate knowledge across their Core Banking Application pillars, then the financial services industry will create an Internet of Value-Exchange advantage for everyone on the network. Further study is required in order to test this theory. A key recommendation is to perform knowledge-mapping of the Core Banking Application pillars as the next step of SABI’s knowledge maturity of blockchain technology. In conclusion, knowledge maturity of blockchain technology is essential to create an Internet of Value-Exchange advantage for everyone within the network. The mapping of knowledge provides a measurement of knowledge maturity. Blockchain technology provides many opportunities for knowledge-mapping.M.Phil. (Information Management",81,https://core.ac.uk/download/245881150.pdf
"Knight, E.",Blockchain Jenga: The Challenges of Blockchain Discovery and Admissibility Under the Federal Rules,2019-01-01 00:00:00,SupportedSources.CROSSREF,10.2139/ssrn.3409217,,82,http://dx.doi.org/10.2139/ssrn.3409217
