authors,title,pub_date,source,doi,abstract,rank,url
"Shrey Jain,Leon Erichsen,Glen Weyl",A Plural Decentralized Identity Frontier: Abstraction v. Composability Tradeoffs in Web3,2022-08-24 11:22:47+00:00,SupportedSources.ARXIV,,"In this article, we explore the tension between abstraction and composability
in web3 today, specifically within identity solutions, and argue that the
current standard DID v1.0 is sufficiently under specified, allowing for many
methods and instantiations, including blockchain based certificates. We view
experiments today in web3 identity as additive and complementary, and argue
that often cited differences are of degree and more in form, less in substance.
By way of illustration, we compare decentralized naming services and blockchain
based identity certificates such as soulbound tokens (SBTs) to decentralized
identifiers (DIDs) and verifiable credentials (VCs). Both paradigms, to the
extent they can be meaningfully differentiated, share similar potential as well
as challenges. Specifically, we refer to fears about non consensual
verification (scarlet letters) and show DID method iterations are not immune by
issuing an innocuous public scarlet letter to a DIDs associated public address
for anyone to see. Moreover, we argue that because SBTs are unspecified, one
could characterize SBTs as an iteration, or extension, of VCs that additionally
aspire to achieve composability with web3 smart contracts for correct execution
of code, privacy, coercion resistance, and censorship resistance. We offer
research paths for how VCs can also achieve these properties. We do not comment
on cost, scalability, transferability, or common knowledge as they have been
previously reviewed.",10,"http://arxiv.org/pdf/2208.11443v1
http://arxiv.org/abs/2208.11443v1
http://arxiv.org/pdf/2208.11443v1"
"Luca Serena,Stefano Ferretti,Gabriele D'Angelo",DiLeNA: Distributed Ledger Network Analyzer,2020-07-29 07:41:26+00:00,SupportedSources.ARXIV,,"This paper describes the Distributed Ledger Network Analyzer (DiLeNA), a new
software tool for the analysis of the transactions network recorded in
Distributed Ledger Technologies (DLTs). The set of transactions in a DLT forms
a complex network. Studying its characteristics and peculiarities is of
paramount importance, in order to understand how users interact in the
distributed ledger system. The tool design and implementation is introduced and
some results are provided. In particular, the Bitcoin and Ethereum blockchains,
i.e. the most famous and used DLTs at the time of writing, have been analyzed
and compared.",11,"http://arxiv.org/pdf/2007.14644v1
http://arxiv.org/abs/2007.14644v1
http://arxiv.org/pdf/2007.14644v1"
"Kanth, Vikram K.",FRAMEWORK FOR ANONYMIZED COVERT COMMUNICATIONS: A BLOCKCHAIN-BASED PROOF-OF-CONCEPT,2022-09-01 00:00:00,SupportedSources.CORE,,"In this dissertation, we present an information hiding approach incorporating anonymity that builds on existing classical steganographic models. Current security definitions are not sufficient to analyze the proposed information hiding approach as steganography offers data privacy by hiding the existence of data, a property that is distinct from confidentiality (data existence is known but access is restricted) and authenticity (data existence is known but manipulation is restricted). Combinations of the latter two properties are common in analyses, such as Authenticated Encryption with Associated Data (AEAD), yet there is a lack of research on combinations with steganography. This dissertation also introduces the security definition of Authenticated Stegotext with Associated Data (ASAD), which captures steganographic properties even when there is contextual information provided alongside the hidden data. We develop a hierarchical framework of ASAD variants, corresponding to different channel demands. We present a real-world steganographic embedding scheme, Authenticated SteGotex with Associated tRansaction Data (ASGARD), that leverages a blockchain-based application as a medium for sending hidden data. We analyze ASGARD in our framework  and show that it meets Level-4 ASAD security. Finally,  we implement ASGARD on the Ethereum platform as a proof-of-concept and analyze some of the ways an adversary might detect our embedding activity by analyzing historical Ethereum data.Lieutenant, United States NavyApproved for public release. Distribution is unlimited",12,https://core.ac.uk/download/543795387.pdf
"Ziqing Yang,Zeyang Sha,Michael Backes,Yang Zhang",From Visual Prompt Learning to Zero-Shot Transfer: Mapping Is All You Need,2023-03-09 13:59:49+00:00,SupportedSources.ARXIV,,"Visual prompt learning, as a newly emerged technique, leverages the knowledge
learned by a large-scale pre-trained model and adapts it to downstream tasks
through the usage of prompts. While previous research has focused on designing
effective prompts, in this work, we argue that compared to prompt design, a
good mapping strategy matters more. In this sense, we propose SeMap, a more
effective mapping using the semantic alignment between the pre-trained model's
knowledge and the downstream task. Our experimental results show that SeMap can
largely boost the performance of visual prompt learning. Moreover, our
experiments show that SeMap is capable of achieving competitive zero-shot
transfer, indicating that it can perform the downstream task without any
fine-tuning on the corresponding dataset. This demonstrates the potential of
our proposed method to be used in a broader range of applications where the
zero-shot transfer is desired. Results suggest that our proposed SeMap could
lead to significant advancements in both visual prompt learning and zero-shot
transfer. We hope with SeMap, we can help the community move forward to more
efficient and lightweight utilization of large vision models.",13,"http://arxiv.org/pdf/2303.05266v1
http://arxiv.org/abs/2303.05266v1
http://arxiv.org/pdf/2303.05266v1"
"Roberto Alicandro,Lucia De Luca,Adriana Garroni,Marcello Ponsiglione",Minimising movements for the motion of discrete screw dislocations along glide directions,2017-03-13 16:58:19+00:00,SupportedSources.ARXIV,,"In [3] a simple discrete scheme for the motion of screw dislocations toward
low energy configurations has been proposed. There, a formal limit of such a
scheme, as the lattice spacing and the time step tend to zero, has been
described. The limiting dynamics agrees with the maximal dissipation criterion
introduced in [8] and predicts motion along the glide directions of the
crystal. In this paper, we provide rigorous proofs of the results in [3], and
in particular of the passage from the discrete to the continuous dynamics. The
proofs are based on $\Gamma$-convergence techniques.",14,"http://arxiv.org/pdf/1703.04485v1
http://arxiv.org/abs/1703.04485v1
http://arxiv.org/pdf/1703.04485v1"
G. Mikhalkin,Adjunction inequality for real algebraic curves,1996-08-28 00:00:00+00:00,SupportedSources.ARXIV,,"The zero set of a real polynomial in two variable is a curve in $\mathbb
R^2$. For a generic choice of its coefficients this is a non-singular curve, a
collection of circles and lines properly embedded in $\mathbb R^2$. What
topological arrangements of these circles and lines appear for the polynomials
of a given degree? This question arised in the 19th century in the works of
Harnack and Hilbert and was included by Hilbert into his 16th problem. Several
partial results were obtained since then. However the complete answer is known
only for polynomials of degree 5 or less. The paper presents a new partial
result toward the solution of the 16th Hilbert problem.
  The proof makes use of the proof by Kronheimer and Mrowka of the Thom
conjecture in $\mathbb C P^2$.",15,"http://arxiv.org/pdf/math/9608209v1
http://arxiv.org/abs/math/9608209v1
http://arxiv.org/pdf/math/9608209v1"
"Gupta, N.",A Deep Dive Into Security and Privacy Issues of Blockchain Technologies,2020-01-01 00:00:00,SupportedSources.CROSSREF,10.1016/b978-0-12-819816-2.00004-6,,16,"https://api.elsevier.com/content/article/PII:B9780128198162000046?httpAccept=text/xml
https://api.elsevier.com/content/article/PII:B9780128198162000046?httpAccept=text/plain
http://dx.doi.org/10.1016/b978-0-12-819816-2.00004-6"
"Marten Sigwart,Philipp Frauenthaler,Christof Spanring,Michael Sober,Stefan Schulte",Decentralized Cross-Blockchain Asset Transfers,2021-10-10 00:00:00,SupportedSources.INTERNET_ARCHIVE,,"Today, several solutions for cross-blockchain asset transfers exist. However, these solutions are either tailored to specific assets or neglect finality guarantees that prevent assets from getting lost in transit. In this paper, we present a cross-blockchain asset transfer protocol that supports arbitrary assets and adheres to finality requirements. The ability to freely transfer assets between blockchains may increase transaction throughput and provide developers with more flexibility by allowing them to design digital assets that leverage the capacities and capabilities of multiple blockchains.",17,https://web.archive.org/web/20211013211139/https://arxiv.org/pdf/2004.10488v2.pdf
"Sishan Long,Soumya Basu,Emin Gün Sirer",Measuring Miner Decentralization in Proof-of-Work Blockchains,2022-03-30 04:58:50+00:00,SupportedSources.ARXIV,,"Proof of work cryptocurrencies began with the promise of a more egalitarian
future with a decentralized monetary system with no powerful entities in
charge. While this vision is far from realized, these cryptocurrencies are
still touted to be much more decentralized than traditional centralized
systems. While it is well understood that cryptocurrencies are centralized, it
is still unclear what the underlying causes are. This work aims to address this
gap and examines some of the forces behind mining centralization.
  The internals of cryptocurrency mining is very opaque and difficult to study
since it traditionally requires forming relationships with miners, who are
typically reticent to share internal information about their competitive
advantages. This work takes a different approach by combining large-scale
statistical techniques with publicly available blockchain data in order to
answer previously intractable questions. The crux of our analysis technique is
based on the simple observation that some miners can utilize their hashpower
more efficiently due to their position in the network. By teasing out that
effect, we de-bias the mining power distribution to get a more accurate
estimate. Using that de-biased mining power distribution, we can answer
questions about the network position of miners in each cryptocurrency network.
Finally, during the course of this study, we observed some unusual mining
behaviors which we highlight.",18,"http://arxiv.org/pdf/2203.16058v1
http://arxiv.org/abs/2203.16058v1
http://arxiv.org/pdf/2203.16058v1"
"Liucheng Shi,Zhaozhong Guo",Baguena: A Practical Proof of Stake Protocol with a Robust Delegation Mechanism,2020-09-01 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.1049/cje.2020.08.004,"Proof of stake (PoS), aiming at replacing Proof of work (PoW) in blockchain consensus, has drawn great attention from academia and industry. We present ""Baguena"", a novel PoS protocol for public blockchain with high practicality and security. It uses a special designed algorithm with properties of uniqueness and anonymity for leader selection, and uses the longest chain rule for chain selection. Besides, entropy is introduced to prevent manipulation of leader selection process by simulating a random beacon based on Publicly verifiable secret sharing (PVSS) and threshold signature with only a linear number of exponentiations. We analyze the protocol's security by a threat model and design a robust delegation mechanism based on triple Elliptic curve digital signature algorithm (ECDSA) proxy signature. We implement Baguena and evaluate its performance on 100 Amazon EC2 virtual machines simulating 50k users, which shows that Baguena confirms transactions in 2 minutes, achieves 2.16× of Algorand's throughput and 6.95× of Ouroboros' throughput.",19,https://web.archive.org/web/20220526092656/https://ietresearch.onlinelibrary.wiley.com/doi/pdfdirect/10.1049/cje.2020.08.004
"Antonio M. Larriba,D. López",A Solidity implementation of TAVS,2023-03-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.3389/fbloc.2023.1105119,"We present a Solidity smart contract implementation of the TAVS e-voting protocol. The Two Authorities Electronic Voting Scheme (TAVS) is a voting scheme that achieves universal verifiability with a reduced time-complexity both for the elector and the voting system. TAVS security derives from the RSA cryptosystem it employs, and the assumption of two entities that do not share information. We present a Solidity implementation which replaces one of these entities with an immutable smart contract in Ethereum based networks. By doing so, our implementation extends the security properties of TAVS and achieves a higher degree of resilience, verifiability, and availability. We open source the code of the implementation.",20,"https://www.semanticscholar.org/paper/151bdc2cc96b51b4d34897c50ac89b5cdd63b138
https://www.frontiersin.org/articles/10.3389/fbloc.2023.1105119/pdf"
"Hang Xiong,Tobias Dalhaus,Puqing Wang,Jiajin Huang",Blockchain Technology for Agriculture: Applications and Rationale,2020-02-21 00:00:00,SupportedSources.INTERNET_ARCHIVE,10.3389/fbloc.2020.00007,"The blockchain is a ledger of accounts and transactions that are written and stored by all participants. It promises a reliable source of truth about the state of farms, inventories and contracts in agriculture, where the collection of such information is often incredibly costly. The blockchain technology can track the provenance of food and thus helps create trustworthy food supply chains and build trust between producers and consumers. As a trusted way of storing data, it facilitates the use of data-driven technologies to make farming smarter. In addition, jointly used with smart contracts, it allows timely payments between stakeholders that can be triggered by data changes appearing in the blockchain This article examines the applications of blockchain technology in food supply chains, agricultural insurance, smart farming, transactions of agricultural products for both theoretical and practical perspectives. We also discuss the challenges of recording transactions made by smallholder farmers and creating the ecosystem for utilizing the blockchain technology in the food and agriculture sector.",21,https://web.archive.org/web/20200505211416/https://www.research-collection.ethz.ch/bitstream/handle/20.500.11850/401701/fbloc-03-00007(2).pdf;jsessionid=B9B9518A7E31565D8ABA45EB123E1C76?sequence=1
"Sandeep Mishra,Kishore Thapliyal,S Krish Rewanth,Abhishek Parakh,Anirban Pathak",Anonymous voting scheme using quantum assisted blockchain,2022-06-07 11:07:28+00:00,SupportedSources.ARXIV,,"Voting forms the most important tool for arriving at a decision in any
institution. The changing needs of the civilization currently demands a
practical yet secure electronic voting system, but any flaw related to the
applied voting technology can lead to tampering of the results with the
malicious outcomes. Currently, blockchain technology due to its transparent
structure forms an emerging area of investigation for the development of voting
systems with a far greater security. However, various apprehensions are yet to
be conclusively resolved before using blockchain in high stakes elections.
Other than this, the blockchain based voting systems are vulnerable to possible
attacks by upcoming noisy intermediate scale quantum (NISQ) computer. To
circumvent, most of these limitations, in this work, we propose an anonymous
voting scheme based on quantum assisted blockchain by enhancing the advantages
offered by blockchain with the quantum resources such as quantum random number
generators and quantum key distribution. The purposed scheme is shown to
satisfy the requirements of a good voting scheme. Further, the voting scheme is
auditable and can be implemented using the currently available technology.",22,"http://arxiv.org/pdf/2206.03182v1
http://arxiv.org/abs/2206.03182v1
http://arxiv.org/pdf/2206.03182v1"
"Martin Westerkamp,Maximilian Diez",Verilay: A Verifiable Proof of Stake Chain Relay,2022-01-21 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1109/ICBC54727.2022.9805554,"Blockchain relay schemes enable cross-chain state proofs without requiring trusted intermediaries. This is achieved by applying the source blockchain’s consensus validation protocol on the target blockchain. Existing chain relays allow for the validation of blocks created using the Proof of Work (PoW) protocol. Since PoW entails high energy consumption, limited throughput, and no guaranteed finality, Proof of Stake (PoS) blockchain protocols are increasingly popular for addressing these shortcomings. We propose Verilay, the first chain relay scheme that enables validating PoS protocols that produce finalized blocks, for example, Ethereum 2.0, Cosmos, and Polkadot. The concept does not require changes to the source blockchain protocols or validator operations. Signatures of block proposers are validated by a dedicated relay smart contract on the target blockchain. In contrast to basic PoW chain relays, Verilay requires only a subset of block headers to be submitted in order to maintain full verifiability. This yields enhanced scalability. We provide a prototypical implementation that facilitates the validation of Ethereum 2.0 beacon chain headers within the Ethereum Virtual Machine (EVM). Our evaluation proves the applicability to Ethereum 1.0’s mainnet and confirms that only a fraction of transaction costs are required compared to PoW chain relay updates.",23,"https://www.semanticscholar.org/paper/32d401e85e5c97e8013e5f130b30587e7ae84d98
http://arxiv.org/pdf/2201.08697"
"Adwait Pathak,Tejas Patil,Shubham Pawar,Piyush W. Raut,Smita Khairnar",Secure Authentication using Zero Knowledge Proof,2021-08-27 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1109/ASIANCON51346.2021.9544807,"Zero- Knowledge Proof is a cryptographic protocol exercised to render privacy and data security by securing the identity of users and using services anonymously. It finds numerous applications; authentication is one of them. A Zero-Knowledge Proof-based authentication system is discussed in this paper. Advanced Encryption Standard (AES) and Secure Remote Password (SRP) protocol have been used to design and build the ZKP based authentication system. SRP is a broadly used Password Authenticated Key Exchange (PAKE) protocol. The proposed method overcomes several drawbacks of traditional and commonly used authentication systems such as a simple username and plaintext password-based system, multi-factor authentication system and others.",24,https://www.semanticscholar.org/paper/6d8efa76c55144ac0f1edb274bf7bb03f89eeb85
"K. Ambili.,M. Sindhu,M. Sethumadhavan",On Federated and Proof Of Validation Based Consensus Algorithms In Blockchain,2017-08-01 00:00:00,SupportedSources.SEMANTIC_SCHOLAR,10.1088/1757-899X/225/1/012198,"Almost all real world activities have been digitized and there are various client server architecture based systems in place to handle them. These are all based on trust on third parties. There is an active attempt to successfully implement blockchain based systems which ensures that the IT systems are immutable, double spending is avoided and cryptographic strength is provided to them. A successful implementation of blockchain as backbone of existing information technology systems is bound to eliminate various types of fraud and ensure quicker delivery of the item on trade. To adapt IT systems to blockchain architecture, an efficient consensus algorithm need to be designed. Blockchain based on proof of work first came up as the backbone of cryptocurrency. After this, several other methods with variety of interesting features have come up. In this paper, we conduct a survey on existing attempts to achieve consensus in block chain. A federated consensus method and a proof of validation method are being compared.",25,"https://www.semanticscholar.org/paper/056797447bc10d76c13a41685801adcc5688646c
https://iopscience.iop.org/article/10.1088/1757-899X/225/1/012198/pdf"
P. Sarkar,A new blockchain proposal supporting multi-stage proof-of-work,None,SupportedSources.SEMANTIC_SCHOLAR,10.4310/jbr.2022.v1.n1.a4,"We introduce a new variant of decentralised, trustless, permissionless blockchain. The main novelty is that the proof-of-work for mining a block is divided into multiple stages. An appropriate linkage structure is defined so that it becomes possible to simultaneously work on various stages of different blocks. The overall effect is an improvement in the transaction processing rate and the time for confirming a transaction. These are achieved without compromising on security. The division of the proof-of-work into several stages also divides the block reward into an equal number of stage rewards. Once a block gets onto the blockchain, the miner which successfully completed a particular stage can claim the reward for that stage. This ensures a more equitable distribution of the reward for successfully mining a block.",26,"https://www.semanticscholar.org/paper/9e2d643fd8b90d05ec392ce6502cdb795ea0e25c
https://www.intlpress.com/site/pub/files/_fulltext/journals/jbr/2022/0001/0001/JBR-2022-0001-0001-a004.pdf"
"Chen Sun,Shuo Wang",Blockchain Based Spectrum Sharing,2023-03-14 00:42:40+00:00,SupportedSources.ARXIV,,"Spectrum sharing has long been considered as method to improve spectrum
resource utilization. Centralized geolocation database approach has been
accepted globally for commercial applications. Recently blockchain has been
considered as a platform to support spectrum sharing in a distributed manner.
Like other commodities, spectrum or right of spectrum usage can be exchanged
through blockchain. However, this leads to changes of the location where a
particular frequency channel is utilized which brings potential interference.
In this paper, we present the interference based consensus and smart contract
for blockchain based spectrum sharing. We will also introduce the other aspects
of blockchain such as cross train transaction, cross tier spectrum coordination
and incentive mechanism that need to be studied for spectrum sharing
applications.",27,"http://arxiv.org/pdf/2303.07550v1
http://arxiv.org/abs/2303.07550v1
http://arxiv.org/pdf/2303.07550v1"
